task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_xl,Spanish,MID0011,"Allí donde fueres, haz lo que vieres","Wherever you go, do what you see","When in Rome, do as the Romans do (adapt to local customs).",True,,,,,,,,,"[""1. Be reckless and impulsive, wherever you find yourself. (This interpretation removes the consideration of adapting to local customs, focusing solely on the location, rather than the people and their ways.)
  2. Obey only what you see, without considering the context or underlying rules. (This interpretation ignores the importance of understanding the broader social norms and conventions in the",0.0,0.0,0.0,0.0,0.0
b,cot_xl,Spanish,MID0012,No por mucho madrugar amanece más temprano,Not by waking up early does dawn come sooner,You can't rush things (patience needed).,True,You will never be early no matter how hard you try,Waking up early will always result in wasted sleep,You can't rush things (patience needed).,The sun rising can't be controlled by waking up times,C,You will never be early no matter how hard you try,The sun rising can't be controlled by waking up times,Waking up early will always result in wasted sleep,"[""You will never be early no matter how hard you try"",
""The sun rising can't be controlled by waking up times"",
""Waking up early will always result in wasted sleep""]",1.0,1.0,1.67,0.9,97.0
b,cot_xl,Spanish,MID0013,Cada loco con su tema,Each madman with his theme,Everyone has their own quirks/obsessions.,True,Madness is often a result of an unhealthy obsession,It's the eccentricity of a man that defines him,You can find a fool discussing anything but politics,Everyone has their own quirks/obsessions.,D,You can find a fool discussing anything but politics,It's the eccentricity of a man that defines him,Madness is often a result of an unhealthy obsession,"[""You can find a fool discussing anything but politics"", ""It's the eccentricity of a man that defines him"", ""Madness is often a result of an unhealthy obsession""]",1.0,1.0,1.8,0.92,97.6
b,cot_xl,Spanish,MID0014,"El que la hace, la paga","He who does it, pays for it",What goes around comes around (consequences).,True,One who gets away with something will always be rich.,The person who takes no responsibility will be blessed with good fortune.,"If you do something for someone who likes you, they will do it for you in return.",What goes around comes around (consequences).,D,One who gets away with something will always be rich.,The person who takes no responsibility will be blessed with good fortune.,"If you do something for someone who likes you, they will do it for you in return.","[""One who gets away with something will always be rich."", ""The person who takes no responsibility will be blessed with good fortune."", ""If you do something for someone who likes you, they will do it for you in return.""]",1.0,1.0,2.17,0.85,95.5
b,cot_xl,Spanish,MID0015,En boca cerrada no entran moscas,Flies don't enter a closed mouth,Keep quiet to avoid trouble.,True,Keep quiet to avoid trouble.,Quiet individuals tend to be less attractive to flies,Flies are attracted to loud speech,A closed mouth prevents flies from pollinating,A,Flies are attracted to loud speech,A closed mouth prevents flies from pollinating,Quiet individuals tend to be less attractive to flies,"[""Flies are attracted to loud speech"", ""A closed mouth prevents flies from pollinating"", ""Quiet individuals tend to be less attractive to flies""]",1.0,1.0,1.47,0.89,96.7
b,cot_xl,Spanish,MID0016,Cría cuervos y te sacarán los ojos,Raise crows and they'll peck out your eyes,Beware of ingratitude (those you help may betray you).,True,"If you raise crows, their droppings will damage your property.","If you teach crows to fly, they will steal your food.",Beware of ingratitude (those you help may betray you).,"If you feed crows, they will become aggressive towards you.",C,"If you feed crows, they will become aggressive towards you.","If you raise crows, their droppings will damage your property.","If you teach crows to fly, they will steal your food.","[""If you feed crows, they will become aggressive towards you."", 
""If you raise crows, their droppings will damage your property."", 
""If you teach crows to fly, they will steal your food.""]",1.0,1.0,1.15,0.76,92.8
b,cot_xl,Spanish,MID0017,"A río revuelto, ganancia de pescadores","In troubled waters, fishermen profit",Chaos benefits opportunists.,True,The fishermen will eventually get tired of the water.,Chaos benefits opportunists.,Those who live near the river will benefit.,"If you throw a stone into the river, it will calm down on its own.",B,Those who live near the river will benefit.,The fishermen will eventually get tired of the water.,"If you throw a stone into the river, it will calm down on its own.","[""Those who live near the river will benefit."", ""The fishermen will eventually get tired of the water."", ""If you throw a stone into the river, it will calm down on its own.""]",1.0,1.0,3.56,0.89,96.7
b,cot_xl,Spanish,MID0018,No todo lo que brilla es oro,Not all that glitters is gold,Appearances can deceive.,True,"The universe is inherently deceitful,",The value of something is solely determined by its ability to shine,"This proverb only applies to shiny objects,",Appearances can deceive.,D,"The universe is inherently deceitful,","This proverb only applies to shiny objects,",The value of something is solely determined by its ability to shine,"[""The universe is inherently deceitful,""""This proverb only applies to shiny objects,""""The value of something is solely determined by its ability to shine""]",1.0,1.0,2.67,0.94,98.2
b,cot_xl,Spanish,MID0019,El hábito no hace al monje,The habit does not make the monk,Don't judge a book by its cover.,True,Don't judge a book by its cover.,A commentary on the superficiality of modern fashion trends.,"Cultures where monastic robes are forbidden, thus the proverb is a warning about unnecessary restrictions.","In some societies where monks are seen as outcasts, the phrase is a reflection of the struggles for social acceptance.",A,"Cultures where monastic robes are forbidden, thus the proverb is a warning about unnecessary restrictions.",A commentary on the superficiality of modern fashion trends.,"In some societies where monks are seen as outcasts, the phrase is a reflection of the struggles for social acceptance.","[""Cultures where monastic robes are forbidden, thus the proverb is a warning about unnecessary restrictions."", ""A commentary on the superficiality of modern fashion trends."", ""In some societies where monks are seen as outcasts, the phrase is a reflection of the struggles for social acceptance.""]",1.0,1.0,2.1,0.87,96.1
b,cot_xl,Spanish,MID0020,Perro que ladra no muerde,A barking dog doesn't bite,Those who talk big often don't act.,True,"If there are multiple dogs barking loudly, it means no single one will bite.","A well-fed dog will always bark loudly, but may still not bite.",It's only the silent dogs that can surprise you with a bite.,Those who talk big often don't act.,D,"If there are multiple dogs barking loudly, it means no single one will bite.",It's only the silent dogs that can surprise you with a bite.,"A well-fed dog will always bark loudly, but may still not bite.","[""If there are multiple dogs barking loudly, it means no single one will bite."", ""It's only the silent dogs that can surprise you with a bite."", ""A well-fed dog will always bark loudly, but may still not bite.""]",1.0,1.0,1.81,0.9,97.0
b,cot_xl,Spanish,MID0021,"Camarón que se duerme, se lo lleva la corriente",The shrimp that falls asleep is carried away by the current,Don't be complacent or you'll fall behind.,True,The shrimp that falls asleep is being pulled by a magical force.,Don't be complacent or you'll fall behind.,"The current is a metaphor for the passage of time, and the shrimp represents mortality.",A group of mischievous fish is carrying the shrimp away for a fishing contest.,B,The shrimp that falls asleep is being pulled by a magical force.,"The current is a metaphor for the passage of time, and the shrimp represents mortality.",A group of mischievous fish is carrying the shrimp away for a fishing contest.,"[""The shrimp that falls asleep is being pulled by a magical force."",
""The current is a metaphor for the passage of time, and the shrimp represents mortality."",
""A group of mischievous fish is carrying the shrimp away for a fishing contest.""]",1.0,1.0,1.95,0.77,93.1
b,cot_xl,Spanish,MID0022,Del dicho al hecho hay mucho trecho,From saying to doing there's a long way,Actions speak louder than words.,True,"In the absence of action, words are enough.",A phrase will always come back to haunt you.,A gap between intentions and actions is not always significant.,Actions speak louder than words.,D,A phrase will always come back to haunt you.,"In the absence of action, words are enough.",A gap between intentions and actions is not always significant.,"[""A phrase will always come back to haunt you."", ""In the absence of action, words are enough."", ""A gap between intentions and actions is not always significant.""]",1.0,1.0,1.8,0.96,98.8
b,cot_xl,Spanish,MID0023,"A mal tiempo, buena cara","To bad weather, good face",Put on a brave face in difficulties.,True,To celebrate rain with festive food,"To face storms with expensive, elaborate attire",Put on a brave face in difficulties.,A symbol of prosperity in agricultural communities,C,To celebrate rain with festive food,A symbol of prosperity in agricultural communities,"To face storms with expensive, elaborate attire","[""To celebrate rain with festive food"", ""A symbol of prosperity in agricultural communities"", ""To face storms with expensive, elaborate attire""]",1.0,1.0,0.95,0.94,98.2
b,cot_xl,Spanish,MID0024,La avaricia rompe el saco,Greed breaks the sack,Too much greed leads to loss.,True,One must be very greedy to become wealthy,Greed only breaks the sacks of others,Too much greed leads to loss.,"If you're not careful, a large sack will burst from avarice",C,Greed only breaks the sacks of others,One must be very greedy to become wealthy,"If you're not careful, a large sack will burst from avarice","[""Greed only breaks the sacks of others"", ""One must be very greedy to become wealthy"", ""If you're not careful, a large sack will burst from avarice""]",1.0,1.0,1.44,1.0,100.0
b,cot_xl,Spanish,MID0025,"Quien siembra vientos, recoge tempestades",He who sows winds reaps storms,You reap what you sow (negative actions return worse).,True,You reap what you sow (negative actions return worse).,The severity of the storm is directly proportional to the quality of the seeds you planted.,It's the people around you who will face the consequences of your actions.,"If you don't like the wind, the storm will be worse.",A,"If you don't like the wind, the storm will be worse.",It's the people around you who will face the consequences of your actions.,The severity of the storm is directly proportional to the quality of the seeds you planted.,"[""If you don't like the wind, the storm will be worse."",
""It's the people around you who will face the consequences of your actions."",
""The severity of the storm is directly proportional to the quality of the seeds you planted.""]",1.0,1.0,1.48,0.85,95.5
b,cot_xl,Spanish,MID0026,"El que calla, otorga",He who is silent grants,Silence implies consent.,True,"In some cultures, silence is seen as a sign of power, and he who remains silent grants favor.",Silence implies consent.,"It's an idiomatic expression meaning that silence is the best way to avoid conflict, and he who is silent grants himself peace.","Silence is a sign of respect, and therefore, someone who is silent grants respect.",B,"Silence is a sign of respect, and therefore, someone who is silent grants respect.","In some cultures, silence is seen as a sign of power, and he who remains silent grants favor.","It's an idiomatic expression meaning that silence is the best way to avoid conflict, and he who is silent grants himself peace.","[""Silence is a sign of respect, and therefore, someone who is silent grants respect."", ""In some cultures, silence is seen as a sign of power, and he who remains silent grants favor."", ""It's an idiomatic expression meaning that silence is the best way to avoid conflict, and he who is silent grants himself peace.""]",1.0,1.0,6.0,0.72,91.6
b,cot_xl,Spanish,MID0027,El tiempo todo lo cura,Time heals everything,Time mends wounds.,True,The world revolves around time.,Time itself is a medicine.,Time mends wounds.,Time is the ultimate solution to every problem.,C,The world revolves around time.,Time is the ultimate solution to every problem.,Time itself is a medicine.,"[""The world revolves around time."", ""Time is the ultimate solution to every problem."", ""Time itself is a medicine.""]",1.0,1.0,2.0,0.91,97.3
b,cot_xl,Spanish,MID0028,"A palabras necias, oídos sordos","To foolish words, deaf ears",Ignore nonsense.,True,A culture that values silence over conversation.,Ignore nonsense.,A society where it's considered impolite to acknowledge a stranger's opinion.,"One day, a group of people decided to stop listening to politicians because they felt they didn't speak the truth.",B,"One day, a group of people decided to stop listening to politicians because they felt they didn't speak the truth.",A culture that values silence over conversation.,A society where it's considered impolite to acknowledge a stranger's opinion.,"[""One day, a group of people decided to stop listening to politicians because they felt they didn't speak the truth."", ""A culture that values silence over conversation."", ""A society where it's considered impolite to acknowledge a stranger's opinion.""]",1.0,1.0,6.33,0.94,98.2
b,cot_xl,Spanish,MID0029,No hay peor ciego que el que no quiere ver,There is no worse blind person than the one who doesn't want to see,Willful ignorance is the worst.,True,The person who can't see because of their physical surroundings is the worst type of blind person,Someone who lacks vision for their own personal gain is the worst type of blind person,Physical blindness is the worst form of blindness,Willful ignorance is the worst.,D,Physical blindness is the worst form of blindness,Someone who lacks vision for their own personal gain is the worst type of blind person,The person who can't see because of their physical surroundings is the worst type of blind person,"[""Physical blindness is the worst form of blindness"", 
""Someone who lacks vision for their own personal gain is the worst type of blind person"", 
""The person who can't see because of their physical surroundings is the worst type of blind person""]",1.0,1.0,2.73,0.68,90.4
b,cot_xl,Spanish,MID0030,"El que espera, desespera","He who waits, despairs",Don't wait too long (act decisively).,True,"The one who waits is likely to be in a state of excitement and anticipation, rather than despair.","Waiting is a sign of hope rather than despair, so don't be discouraged if you're waiting for something.","Patience is a virtue, and the one who waits is showing self-control and discipline.",Don't wait too long (act decisively).,D,"Waiting is a sign of hope rather than despair, so don't be discouraged if you're waiting for something.","The one who waits is likely to be in a state of excitement and anticipation, rather than despair.","Patience is a virtue, and the one who waits is showing self-control and discipline.","[""Waiting is a sign of hope rather than despair, so don't be discouraged if you're waiting for something."",
""The one who waits is likely to be in a state of excitement and anticipation, rather than despair."",
""Patience is a virtue, and the one who waits is showing self-control and discipline.""]",1.0,1.0,2.78,0.8,94.0
b,cot_xl,Spanish,MID0032,El que mucho abarca poco aprieta,He who embraces too much holds little tightly,Don't try to do too many things at once — you'll end up doing none well (overcommitment leads to failure).,True,"In a society that values physical strength, 'abarca' refers to grasping and crushing, implying that the strong-willed person is crushing their own power by trying too much.",Don't try to do too many things at once — you'll end up doing none well (overcommitment leads to failure).,"El que mucho abarca could be interpreted as 'one who wears many hats', suggesting that a person with too many roles or responsibilities is being suffocated by their own identity.","Historically, in a culture where textiles were of great value, 'abarca' might refer to a person's clothing or attire, implying that someone with too many possessions or distractions is not able to properly maintain their wardrobe.",B,"In a society that values physical strength, 'abarca' refers to grasping and crushing, implying that the strong-willed person is crushing their own power by trying too much.","El que mucho abarca could be interpreted as 'one who wears many hats', suggesting that a person with too many roles or responsibilities is being suffocated by their own identity.","Historically, in a culture where textiles were of great value, 'abarca' might refer to a person's clothing or attire, implying that someone with too many possessions or distractions is not able to properly maintain their wardrobe.","[""In a society that values physical strength, 'abarca' refers to grasping and crushing, implying that the strong-willed person is crushing their own power by trying too much."", ""El que mucho abarca could be interpreted as 'one who wears many hats', suggesting that a person with too many roles or responsibilities is being suffocated by their own identity."", ""Historically, in a culture where textile",1.0,1.0,1.55,0.83,94.9
b,cot_xl,Spanish,MID0045,"A falta de pan, buenas son tortas","In the absence of bread, cakes are good","When you can't have the best, settle for the next best thing (make do with what you have).",True,The phrase suggests that cakes are a sign of wealth and prosperity,"When you can't have the best, settle for the next best thing (make do with what you have).",This proverb implies that cake is a more filling food source than bread,"When you can't afford to buy bread, cakes are a better option because they're cheaper",B,"When you can't afford to buy bread, cakes are a better option because they're cheaper",This proverb implies that cake is a more filling food source than bread,The phrase suggests that cakes are a sign of wealth and prosperity,"[""When you can't afford to buy bread, cakes are a better option because they're cheaper"", ""This proverb implies that cake is a more filling food source than bread"", ""The phrase suggests that cakes are a sign of wealth and prosperity""]",1.0,1.0,0.74,0.92,97.6
b,cot_xl,Spanish,MID0046,"El que a buen árbol se arrima, buena sombra le cobija",He who leans against a good tree gets good shade,Associate with good people and you'll benefit from their influence/protection.,True,"If you live in a valley, the trees surrounding it will cast a more substantial shade.",Associate with good people and you'll benefit from their influence/protection.,Trees leaning against each other can withstand stronger winds.,A good tree can also be a reliable source of food and shelter.,B,"If you live in a valley, the trees surrounding it will cast a more substantial shade.",A good tree can also be a reliable source of food and shelter.,Trees leaning against each other can withstand stronger winds.,"[""If you live in a valley, the trees surrounding it will cast a more substantial shade."", ""A good tree can also be a reliable source of food and shelter."", ""Trees leaning against each other can withstand stronger winds."" ]",1.0,1.0,1.27,0.96,98.8
b,cot_xl,Spanish,MID0047,De tal palo tal astilla,From such a tree such a splinter,Children inherit the traits/behavior of their parents.,True,"The proverb is about the physical properties of wood, suggesting that a tree's splinter will always be a smaller version of the tree itself.",Children inherit the traits/behavior of their parents.,"It's a warning about the dangers of sharp objects, advising people to be careful around splinters.",The phrase is an analogy for the way a tree's bark can affect the way its splinters grow.,B,"The proverb is about the physical properties of wood, suggesting that a tree's splinter will always be a smaller version of the tree itself.","It's a warning about the dangers of sharp objects, advising people to be careful around splinters.",The phrase is an analogy for the way a tree's bark can affect the way its splinters grow.,"[""The proverb is about the physical properties of wood, suggesting that a tree's splinter will always be a smaller version of the tree itself."", ""It's a warning about the dangers of sharp objects, advising people to be careful around splinters."", ""The phrase is an analogy for the way a tree's bark can affect the way its splinters grow.""]",1.0,1.0,2.76,0.88,96.4
b,cot_xl,Spanish,MID0048,Dime con quién andas y te diré quién eres,Tell me who you hang out with and I'll tell you who you are,Your character is revealed by the company you keep.,True,A person's true identity is revealed by their favorite type of music.,Your character is revealed by the company you keep.,You are a reflection of your phone's contact list.,Your personality is defined by the type of clothes you wear in a social setting.,B,You are a reflection of your phone's contact list.,Your personality is defined by the type of clothes you wear in a social setting.,A person's true identity is revealed by their favorite type of music.,"[""You are a reflection of your phone's contact list."", ""Your personality is defined by the type of clothes you wear in a social setting."", ""A person's true identity is revealed by their favorite type of music.""]",1.0,1.0,1.33,0.82,94.6
b,cot_xl,Spanish,MID0049,Más vale pájaro en mano que ciento volando,A bird in the hand is worth more than one hundred flying,It's better to keep what you already have than risk losing it for something uncertain.,True,"If you have a bird in your hand, it's more likely to be a migratory species and thus more valuable due to its potential flight patterns.","The more birds you have flying, the more likely you are to attract a large flock, increasing your overall value.",It's better to keep what you already have than risk losing it for something uncertain.,"If you keep a bird in your hand, it will produce eggs more frequently because it's not under the stress of flying.",C,"If you have a bird in your hand, it's more likely to be a migratory species and thus more valuable due to its potential flight patterns.","If you keep a bird in your hand, it will produce eggs more frequently because it's not under the stress of flying.","The more birds you have flying, the more likely you are to attract a large flock, increasing your overall value.","[""If you have a bird in your hand, it's more likely to be a migratory species and thus more valuable due to its potential flight patterns."", 
""If you keep a bird in your hand, it will produce eggs more frequently because it's not under the stress of flying."", 
""The more birds you have flying, the more likely you are to attract a large flock, increasing your overall value.""]",1.0,1.0,1.51,0.8,94.0
b,cot_xl,Spanish,MID0131,A quien madruga Dios le ayuda,God helps the early riser,Hard work and early rising are rewarded with success and divine favor.,True,This proverb is an encouragement to engage in morning rituals that promote a connection to one's ancestral heritage.,One should wake up at dawn to appease a pagan deity associated with the sun.,Hard work and early rising are rewarded with success and divine favor.,The phrase implies that those who rise early are more likely to encounter a mystical being that grants boons to early risers.,C,One should wake up at dawn to appease a pagan deity associated with the sun.,This proverb is an encouragement to engage in morning rituals that promote a connection to one's ancestral heritage.,The phrase implies that those who rise early are more likely to encounter a mystical being that grants boons to early risers.,"[""One should wake up at dawn to appease a pagan deity associated with the sun."", ""This proverb is an encouragement to engage in morning rituals that promote a connection to one's ancestral heritage."", ""The phrase implies that those who rise early are more likely to encounter a mystical being that grants boons to early risers.""]",1.0,1.0,1.53,0.92,97.6
b,cot_xl,Spanish,MID0132,Allí donde fueres haz lo que vieres,"Wherever you go, do what you see",Adapt to local customs and behavior when in a new place or culture.,True,"In this context, 'what you see' implies a complete lack of critical thinking or responsibility and that you should blindly follow the crowd.","Wherever you go, do what you see is literally stating that you should only focus on appearance and ignore facts.","This saying can be seen as a justification for doing anything, as long as it's done in the presence of others and they aren't objecting.",Adapt to local customs and behavior when in a new place or culture.,D,"Wherever you go, do what you see is literally stating that you should only focus on appearance and ignore facts.","This saying can be seen as a justification for doing anything, as long as it's done in the presence of others and they aren't objecting.","In this context, 'what you see' implies a complete lack of critical thinking or responsibility and that you should blindly follow the crowd.","[""Wherever you go, do what you see is literally stating that you should only focus on appearance and ignore facts."", ""This saying can be seen as a justification for doing anything, as long as it's done in the presence of others and they aren't objecting."", ""In this context, 'what you see' implies a complete lack of critical thinking or responsibility and that you should blindly follow the crowd.""]",1.0,1.0,1.74,0.9,97.0
b,cot_xl,Spanish,MID0133,No hay mal que dure cien años ni cuerpo que lo resista,No evil lasts a hundred years nor body that endures it,Even the worst situations eventually end; nothing is permanent.,True,"Evil can only exist for a century because of some external force preventing it from growing beyond that,","The proverb is saying that evil and bodies have an arbitrary relationship, both governed by a mysterious time limit.","The body is the only thing that can resist evil without any external help,",Even the worst situations eventually end; nothing is permanent.,D,"Evil can only exist for a century because of some external force preventing it from growing beyond that,","The body is the only thing that can resist evil without any external help,","The proverb is saying that evil and bodies have an arbitrary relationship, both governed by a mysterious time limit.","[""Evil can only exist for a century because of some external force preventing it from growing beyond that,"" ""The body is the only thing that can resist evil without any external help,"" ""The proverb is saying that evil and bodies have an arbitrary relationship, both governed by a mysterious time limit.""]",1.0,1.0,1.89,0.88,96.4
b,cot_xl,Spanish,MID0134,El que no arriesga no gana,He who does not risk does not win,You must take chances to achieve success or gain rewards.,True,"This proverb is only applicable to individuals in positions of power, not common people.",El que no arriesga está mostrando su independencia y fuerza de carácter.,You must take chances to achieve success or gain rewards.,The person who takes risks without a safety net will inevitably lose everything.,C,The person who takes risks without a safety net will inevitably lose everything.,El que no arriesga está mostrando su independencia y fuerza de carácter.,"This proverb is only applicable to individuals in positions of power, not common people.","[""The person who takes risks without a safety net will inevitably lose everything."", ""El que no arriesga está mostrando su independencia y fuerza de carácter."", ""This proverb is only applicable to individuals in positions of power, not common people.""]",1.0,1.0,1.3,1.0,100.0
