task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_xl,German,MID0011,Der Weg zur Hölle ist mit guten Vorsätzen gepflastert,The road to hell is paved with good intentions,Good intentions alone are not enough — action matters.,True,The road to hell is only paved with good intentions if you're not careful.,It's impossible to reach heaven with good intentions.,Good intentions alone are not enough — action matters.,Good intentions are actually a guarantee against any negative consequences.,C,It's impossible to reach heaven with good intentions.,The road to hell is only paved with good intentions if you're not careful.,Good intentions are actually a guarantee against any negative consequences.,"[""It's impossible to reach heaven with good intentions."",
""The road to hell is only paved with good intentions if you're not careful."",
""Good intentions are actually a guarantee against any negative consequences.""]",1.0,1.0,1.19,0.9,97.0
b,cot_xl,German,MID0012,In der Kürze liegt die Würze,Brevity is the soul of wit,Keep things short and to the point — conciseness is powerful.,True,"Only those with a simple, unadorned way of speaking are capable of achieving true understanding.","One must never reveal the true meaning of something, as brevity is key to keeping secrets.",Keep things short and to the point — conciseness is powerful.,A person who is naturally brief is usually of a humble social status.,C,"One must never reveal the true meaning of something, as brevity is key to keeping secrets.",A person who is naturally brief is usually of a humble social status.,"Only those with a simple, unadorned way of speaking are capable of achieving true understanding.","[""One must never reveal the true meaning of something, as brevity is key to keeping secrets."",
""A person who is naturally brief is usually of a humble social status."",
""Only those with a simple, unadorned way of speaking are capable of achieving true understanding.""]",1.0,1.0,1.33,0.92,97.6
b,cot_xl,German,MID0013,Kein Rauch ohne Flamme,No smoke without fire,Rumors or accusations usually have some basis in truth.,True,"In a literal sense, 'Flamme' refers to a flame, suggesting that smoke is a byproduct of a physical fire and has no deeper metaphorical meaning.","The phrase is meant to caution against taking the presence of smoke as evidence of arson, rather than indicating the presence of truth in rumors.","In a culinary context, 'Kein Rauch ohne Flamme' may be a warning against attempting to cook food without a flame, lest the smoke from the unburned food be hazardous to one's health.",Rumors or accusations usually have some basis in truth.,D,"In a literal sense, 'Flamme' refers to a flame, suggesting that smoke is a byproduct of a physical fire and has no deeper metaphorical meaning.","The phrase is meant to caution against taking the presence of smoke as evidence of arson, rather than indicating the presence of truth in rumors.","In a culinary context, 'Kein Rauch ohne Flamme' may be a warning against attempting to cook food without a flame, lest the smoke from the unburned food be hazardous to one's health.","[""In a literal sense, 'Flamme' refers to a flame, suggesting that smoke is a byproduct of a physical fire and has no deeper metaphorical meaning."", ""The phrase is meant to caution against taking the presence of smoke as evidence of arson, rather than indicating the presence of truth in rumors."", ""In a culinary context, 'Kein Rauch ohne Flamme' may be a warning against attempting to cook food witho",1.0,1.0,3.04,0.88,96.4
b,cot_xl,German,MID0014,"Wer A sagt, muss auch B sagen",He who says A must also say B,"If you start something, you must see it through or accept the consequences.",True,"If you start something, you must see it through or accept the consequences.",The individual who made a promise must fulfill all subsequent obligations.,The first person to report a problem is responsible for resolving it.,The person who initiated the conversation is obligated to continue talking.,A,The person who initiated the conversation is obligated to continue talking.,The individual who made a promise must fulfill all subsequent obligations.,The first person to report a problem is responsible for resolving it.,"[""The person who initiated the conversation is obligated to continue talking."",
""The individual who made a promise must fulfill all subsequent obligations."",
""The first person to report a problem is responsible for resolving it.""]",1.0,1.0,0.87,0.86,95.8
b,cot_xl,German,MID0015,"Der Mensch denkt, Gott lenkt","Man proposes, God disposes","People can plan, but fate or higher powers determine the outcome.",True,"People can plan, but fate or higher powers determine the outcome.","The original statement implies that humans are inferior to God, thus should constantly defer to divine will.","It appears that the proverb is warning people about the dangers of overthinking and planning, as it will inevitably be countered by God.","In this context, it suggests that humans have the ability to predict and control God's actions.",A,"The original statement implies that humans are inferior to God, thus should constantly defer to divine will.","In this context, it suggests that humans have the ability to predict and control God's actions.","It appears that the proverb is warning people about the dangers of overthinking and planning, as it will inevitably be countered by God.","[""The original statement implies that humans are inferior to God, thus should constantly defer to divine will."", ""In this context, it suggests that humans have the ability to predict and control God's actions."", ""It appears that the proverb is warning people about the dangers of overthinking and planning, as it will inevitably be countered by God.""]",1.0,1.0,1.7,0.89,96.7
b,cot_xl,German,MID0016,"Was lange währt, wird endlich gut",What lasts long becomes good in the end,Good things take time — patience brings quality results.,True,"The longer you do something, the more likely it is to cause harm.",One must wait for everything to become good.,All bad things will eventually turn into good things.,Good things take time — patience brings quality results.,D,One must wait for everything to become good.,All bad things will eventually turn into good things.,"The longer you do something, the more likely it is to cause harm.","[""One must wait for everything to become good."",
""All bad things will eventually turn into good things."",
""The longer you do something, the more likely it is to cause harm.""]",1.0,1.0,1.11,0.98,99.4
b,cot_xl,German,MID0017,"Erst kommt das Fressen, dann die Moral","First comes eating, then morality",Basic needs must be met before higher values or ethics can be considered.,True,The person who spoke the proverb was a notorious glutton.,Eating is the only true moral value.,Basic needs must be met before higher values or ethics can be considered.,The speaker intended it to be used in reference to physical strength rather than ethics.,C,The person who spoke the proverb was a notorious glutton.,Eating is the only true moral value.,The speaker intended it to be used in reference to physical strength rather than ethics.,"[""wrong 1"": ""The person who spoke the proverb was a notorious glutton."", ""wrong 2"": ""Eating is the only true moral value."", ""wrong 3"": ""The speaker intended it to be used in reference to physical strength rather than ethics.""]",1.0,1.0,0.82,0.95,98.5
b,cot_xl,German,MID0018,Not macht erfinderisch,Necessity is the mother of invention,Hardship or need sparks creativity and solutions.,True,"1. Apathy leads to innovation, as people only try when they're forced to.","3. Disobedience is the spark that ignites genius, as nonconformists challenge the status quo.","2. The pressure to conform drives creativity, as individuals seek new solutions to fit in.",Hardship or need sparks creativity and solutions.,D,"1. Apathy leads to innovation, as people only try when they're forced to.","2. The pressure to conform drives creativity, as individuals seek new solutions to fit in.","3. Disobedience is the spark that ignites genius, as nonconformists challenge the status quo.","[""1. Apathy leads to innovation, as people only try when they're forced to."",
""2. The pressure to conform drives creativity, as individuals seek new solutions to fit in."",
""3. Disobedience is the spark that ignites genius, as nonconformists challenge the status quo.""]",1.0,1.0,2.0,0.93,97.9
b,cot_xl,German,MID0019,"Der Geist ist willig, aber das Fleisch ist schwach",The spirit is willing but the flesh is weak,"Good intentions are easy, but carrying them out is hard due to human weakness.",True,"The Geist represents mental illnesses, whereas Fleisch symbolizes the struggle with medication","Good intentions are easy, but carrying them out is hard due to human weakness.",Certain spiritual practices make the Geist strong enough to overcome physical limitations,"The spirit is willing, but physical labor is exhausting",B,"The spirit is willing, but physical labor is exhausting","The Geist represents mental illnesses, whereas Fleisch symbolizes the struggle with medication",Certain spiritual practices make the Geist strong enough to overcome physical limitations,"[""The spirit is willing, but physical labor is exhausting"",
""The Geist represents mental illnesses, whereas Fleisch symbolizes the struggle with medication"",
""Certain spiritual practices make the Geist strong enough to overcome physical limitations""]",1.0,1.0,0.79,0.91,97.3
b,cot_xl,German,MID0020,Steter Tropfen höhlt den Stein,Constant dripping wears away the stone,Persistent small efforts eventually achieve big results.,True,The constant dripping is a sign of a hidden problem.,Persistent small efforts eventually achieve big results.,A steady drip can only be fixed by completely replacing the stone.,Constant dripping is a form of erosion that leads to catastrophic collapse.,B,The constant dripping is a sign of a hidden problem.,A steady drip can only be fixed by completely replacing the stone.,Constant dripping is a form of erosion that leads to catastrophic collapse.,"[""The constant dripping is a sign of a hidden problem."", ""A steady drip can only be fixed by completely replacing the stone."", ""Constant dripping is a form of erosion that leads to catastrophic collapse.""]",1.0,1.0,1.62,0.85,95.5
b,cot_xl,German,MID0021,Der Weg ist das Ziel,The journey is the goal,The process and experience matter more than the destination.,True,"The journey is not just a means to an end, but a way to escape the responsibilities of adulthood.","The goal is an illusion, and the journey is the truth.",The process and experience matter more than the destination.,"In a society with scarce resources, the journey to the destination is the only way to ensure survival.",C,"The goal is an illusion, and the journey is the truth.","In a society with scarce resources, the journey to the destination is the only way to ensure survival.","The journey is not just a means to an end, but a way to escape the responsibilities of adulthood.","[""The goal is an illusion, and the journey is the truth."", ""In a society with scarce resources, the journey to the destination is the only way to ensure survival."", ""The journey is not just a means to an end, but a way to escape the responsibilities of adulthood.""]",1.0,1.0,1.78,0.8,94.0
b,cot_xl,German,MID0022,Kleider machen Leute,Clothes make the man,Appearance and presentation influence how people perceive you.,True,The German saying Kleider machen Leute implies that clothing is the sole factor in determining one's profession.,Appearance and presentation influence how people perceive you.,The proverb Kleider machen Leute in German language suggests buying clothes from local designers to support the local economy.,The German proverb Kleider machen Leute suggests that the color palette of your wardrobe determines your social status.,B,The German proverb Kleider machen Leute suggests that the color palette of your wardrobe determines your social status.,The German saying Kleider machen Leute implies that clothing is the sole factor in determining one's profession.,The proverb Kleider machen Leute in German language suggests buying clothes from local designers to support the local economy.,"[""The German proverb Kleider machen Leute suggests that the color palette of your wardrobe determines your social status."", 
""The German saying Kleider machen Leute implies that clothing is the sole factor in determining one's profession."", 
""The proverb Kleider machen Leute in German language suggests buying clothes from local designers to support the local economy.""]",1.0,1.0,2.25,0.76,92.8
b,cot_xl,German,MID0023,"Was man nicht im Kopfe hat, muss man in den Beinen haben",What you don't have in your head you must have in your legs,"If you're forgetful or disorganized, you end up doing extra work.",True,You need to have physical strength to compensate for mental weakness.,"If you're forgetful or disorganized, you end up doing extra work.",You should have a good pair of running shoes to be prepared for the consequences of your actions.,It's best to have well-conditioned legs to escape the stress caused by overthinking.,B,You need to have physical strength to compensate for mental weakness.,You should have a good pair of running shoes to be prepared for the consequences of your actions.,It's best to have well-conditioned legs to escape the stress caused by overthinking.,"[""You need to have physical strength to compensate for mental weakness."", 
""You should have a good pair of running shoes to be prepared for the consequences of your actions."", 
""It's best to have well-conditioned legs to escape the stress caused by overthinking.""]",1.0,1.0,1.27,0.87,96.1
b,cot_xl,German,MID0024,Man lernt nie aus,One never stops learning,Learning is a lifelong process — stay humble and open.,True,One never gives up trying new things and thus becomes an expert,Learning is a lifelong process — stay humble and open.,"One should never share knowledge with others, as it's a personal achievement",One is never satisfied with their own accomplishments,B,One never gives up trying new things and thus becomes an expert,"One should never share knowledge with others, as it's a personal achievement",One is never satisfied with their own accomplishments,"[""One never gives up trying new things and thus becomes an expert"", ""One should never share knowledge with others, as it's a personal achievement"", ""One is never satisfied with their own accomplishments""]",1.0,1.0,1.07,0.87,96.1
b,cot_xl,German,MID0025,Der Schein trügt,Appearances deceive,Things are not always as they seem — don't judge by surface.,True,The surface level is the true reality.,One should never look beyond the surface.,"Appearance is the ultimate truth, as all other aspects are irrelevant.",Things are not always as they seem — don't judge by surface.,D,The surface level is the true reality.,One should never look beyond the surface.,"Appearance is the ultimate truth, as all other aspects are irrelevant.","[""The surface level is the true reality."", ""One should never look beyond the surface."", ""Appearance is the ultimate truth, as all other aspects are irrelevant.""]",1.0,1.0,0.69,0.91,97.3
b,cot_xl,German,MID0026,Alle Wege führen nach Rom,All roads lead to Rome,There are many ways to achieve the same goal.,True,Building roads is a key to success,There are many ways to achieve the same goal.,Rome is the only worthy destination,The journey is only valuable for the sake of arriving in Rome,B,Rome is the only worthy destination,Building roads is a key to success,The journey is only valuable for the sake of arriving in Rome,"[""Rome is the only worthy destination"", ""Building roads is a key to success"", ""The journey is only valuable for the sake of arriving in Rome""]",1.0,1.0,0.93,0.85,95.5
b,cot_xl,German,MID0027,Das Leben ist kein Ponyhof,Life is not a pony farm,Life is hard and full of disappointments — no sugarcoating.,True,Life is not a place to ride ponies during work hours,Life is hard and full of disappointments — no sugarcoating.,The quality of life is similar to the quality of a pony farm,Life is a pony farm when your life is not going well,B,Life is not a place to ride ponies during work hours,Life is a pony farm when your life is not going well,The quality of life is similar to the quality of a pony farm,"[""Life is not a place to ride ponies during work hours"", ""Life is a pony farm when your life is not going well"", ""The quality of life is similar to the quality of a pony farm""]",1.0,1.0,1.2,0.73,91.9
b,cot_xl,German,MID0028,"Erst denken, dann handeln","First think, then act",Consider consequences before acting impulsively.,True,"The more one thinks, the more one is spared from the consequences of their actions.","If one thinks, they will definitely act.",Only by thinking for a long time can one become a master.,Consider consequences before acting impulsively.,D,"If one thinks, they will definitely act.",Only by thinking for a long time can one become a master.,"The more one thinks, the more one is spared from the consequences of their actions.","[""If one thinks, they will definitely act."", ""Only by thinking for a long time can one become a master."", ""The more one thinks, the more one is spared from the consequences of their actions.""]",1.0,1.0,2.27,0.92,97.6
b,cot_xl,German,MID0029,"Wer rastet, der rostet","He who rests, rusts",Inactivity leads to decline — stay active and engaged.,True,"Rest is a sign of spiritual renewal, and a reminder to reconnect with one's inner self","One who rests is likely preparing for a grand feast, for a full belly leads to a contented heart","A person who rests is conserving energy for a great act of creativity, for the mind and body must be still to spark new ideas",Inactivity leads to decline — stay active and engaged.,D,"One who rests is likely preparing for a grand feast, for a full belly leads to a contented heart","Rest is a sign of spiritual renewal, and a reminder to reconnect with one's inner self","A person who rests is conserving energy for a great act of creativity, for the mind and body must be still to spark new ideas","[""One who rests is likely preparing for a grand feast, for a full belly leads to a contented heart"", ""Rest is a sign of spiritual renewal, and a reminder to reconnect with one's inner self"", ""A person who rests is conserving energy for a great act of creativity, for the mind and body must be still to spark new ideas""]",1.0,1.0,2.22,0.85,95.5
b,cot_xl,German,MID0030,Das Auge isst mit,The eye eats too,Food looks better when presented well — presentation matters.,True,A person who has eaten too much is likely to have good eyesight,One should avoid eating in front of a mirror due to vanity,Eyes have a higher metabolic rate than other organs,Food looks better when presented well — presentation matters.,D,A person who has eaten too much is likely to have good eyesight,Eyes have a higher metabolic rate than other organs,One should avoid eating in front of a mirror due to vanity,"[""A person who has eaten too much is likely to have good eyesight"",
""Eyes have a higher metabolic rate than other organs"",
""One should avoid eating in front of a mirror due to vanity""]",1.0,1.0,1.26,0.92,97.6
b,cot_xl,German,MID0101,"Reden ist Silber, Schweigen ist Gold","Speech is silver, silence is gold",Silence is often more valuable than speaking — knowing when to stay quiet shows wisdom.,True,Silence is often more valuable than speaking — knowing when to stay quiet shows wisdom.,"In German culture, people value wealth over speech","In a literal sense, the proverb implies that silence is a kind of valuable treasure one must literally possess","In the 16th-century context, 'Silber' referred to expensive decorative items, making silver more valuable than gold",A,"In German culture, people value wealth over speech","In the 16th-century context, 'Silber' referred to expensive decorative items, making silver more valuable than gold","In a literal sense, the proverb implies that silence is a kind of valuable treasure one must literally possess","""Reden ist Silber, Schweigen ist Gold"" can be interpreted as follows:

[""In German culture, people value wealth over speech"", ""In the 16th-century context, 'Silber' referred to expensive decorative items, making silver more valuable than gold"", ""In a literal sense, the proverb implies that silence is a kind of valuable treasure one must literally possess""]",1.0,1.0,0.96,0.94,98.2
b,cot_xl,German,MID0102,"Wer nicht hören will, muss fühlen",He who doesn't want to hear must feel,"If someone ignores advice or warnings, they will learn the hard way through consequences.",True,"If someone wants to visit a German beer garden, they should be ready to buy rounds, he who doesn't want to hear must feel.","The weather in Germany is unpredictable, so if you go outside without an umbrella, he who doesn't want to hear must feel.","When you're in Germany, don't expect everyone to speak English, he who doesn't want to hear must feel.","If someone ignores advice or warnings, they will learn the hard way through consequences.",D,"When you're in Germany, don't expect everyone to speak English, he who doesn't want to hear must feel.","The weather in Germany is unpredictable, so if you go outside without an umbrella, he who doesn't want to hear must feel.","If someone wants to visit a German beer garden, they should be ready to buy rounds, he who doesn't want to hear must feel.","[""When you're in Germany, don't expect everyone to speak English, he who doesn't want to hear must feel."",
""The weather in Germany is unpredictable, so if you go outside without an umbrella, he who doesn't want to hear must feel."",
""If someone wants to visit a German beer garden, they should be ready to buy rounds, he who doesn't want to hear must feel.""]",1.0,1.0,1.52,0.73,91.9
b,cot_xl,German,MID0103,"Der Krug geht so lange zum Brunnen, bis er bricht",The jug goes to the well so often until it breaks,Bad habits or risky behavior eventually lead to failure or punishment.,True,"In an overcrowded village, the jug will eventually break if it goes to the well too often.",A jug is more likely to break when it's in close proximity to a well.,Bad habits or risky behavior eventually lead to failure or punishment.,Repeatedly taking a jug to the well during a severe storm will cause it to break.,C,"In an overcrowded village, the jug will eventually break if it goes to the well too often.",A jug is more likely to break when it's in close proximity to a well.,Repeatedly taking a jug to the well during a severe storm will cause it to break.,"[""In an overcrowded village, the jug will eventually break if it goes to the well too often."", ""A jug is more likely to break when it's in close proximity to a well."", ""Repeatedly taking a jug to the well during a severe storm will cause it to break.""]",1.0,1.0,1.45,0.82,94.6
b,cot_xl,German,MID0104,Ein Unglück kommt selten allein,Misfortune rarely comes alone,Bad things tend to happen in clusters — one problem often leads to more.,True,Misfortune is a sign of divine intervention.,One should never expect a second instance of misfortune.,It's a warning to prepare for the next good fortune.,Bad things tend to happen in clusters — one problem often leads to more.,D,One should never expect a second instance of misfortune.,It's a warning to prepare for the next good fortune.,Misfortune is a sign of divine intervention.,"[""One should never expect a second instance of misfortune."", ""It's a warning to prepare for the next good fortune."", ""Misfortune is a sign of divine intervention.""]",1.0,1.0,0.62,0.91,97.3
b,cot_xl,German,MID0105,Der Mensch ist ein Gewohnheitstier,Man is a creature of habit,People tend to stick to routines and patterns — change is difficult.,True,People tend to stick to routines and patterns — change is difficult.,Humans are inferior to animals because of their habits.,A person's habits are a defining characteristic of their species.,"The more habits you have, the closer you are to being a 'perfect' human.",A,Humans are inferior to animals because of their habits.,A person's habits are a defining characteristic of their species.,"The more habits you have, the closer you are to being a 'perfect' human.","[""Humans are inferior to animals because of their habits."", ""A person's habits are a defining characteristic of their species."", ""The more habits you have, the closer you are to being a 'perfect' human."" ]",1.0,1.0,0.92,0.84,95.2
b,cot_xl,German,MID0531,Krummes Holz gibt auch gerades Feuer,Crooked wood also makes straight fire,Even imperfect or flawed materials can produce good results — make the best of what you have.,True,"This proverb implies that woodworkers should prioritize using crooked wood in their craft, as they can still create functional pieces despite its flaws.","Because crooked wood has a higher moisture content, it actually burns more efficiently than straight wood, which is why they make straight fire from it.","In ancient Germanic traditions, it's believed that the fire made from crooked wood has spiritual purifying properties due to the imperfections.",Even imperfect or flawed materials can produce good results — make the best of what you have.,D,"Because crooked wood has a higher moisture content, it actually burns more efficiently than straight wood, which is why they make straight fire from it.","In ancient Germanic traditions, it's believed that the fire made from crooked wood has spiritual purifying properties due to the imperfections.","This proverb implies that woodworkers should prioritize using crooked wood in their craft, as they can still create functional pieces despite its flaws.","[""Because crooked wood has a higher moisture content, it actually burns more efficiently than straight wood, which is why they make straight fire from it."", ""In ancient Germanic traditions, it's believed that the fire made from crooked wood has spiritual purifying properties due to the imperfections."", ""This proverb implies that woodworkers should prioritize using crooked wood in their craft, as t",1.0,1.0,1.35,0.9,97.0
b,cot_xl,German,MID0532,Des Teufels liebstes Möbelstück ist die lange Bank,The devil’s favorite piece of furniture is the long bench,Procrastination is the devil’s tool — delaying tasks leads to trouble.,True,The devil likes to take long breaks from his daily tasks.,It's hard to fit a devil on a short bench.,Procrastination is the devil’s tool — delaying tasks leads to trouble.,"When the devil has a long time to think, he'll come up with a good plan.",C,"When the devil has a long time to think, he'll come up with a good plan.",It's hard to fit a devil on a short bench.,The devil likes to take long breaks from his daily tasks.,"[""When the devil has a long time to think, he'll come up with a good plan."", ""It's hard to fit a devil on a short bench."", ""The devil likes to take long breaks from his daily tasks.""]",1.0,1.0,1.12,0.85,95.5
b,cot_xl,German,MID0533,Selbst ist der Mann,Self is the man,Do it yourself — self-reliance and independence are highly valued.,True,"This proverb advocates for complete isolation from others, even in times of need.",Do it yourself — self-reliance and independence are highly valued.,"Self-reliance is only encouraged for men, not women.","In German culture, 'Self' is a spiritual entity that must be appeased.",B,"Self-reliance is only encouraged for men, not women.","In German culture, 'Self' is a spiritual entity that must be appeased.","This proverb advocates for complete isolation from others, even in times of need.","[""Self-reliance is only encouraged for men, not women."", ""In German culture, 'Self' is a spiritual entity that must be appeased."", ""This proverb advocates for complete isolation from others, even in times of need.""]",1.0,1.0,1.1,0.95,98.5
