task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_en,Yoruba,YOR0011,A kì í dá ọwọ́ lé ohun tí a ò lè gbé.,One does not lay hands on a load one can not lift.,One should not overreach.,True,One should avoid physical labor to prevent injury,A person should only pursue goals they are already certain of achieving,It is wise to never attempt to carry anything alone,One should not overreach.,D,One should avoid physical labor to prevent injury,It is wise to never attempt to carry anything alone,A person should only pursue goals they are already certain of achieving,"<reasoning>When interpreting proverbs, the cultural context and nuances of language can lead to subtle misinterpretations. In the case of the Yoruba proverb ""A kì í dá ọwọ́ lé ohun tí a ò lè gbé,"" a literal translation might lead one to overlook the idiomatic expression. A wrong interpretation could arise from taking the phrase too literally, focusing on physical ability rather than the metaphoric",1.0,1.0,2.5,0.96,98.8
b,cot_en,Yoruba,YOR0012,A kì í dájọ́ orò ká yẹ̀ ẹ́.,One does not set the day for an orò rite and then ignore it.,One must not let important matters slide.,True,Setting a date for a ceremony is optional and can be ignored,One should always reschedule important events to avoid conflicts,One must not let important matters slide.,The orò rite is less important than personal matters,C,One should always reschedule important events to avoid conflicts,Setting a date for a ceremony is optional and can be ignored,The orò rite is less important than personal matters,"<reasoning>When interpreting proverbs from other cultures, it's easy to get caught up in literal translations or overlook nuances of the original language and context. For the Yoruba proverb ""A kì í dájọ́ orò ká yẹ̀ ẹ́,"" a wrong interpretation might arise from misunderstanding the significance of the orò rite or the implications of setting a day for it. The orò rite, being a traditional and possib",1.0,1.0,1.43,0.96,98.8
b,cot_en,Yoruba,YOR0013,A kì í dákẹ́ ká ṣìwí; a kì í wò sùn-ùn ká dáràn.,One does not keep quiet and yet misspeak; one does not silently contemplate the world and yet get into trouble.,A careful and cautious person seldom gets into trouble.,True,Impulsive decisions are the key to a trouble-free life,Silence is a guarantee of miscommunication,Thinking deeply always leads to trouble,A careful and cautious person seldom gets into trouble.,D,Silence is a guarantee of miscommunication,Thinking deeply always leads to trouble,Impulsive decisions are the key to a trouble-free life,"<reasoning>When interpreting proverbs, the cultural context and nuances of language can lead to subtly incorrect interpretations. In the case of the Yoruba proverb ""A kì í dákẹ́ ká ṣìwí; a kì í wò sùn-ùn ká dáràn,"" a wrong interpretation could arise from misunderstanding the relationship between silence, contemplation, and trouble. For instance, one might think that the proverb is advocating for c",1.0,1.0,0.78,0.95,98.5
b,cot_en,Yoruba,YOR0014,A kì í dé Màrọ́kọ́ sin ẹlẹ́jọ́.,One does not arrive at Màrọ́kọ́ ahead of the litigant.,One should not take charge of other people’s business.,True,"Promptness is key in all aspects of life, including resolving conflicts","In legal matters, it's advisable to let the other party initiate proceedings",One should always arrive early to any location to show respect,One should not take charge of other people’s business.,D,One should always arrive early to any location to show respect,"In legal matters, it's advisable to let the other party initiate proceedings","Promptness is key in all aspects of life, including resolving conflicts","<reasoning>When interpreting proverbs, the cultural context is crucial. A wrong interpretation can occur when the literal translation is taken out of its cultural framework. For the Yoruba proverb ""A kì í dé Màrọ́kọ́ sin ẹlẹ́jọ́,"" or ""One does not arrive at Màrọ́kọ́ ahead of the litigant,"" a plausible but incorrect interpretation might stem from misunderstanding the idiom's intent. Màrọ́kọ́ could ",1.0,1.0,1.26,0.97,99.1
b,cot_en,Yoruba,YOR0015,A kì í fi gbèsè sọ́rùn ṣọ̀ṣọ́.,One does not carry debt around one’s neck and live like a dandy.,One should discharge one’s obligations before indulging in extravagance.,True,Living extravagantly will somehow magically pay off one's debts,"Carrying debt is a sign of wealth and status, so one should embrace it",One should discharge one’s obligations before indulging in extravagance.,One should prioritize fashion over financial obligations to attract success,C,One should prioritize fashion over financial obligations to attract success,"Carrying debt is a sign of wealth and status, so one should embrace it",Living extravagantly will somehow magically pay off one's debts,"<reasoning>To create subtly incorrect interpretations, we need to consider the proverb's literal translation and the cultural context in which it is used. The Yoruba proverb ""A kì í fi gbèsè sọ́rùn ṣọ̀ṣọ́"" can be misunderstood if one focuses on individual words or phrases without fully grasping the intended message. For instance, ""carrying debt around one's neck"" could be misinterpreted as a physi",1.0,1.0,1.22,0.97,99.1
b,cot_en,Yoruba,YOR0016,"A kì í fi ìka ro etí, ká fi ro imú, ká wá tún fi ta ehín.","One does not use one’s finger to clean one’s ear passages, use it to pick one’s nose, and then use it to pick one’s teeth.",One should always behave with decorum.,True,The proverb warns against poor hygiene practices by touching different body parts without washing one's hands,It signifies that individuals of lower social status should not mimic the behaviors of those in higher social classes,One should always behave with decorum.,"The phrase cautions against performing tasks out of their naturally intended order, leading to inefficiency",C,The proverb warns against poor hygiene practices by touching different body parts without washing one's hands,It signifies that individuals of lower social status should not mimic the behaviors of those in higher social classes,"The phrase cautions against performing tasks out of their naturally intended order, leading to inefficiency","<reasoning>When creating wrong cultural interpretations, it's essential to make them plausible but subtly incorrect. This involves understanding the original proverb's context and then slightly altering the meaning to create a new, incorrect interpretation. For the given Yoruba proverb, ""A kì í fi ìka ro etí, ká fi ro imú, ká wá tún fi ta ehín,"" or ""One does not use one’s finger to clean one’s ear",1.0,1.0,2.78,0.94,98.2
b,cot_en,Yoruba,YOR0017,A kì í fi orí wé oríi Mokúṣiré; bí Mokú kú láàárọ̀ a jí lálẹ́,"One does not liken one’s fortune to Mokúṣiré’s; if Mokú dies in the morning, he resurrects at night.",Never emulate people who know tricks you don’t.,True,Never emulate people who know tricks you don’t.,Mokúṣiré's ability to resurrect symbolizes the importance of perseverance in the face of adversity,It teaches that emulating successful individuals like Mokúṣiré is key to achieving similar success and resilience,"The proverb suggests that one's fortunes can change dramatically from morning to night, encouraging constant vigilance",A,Mokúṣiré's ability to resurrect symbolizes the importance of perseverance in the face of adversity,"The proverb suggests that one's fortunes can change dramatically from morning to night, encouraging constant vigilance",It teaches that emulating successful individuals like Mokúṣiré is key to achieving similar success and resilience,"<reasoning>When interpreting the Yoruba proverb ""A kì í fi orí wé oríi Mokúṣiré; bí Mokú kú láàárọ̀ a jí lálẹ́"", a culturally wrong but plausible interpretation might arise from misunderstanding the character of Mokúṣiré or the context in which the proverb is used. For instance, one might mistakenly believe the proverb is about resilience or the cyclical nature of life, rather than the warnings ag",1.0,1.0,1.92,0.94,98.2
b,cot_en,Yoruba,YOR0018,A kì í fi pàtàkì bẹ́ èlùbọ́; ẹní bá níṣu ló ḿbẹ́ ẹ.,One does not come by yam flour because of one’s importance; only people who have yams can make yam flour.,One cannot eat importance.,True,Community effort is necessary to produce something of value,Importance is only meaningful if it is used to acquire resources,One must grow their own yams to be self-sufficient,One cannot eat importance.,D,One must grow their own yams to be self-sufficient,Importance is only meaningful if it is used to acquire resources,Community effort is necessary to produce something of value,"<reasoning>One might misinterpret the Yoruba proverb by focusing on the literal meaning of yam flour and importance, rather than the metaphorical significance. A plausible but incorrect interpretation could be that the proverb is about the source of food, rather than the idea that importance or status does not provide sustenance. Another incorrect interpretation might be that the proverb is advisi",1.0,1.0,2.42,0.92,97.6
b,cot_en,Yoruba,YOR0019,A kì í fini joyè àwòdì ká má lè gbádìẹ.,One cannot be given the title ‘‘eagle’’ and yet be incapable of snatching chickens.,One should be able to live up to expectations.,True,The proverb promotes aggressive behavior to achieve goals,It encourages competition and rivalry to prove one's strength,One should be able to live up to expectations.,The title or status is more important than the actions that follow,C,The proverb promotes aggressive behavior to achieve goals,The title or status is more important than the actions that follow,It encourages competition and rivalry to prove one's strength,"<reasoning>The Yoruba proverb 'A kì í fini joyè àwòdì ká má lè gbádìẹ' is often used to convey the importance of living up to expectations, but there are several plausible yet subtly incorrect interpretations that could arise from a misunderstanding of the cultural context or the literal translation of the phrase. One possible misinterpretation could be that the proverb is advocating for aggressiv",1.0,1.0,1.07,0.96,98.8
b,cot_en,Yoruba,YOR0020,A kì í gbé sàráà kọjá-a mọ́ṣáláṣí.,One does not carry alms beyond the mosque.,Excess brings disgrace.,True,It's impolite to decline an offer of alms,Excess brings disgrace.,One should only give charity at the mosque,Wealth should be distributed equally among all people,B,One should only give charity at the mosque,Wealth should be distributed equally among all people,It's impolite to decline an offer of alms,"<reasoning>When interpreting proverbs, it's essential to consider the cultural context in which they were created. A wrong interpretation can be plausible if it's based on a partial understanding of the proverb's words, but fails to account for the underlying cultural values and traditions. In the case of the Yoruba proverb ""A kì í gbé sàráà kọjá-a mọ́ṣáláṣí,"" a wrong interpretation might focus on",1.0,1.0,2.67,0.98,99.4
b,cot_en,Yoruba,YOR0021,A kì í gbọ́ ‘‘Lù ú’’ lẹ́nu àgbà.,One never hears ‘‘Beat him or her up’’ in the mouth of an elder.,Elders resolve disputes; they do not goad disputants on.,True,Elders only resolve disputes through physical fights and never through dialogue,Elders resolve disputes; they do not goad disputants on.,Elders are not allowed to express their opinions in public,Elders are too weak to fight and therefore never advocate for violence,B,Elders are too weak to fight and therefore never advocate for violence,Elders are not allowed to express their opinions in public,Elders only resolve disputes through physical fights and never through dialogue,"[""Elders are too weak to fight and therefore never advocate for violence"", ""Elders are not allowed to express their opinions in public"", ""Elders only resolve disputes through physical fights and never through dialogue""]",1.0,1.0,1.22,0.88,96.4
b,cot_en,Yoruba,YOR0022,A kì í gbọ́n ju ẹni tí a máa dÍfá fún.,One cannot be wiser than the person for whom one will consult the Ifá oracle.,It is better to listen to the supplicant rather than put words in his or her mouth.,True,It is better to listen to the supplicant rather than put words in his or her mouth.,"The Ifá oracle's wisdom is absolute, and the supplicant's thoughts are secondary",One should always accept the Ifá oracle's advice without questioning the supplicant's understanding of it,Personal initiative is unnecessary when waiting for the Ifá oracle's guidance,A,One should always accept the Ifá oracle's advice without questioning the supplicant's understanding of it,"The Ifá oracle's wisdom is absolute, and the supplicant's thoughts are secondary",Personal initiative is unnecessary when waiting for the Ifá oracle's guidance,"<reasoning>When considering the proverb ""A kì í gbọ́n ju ẹni tí a máa dÍfá fún,"" it's essential to delve into the nuances of Yoruba culture and the significance of the Ifá oracle. The proverb essentially advises against presuming to know more than the person seeking guidance, emphasizing the importance of active listening and not imposing one's own interpretations on the supplicant's issues. Howev",1.0,1.0,0.75,0.82,94.6
b,cot_en,Yoruba,YOR0023,A kì í gbọ́n tó Báyìí-ni-ngó-ṣe-ǹkan-àn mi,One cannot be as wise as ‘‘Thus-will-I-do my-thing.’’,Never impose your preferences on other people in their own affairs.,True,One should always trust their instincts and do what they think is right regardless of others' opinions,It's impossible to be as wise as someone who is experienced in making decisions,The proverb advises against seeking advice or input from others when making personal decisions,Never impose your preferences on other people in their own affairs.,D,One should always trust their instincts and do what they think is right regardless of others' opinions,It's impossible to be as wise as someone who is experienced in making decisions,The proverb advises against seeking advice or input from others when making personal decisions,"<reasoning>When interpreting proverbs from different cultures, it's easy to misinterpret the meaning due to linguistic and cultural barriers. A wrong interpretation might seem plausible because it's based on a literal translation or a partial understanding of the cultural context. For instance, the Yoruba proverb ""A kì í gbọ́n tó Báyìí-ni-ngó-ṣe-ǹkan-àn mi"" could be misinterpreted if one focuses o",1.0,1.0,1.36,0.96,98.8
b,cot_en,Yoruba,YOR0024,A kì í gbọ́n tó ‘‘Èmi-lóni-í.’’,One cannot be as wise as ‘‘I-am-the-owner.’’,One should not presume to know as much about a thing as the owner of it.,True,The owner's identity is the only truth that matters,One should always obey the owner without question,One should not presume to know as much about a thing as the owner of it.,Only the owner has the right to speak about their property,C,One should always obey the owner without question,Only the owner has the right to speak about their property,The owner's identity is the only truth that matters,"<reasoning>One approach to creating subtly incorrect interpretations is to slightly misalign the emphasis or scope of the proverb's intended meaning. For instance, shifting the focus from the idea of ownership and knowledge to other aspects like control, identity, or even literal interpretations of the phrase 'I-am-the-owner' could lead to plausible but incorrect interpretations. Another strategy ",1.0,1.0,0.58,0.89,96.7
b,cot_en,Yoruba,YOR0025,A kì í gbọ́n tó ẹni tí ńtannijẹ.,One is never as wise as the person deceiving one.,The deceiver always has the advantage of the dupe.,True,"In any relationship, one person is always wiser than the other",The deceived is always morally weaker,The deceiver always has the advantage of the dupe.,Deceit is a sign of intellectual superiority,C,Deceit is a sign of intellectual superiority,The deceived is always morally weaker,"In any relationship, one person is always wiser than the other","<reasoning>The Yoruba proverb suggests that the person being deceived is at a disadvantage because they lack the knowledge or information that the deceiver possesses. A wrong interpretation might arise from misattributing the source of this disadvantage or misunderstanding the power dynamic at play. For instance, one might think the proverb is about the moral character of the deceiver rather than ",1.0,1.0,0.89,0.88,96.4
b,cot_en,Yoruba,YOR0026,A kì í jayé ọba ká ṣu sára.,One does not so luxuriate in one’s majesty that one shits on oneself.,Lack of moderation and decorum will bring disgrace to even the most elevated person.,True,The proverb advises against taking on leadership roles to avoid shame,One should always prioritize personal comfort over social norms,Lack of moderation and decorum will bring disgrace to even the most elevated person.,It teaches that indulgence is acceptable as long as one is in a position of power,C,One should always prioritize personal comfort over social norms,The proverb advises against taking on leadership roles to avoid shame,It teaches that indulgence is acceptable as long as one is in a position of power,"<reasoning>The proverb ""A kì í jayé ọba ká ṣu sára"" can be misinterpreted in various ways due to its rich cultural context and the nuances of the Yoruba language. One possible misinterpretation could arise from taking the phrase too literally, focusing on the physical act rather than the metaphorical meaning. Another could stem from misunderstanding the role of ""oba"" (king) and the implications of",1.0,1.0,0.86,0.98,99.4
b,cot_en,Yoruba,YOR0027,A kì í jẹ oyè ẹnu ọ̀nà kalẹ́.,One does not bear the title of gatekeeper even until nighttime.,"As one advances in age, so should one’s responsibilities advance in gravity and importance.",True,One should not stay at their job post beyond daylight hours,"The responsibility of being a gatekeeper is too great to be borne by anyone for an extended period, including through the night","As one advances in age, so should one’s responsibilities advance in gravity and importance.",Nighttime is when one's true character as a guardian or protector is revealed,C,One should not stay at their job post beyond daylight hours,Nighttime is when one's true character as a guardian or protector is revealed,"The responsibility of being a gatekeeper is too great to be borne by anyone for an extended period, including through the night","<reasoning>To generate wrong cultural interpretations that are plausible but subtly incorrect, we need to consider the literal translation of the proverb and the potential misinterpretations that could arise from it. The proverb ""A kì í jẹ oyè ẹnu ọ̀nà kalẹ́"" translates to ""One does not bear the title of gatekeeper even until nighttime."" A wrong interpretation could involve taking the phrase ""gate",1.0,1.0,1.1,0.98,99.4
b,cot_en,Yoruba,YOR0028,A kì í kó èlé ṣẹ̀ṣọ́.,One does not live fashionably on borrowed money.,Live within your means.,True,Living modestly is the key to financial success,Live within your means.,One should avoid fashionable clothes to save money,Borrowing money from others is always a bad idea,B,One should avoid fashionable clothes to save money,Borrowing money from others is always a bad idea,Living modestly is the key to financial success,"<reasoning>When interpreting a proverb, it's easy to get caught up in the literal meaning of the words and lose sight of the underlying cultural context. In this case, the Yoruba proverb ""A kì í kó èlé ṣẹ̀ṣọ́"" can be misinterpreted in various ways. For instance, one might focus on the concept of ""fashion"" and assume the proverb is about the importance of dressing modestly or avoiding materialism. ",1.0,1.0,2.08,0.94,98.2
b,cot_en,Yoruba,YOR0029,A kì í kórira ọ̀fọ́n-ọ̀n ká finá bọ ahéré.,One does not so hate the bush rat that one sets one’s farm hut alight.,One should not destroy oneself simply to get at one’s enemy.,True,It teaches that one should prioritize eliminating enemies over personal safety,The proverb warns against acting on emotions without considering the consequences for one's surroundings,One should not destroy oneself simply to get at one’s enemy.,The proverb suggests that one's home or belongings are more valuable than resolving conflicts,C,The proverb warns against acting on emotions without considering the consequences for one's surroundings,It teaches that one should prioritize eliminating enemies over personal safety,The proverb suggests that one's home or belongings are more valuable than resolving conflicts,"<reasoning>When interpreting the proverb ""A kì í kórira ọ̀fọ́n-ọ̀n ká finá bọ ahéré,"" it's easy to get caught up in literal translations or miss the nuances of the Yoruba culture. A wrong interpretation might arise from misunderstanding the role of the bush rat or the farm hut in the proverb. For instance, one might think the proverb is about the importance of preserving one's home or the dangers ",1.0,1.0,1.18,0.94,98.2
b,cot_en,Yoruba,YOR0030,A kì í kọ́ àgbàlagbà pé bó bá rún kó rún.,"One does not teach an elder that, what has been crushed should remain crushed.",An elder should know when a matter should end.,True,An elder should know when a matter should end.,One should always remind elders of past conflicts to keep them relevant,Elders should physically intervene in disputes to end them,Crushed things can be restored to their original form with patience,A,Elders should physically intervene in disputes to end them,Crushed things can be restored to their original form with patience,One should always remind elders of past conflicts to keep them relevant,"<reasoning>When interpreting proverbs, cultural context and nuances can be lost, leading to plausible but incorrect meanings. For the Yoruba proverb ""A kì í kọ́ àgbàlagbà pé bó bá rún kó rún,"" a wrong interpretation might occur if one focuses on the literal meaning of ""crushed"" and applies it out of context. Another incorrect interpretation could arise from misunderstanding the role or position of",1.0,1.0,1.19,0.89,96.7
b,cot_en,Yoruba,YOR0031,A kì í kọ ẹlẹ́ṣin ká tún lọ fẹ́ ẹlẹ́ṣẹ̀.,One does not divorce a horse rider and go marry a pedestrian.,"One should ever progress, never regress.",True,It's about maintaining a consistent level of wealth in your relationships,Marriage should always be to someone of higher social status than your previous partner,"One should ever progress, never regress.",Never end a relationship no matter how bad it is to avoid going backward,C,Marriage should always be to someone of higher social status than your previous partner,It's about maintaining a consistent level of wealth in your relationships,Never end a relationship no matter how bad it is to avoid going backward,"<reasoning>When considering the Yoruba proverb ""A kì í kọ ẹlẹ́ṣin ká tún lọ fẹ́ ẹlẹ́ṣẹ̀,"" which translates to ""One does not divorce a horse rider and go marry a pedestrian,"" the correct cultural meaning emphasizes progression and advises against taking steps backward. However, to create plausible but subtly incorrect interpretations, we must consider alternative perspectives that might misinterpre",1.0,1.0,2.17,0.94,98.2
b,cot_en,Yoruba,YOR0032,A kì í lé èkúté ilé ẹni ká fọwọ́ ṣẹ́.,One does not shoo the mouse in one’s house and break one’s hand.,One should be safe from hazards in one’s own home.,True,It is wise to let threats or nuisances resolve themselves without intervention,One should avoid solving problems in their own home to prevent causing harm to themselves,One should be safe from hazards in one’s own home.,Protecting oneself from harm is not worth the risk of causing injury,C,One should avoid solving problems in their own home to prevent causing harm to themselves,It is wise to let threats or nuisances resolve themselves without intervention,Protecting oneself from harm is not worth the risk of causing injury,"<reasoning>The proverb ""A kì í lé èkúté ilé ẹni ká fọwọ́ ṣẹ́"" translates to ""One does not shoo the mouse in one’s house and break one’s hand"" in English. To create wrong but plausible cultural interpretations, we must consider the nuances of the proverb that could lead to subtle misunderstandings. One approach is to misinterpret the metaphor of the mouse or the act of shooing, or to apply the prov",1.0,1.0,1.3,0.93,97.9
