task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_xl,Spanish,MID0011,"Allí donde fueres, haz lo que vieres","Wherever you go, do what you see","Wherever you go, do what you see",False,"You should make what you see, whenever you are somewhere",You should be aware of your surroundings and follow whatever actions are happening around you,You should bring what you see with you wherever you go,"Wherever you go, do what you see",D,You should bring what you see with you wherever you go,"You should make what you see, whenever you are somewhere",You should be aware of your surroundings and follow whatever actions are happening around you,"""Wherever you go, haz lo que vieres"" sounds more like ""make what you see"" rather than do. Also,  ""fueres"" is a conjugation of the verb ""ser"" (to be) but if you read it literaly, it could mean ""where there are things""

[""You should bring what you see with you wherever you go"", ""You should make what you see, whenever you are somewhere"", ""You should be aware of your surroundings and follow whatever a",1.0,1.0,1.71,0.84,95.2
a,cot_xl,Spanish,MID0012,No por mucho madrugar amanece más temprano,Not by waking up early does dawn come sooner,Not by waking up early does dawn come sooner,False,The darkness is so short that people's individual wake-up times don't make a difference.,"The earlier someone wakes up, the quicker the night turns into day.",Not by waking up early does dawn come sooner,"If you wake up extremely early, you're not going to sleep in a different time zone.",C,The darkness is so short that people's individual wake-up times don't make a difference.,"The earlier someone wakes up, the quicker the night turns into day.","If you wake up extremely early, you're not going to sleep in a different time zone.","No por mucho madrugar amanece más temprano: ""La madrugada es tan corta que no importan los horarios de las personas individuales.""

[""The darkness is so short that people's individual wake-up times don't make a difference."", ""The earlier someone wakes up, the quicker the night turns into day."", ""If you wake up extremely early, you're not going to sleep in a different time zone.""]",1.0,1.0,1.56,0.97,99.1
a,cot_xl,Spanish,MID0013,Cada loco con su tema,Each madman with his theme,Each madman with his theme,False,Each insane person has a preferred subject matter in their art.,Each madman with his theme,Madmen are only allowed to discuss specific topics.,Madpeople must follow a certain subject in their composition work.,B,Madmen are only allowed to discuss specific topics.,Each insane person has a preferred subject matter in their art.,Madpeople must follow a certain subject in their composition work.,"""Each madman should have a specific theme for his work."" 
[""Madmen are only allowed to discuss specific topics."",""Each insane person has a preferred subject matter in their art."",""Madpeople must follow a certain subject in their composition work.""]",1.0,1.0,1.93,0.92,97.6
a,cot_xl,Spanish,MID0014,"El que la hace, la paga","He who does it, pays for it","He who does it, pays for it",False,"The one who prepares it, pays for the ingredients","The one who plays it, pays the musician","He who creates it, pays a visit to the creator","He who does it, pays for it",D,"The one who prepares it, pays for the ingredients","He who creates it, pays a visit to the creator","The one who plays it, pays the musician","""El que la hace, la paga"" suggests the cost or consequence of doing something, but here are 3 plausible but wrong literal interpretations:

[""The one who prepares it, pays for the ingredients"", ""He who creates it, pays a visit to the creator"", ""The one who plays it, pays the musician""]",1.0,1.0,1.29,0.64,89.2
a,cot_xl,Spanish,MID0015,En boca cerrada no entran moscas,Flies don't enter a closed mouth,Flies don't enter a closed mouth,False,Flies don't enter a closed mouth,"If you close your mouth, flies won't enter the mouth of someone else.","In a closed mouth, flies are forced to enter through the ears.",Flies that have closed their mouths don't enter a closed mouth.,A,Flies that have closed their mouths don't enter a closed mouth.,"If you close your mouth, flies won't enter the mouth of someone else.","In a closed mouth, flies are forced to enter through the ears.","[""Flies that have closed their mouths don't enter a closed mouth."", ""If you close your mouth, flies won't enter the mouth of someone else."", ""In a closed mouth, flies are forced to enter through the ears."" ]",1.0,1.0,2.0,0.83,94.9
a,cot_xl,Spanish,MID0016,Cría cuervos y te sacarán los ojos,Raise crows and they'll peck out your eyes,Raise crows and they'll peck out your eyes,False,Raise crows and they'll peck out your eyes,wrong 2,wrong 3,wrong 1,A,wrong 1,wrong 2,wrong 3,"""Si crías corvos como cuervos, tendrás que limpiar corvos en tu corral"" [""wrong 1"", ""wrong 2"", ""wrong 3""]",1.0,0.0,0.25,0.67,60.1
a,cot_xl,Spanish,MID0017,"A río revuelto, ganancia de pescadores","In troubled waters, fishermen profit","In troubled waters, fishermen profit",False,"In troubled waters, fishermen profit",The turmoil in the river creates a lucrative opportunity for fishermen to exploit the situation.,"In times of chaos, fishermen can benefit by catching fish that other people might not be able to, but it doesn't promote harm or taking advantage.",Fishermen can use the river's turbulence to their advantage and catch more fish.,A,Fishermen can use the river's turbulence to their advantage and catch more fish.,The turmoil in the river creates a lucrative opportunity for fishermen to exploit the situation.,"In times of chaos, fishermen can benefit by catching fish that other people might not be able to, but it doesn't promote harm or taking advantage.","In the same language as the proverb, the reason for wrong literal readings is that the proverb describes a situation where people can benefit from the troubles of others, but if taken literally, it can be interpreted as promoting harm or taking advantage of people's misfortunes.

[Un río revuelto puede generar ganancias para pescadores que buscan aprovechar la situación, pero también puede ser vis",1.0,1.0,3.6,0.92,97.6
a,cot_xl,Spanish,MID0018,No todo lo que brilla es oro,Not all that glitters is gold,Not all that glitters is gold,False,Not all that glitters is gold,": This proverb only applies to money 
",No todo lo que brilla es oro,": Only jewelry can be shiny 
",A,No todo lo que brilla es oro,": Only jewelry can be shiny 
",": This proverb only applies to money 
","""No todo lo que brilla es oro"" is saying that not everything that shines or attracts attention is valuable or good.
""wrong 1"": Only jewelry can be shiny 
""wrong 2"": This proverb only applies to money 
""wrong 3"": It does not work for anything that has a light source",1.0,1.0,1.11,0.94,98.2
a,cot_xl,Spanish,MID0019,El hábito no hace al monje,The habit does not make the monk,The habit does not make the monk,False,The habit does not make the monk,The habit is too small for the monk,"The habit doesn't make clothes, it just covers them",Monks have to wear the habit for work,A,"The habit doesn't make clothes, it just covers them",The habit is too small for the monk,Monks have to wear the habit for work,"""El hábito no hace al monje"" se puede interpretar de manera literal como que la ropa no convierte a alguien en un monje, sin referencia al comportamiento o la actitud. Sin embargo, hay otras posibles interpretaciones incorrectas:
[""The habit doesn't make clothes, it just covers them"", ""The habit is too small for the monk"", ""Monks have to wear the habit for work""]",1.0,1.0,1.19,0.82,94.6
a,cot_xl,Spanish,MID0020,Perro que ladra no muerde,A barking dog doesn't bite,A barking dog doesn't bite,False,A barking dog doesn't bite,wrong literal 1,wrong literal 3,wrong literal 2,A,wrong literal 1,wrong literal 2,wrong literal 3,"""Perro que ladra no muerde"" means that a dog that barks doesn't bite. Here are three plausible but wrong literal interpretations:

- ""Perro que ladra no muerde"" means a dog that yells is not a good dancer.
- ""Perro que ladra no muerde"" means a dog that wears a warning sign doesn't bite.
- ""Perro que ladra no muerde"" means a dog that sings doesn't bite.

[""wrong literal 1"", ""wrong literal 2"", ""wron",1.0,0.0,0.6,0.5,55.0
a,cot_xl,Spanish,MID0021,"Camarón que se duerme, se lo lleva la corriente",The shrimp that falls asleep is carried away by the current,The shrimp that falls asleep is carried away by the current,False,The current will take the shrimp to a place where it can take a nap.,A shrimp needs to stay awake while watching a sleepy current.,The shrimp that falls asleep is carried away by the current,The shrimp must stay awake to avoid being caught by the tide.,C,A shrimp needs to stay awake while watching a sleepy current.,The current will take the shrimp to a place where it can take a nap.,The shrimp must stay awake to avoid being caught by the tide.,"""El que no se despierta de su miedo, es llevado por sus propias debilidades"" 

[""A shrimp needs to stay awake while watching a sleepy current."", ""The current will take the shrimp to a place where it can take a nap."", ""The shrimp must stay awake to avoid being caught by the tide.""]",1.0,1.0,1.15,0.82,94.6
a,cot_xl,Spanish,MID0022,Del dicho al hecho hay mucho trecho,From saying to doing there's a long way,From saying to doing there's a long way,False,A bridge is necessary to go from saying to acting.,A lot of distance separates a statement from a physical act.,From saying to doing there's a long way,"From saying to walking, there are many steps.",C,"From saying to walking, there are many steps.",A lot of distance separates a statement from a physical act.,A bridge is necessary to go from saying to acting.,"""From saying to walking, there are many steps.""
""A lot of distance separates a statement from a physical act.""
""A bridge is necessary to go from saying to acting.""",1.0,1.0,1.21,0.87,96.1
a,cot_xl,Spanish,MID0023,"A mal tiempo, buena cara","To bad weather, good face","To bad weather, good face",False,This proverb suggests that you should only wear a good face to a storm.,Wearing a mask with a good expression can ward off bad weather.,"To bad weather, good face","If you have good skin, it'll protect you from bad weather.",C,This proverb suggests that you should only wear a good face to a storm.,"If you have good skin, it'll protect you from bad weather.",Wearing a mask with a good expression can ward off bad weather.,"A mal tiempo, buena cara

- ""This proverb suggests that you should only wear a good face to a storm.""
- ""If you have good skin, it'll protect you from bad weather.""
- ""Wearing a mask with a good expression can ward off bad weather.""",1.0,1.0,2.47,0.88,96.4
a,cot_xl,Spanish,MID0024,La avaricia rompe el saco,Greed breaks the sack,Greed breaks the sack,False,One presses the sack too hard and it breaks,"If greed causes you to put too many things in the sack, it breaks",The sack is so full that it breaks,Greed breaks the sack,D,One presses the sack too hard and it breaks,The sack is so full that it breaks,"If greed causes you to put too many things in the sack, it breaks","""Si uno aprieta muy fuerte el saco, puede que se rompa.""

[ ""One presses the sack too hard and it breaks"", ""The sack is so full that it breaks"", ""If greed causes you to put too many things in the sack, it breaks"" ]",1.0,1.0,2.58,0.77,93.1
a,cot_xl,Spanish,MID0025,"Quien siembra vientos, recoge tempestades",He who sows winds reaps storms,He who sows winds reaps storms,False,wrong literal 1,wrong literal 3,wrong literal 2,He who sows winds reaps storms,D,wrong literal 1,wrong literal 2,wrong literal 3,"Alguno podría pensar que ""Quien siembra vientos"" se refiere a alguien que hace una labor para crear un viento artificial, y ""recoge tempestades"" significaría que el resultado sería la recopilación de vientos en un área específica.

Alguno podría pensar que ""Quien siembra vientos"" es una forma de meteorología que describe las condiciones atmosféricas que causan vientos, y ""recoge tempestades"" sería",1.0,0.0,0.5,0.5,55.0
a,cot_xl,Spanish,MID0026,"El que calla, otorga",He who is silent grants,He who is silent grants,False,He who is silent grants,wrong literal 2,wrong literal 3,wrong literal 1,A,wrong literal 1,wrong literal 2,wrong literal 3,"""El que calla, otorga"" suggests a connection between silence and granting, but let's consider some possible misinterpretations:

""El que calla, otorga"" suggests a connection between silence and granting, but let's consider some possible misinterpretations:

* ""El que calla, otorga"" could mean that people who don't pay attention (calla) give away things (otorga).
* ""El que calla, otorga"" might impl",1.0,0.0,0.6,0.5,55.0
a,cot_xl,Spanish,MID0027,El tiempo todo lo cura,Time heals everything,Time heals everything,False,Time heals everything,The time it takes to cook heals all wounds,The current time heals all relationships,Time in the form of a watch cures any disease,A,The time it takes to cook heals all wounds,The current time heals all relationships,Time in the form of a watch cures any disease,"[""The time it takes to cook heals all wounds"", ""The current time heals all relationships"", ""Time in the form of a watch cures any disease""]",1.0,1.0,2.78,0.79,93.7
a,cot_xl,Spanish,MID0028,"A palabras necias, oídos sordos","To foolish words, deaf ears","To foolish words, deaf ears",False,wrong literal 2,"To foolish words, deaf ears",wrong literal 3,wrong literal 1,B,wrong literal 1,wrong literal 2,wrong literal 3,"A palabras necias, oídos sordos: To foolish words, one must literally remove their ears because they are hearing poorly.

[""wrong literal 1"", ""wrong literal 2"", ""wrong literal 3""]",1.0,0.0,0.6,0.5,55.0
a,cot_xl,Spanish,MID0029,No hay peor ciego que el que no quiere ver,There is no worse blind person than the one who doesn't want to see,There is no worse blind person than the one who doesn't want to see,False,A blind person who refuses to wear glasses is the worst,A person who doesn't want to see will be worse at recognizing objects through touch,Someone who can't see because they're always looking down is the most unfortunate,There is no worse blind person than the one who doesn't want to see,D,A person who doesn't want to see will be worse at recognizing objects through touch,A blind person who refuses to wear glasses is the worst,Someone who can't see because they're always looking down is the most unfortunate,"[""A person who doesn't want to see will be worse at recognizing objects through touch"", ""A blind person who refuses to wear glasses is the worst"", ""Someone who can't see because they're always looking down is the most unfortunate""]",1.0,1.0,0.93,0.87,96.1
a,cot_xl,Spanish,MID0030,"El que espera, desespera","He who waits, despairs","He who waits, despairs",False,"The one who waits, loses their ability to see.","The one who waits, despairs their life away.","He who waits, despairs","The one who waits, becomes a person who only speaks in despair.",C,"The one who waits, loses their ability to see.","The one who waits, becomes a person who only speaks in despair.","The one who waits, despairs their life away.","El que espera, desespera 
- The one who waits, loses their ability to see.

 [""The one who waits, loses their ability to see."", ""The one who waits, becomes a person who only speaks in despair."", ""The one who waits, despairs their life away.""]",1.0,1.0,2.42,0.69,90.7
a,cot_xl,Spanish,MID0032,El que mucho abarca poco aprieta,He who embraces too much holds little tightly,He who embraces too much holds little tightly,False,A person who tries to touch multiple points on a sphere at the same time will inevitably lose their grip on one of them.,"The more fingers you use to grip a small ball, the less likely you are to squeeze it.",He who embraces too much holds little tightly,A man who wears a large cloak will get tangled in it more easily.,C,A man who wears a large cloak will get tangled in it more easily.,"The more fingers you use to grip a small ball, the less likely you are to squeeze it.",A person who tries to touch multiple points on a sphere at the same time will inevitably lose their grip on one of them.,"[The proverb implies that excessive control over many things leads to weak control over any single thing.]

[""A man who wears a large cloak will get tangled in it more easily.""]
[""The more fingers you use to grip a small ball, the less likely you are to squeeze it.""]
[""A person who tries to touch multiple points on a sphere at the same time will inevitably lose their grip on one of them.""]",1.0,1.0,2.33,0.9,97.0
a,cot_xl,Spanish,MID0045,"A falta de pan, buenas son tortas","In the absence of bread, cakes are good","In the absence of bread, cakes are good",False,"In the absence of bread, cakes are good","In the absence of bread, cakes are good","In situations where we don't have bread, cakes are a good replacement for other baked goods","Without bread, cakes are a good alternative for breakfast",A,"In the absence of bread, cakes are good","Without bread, cakes are a good alternative for breakfast","In situations where we don't have bread, cakes are a good replacement for other baked goods","A falta de pan, buenas son tortas (Spanish proverb) translates to ""In the absence of bread, cakes are good"" in English. Three plausible but incorrect literal interpretations are:

- [""Without bread, cakes are a good alternative for breakfast""]
- [""In situations where we don't have bread, cakes are a good replacement for other baked goods""]
- [""Cakes become a good option in the absence of tradition",1.0,1.0,1.38,0.7,91.0
a,cot_xl,Spanish,MID0046,"El que a buen árbol se arrima, buena sombra le cobija",He who leans against a good tree gets good shade,He who leans against a good tree gets good shade,False,Planting seeds in a tree to grow a new tree,Taking a nap under a tree to get good rest,Paying a tree a visit to get a good massage,He who leans against a good tree gets good shade,D,Taking a nap under a tree to get good rest,Planting seeds in a tree to grow a new tree,Paying a tree a visit to get a good massage,"El que a buen árbol se arrima, buena sombra le cobija
Reasoning: 
This proverb doesn't just mean to lean physically against a good tree for shade, but it's a metaphor that describes how aligning yourself with a good influence or guidance (the good tree) will protect and benefit you (get good shade).

[""Taking a nap under a tree to get good rest"", ""Planting seeds in a tree to grow a new tree"", ""Pay",1.0,1.0,1.0,0.71,91.3
a,cot_xl,Spanish,MID0047,De tal palo tal astilla,From such a tree such a splinter,From such a tree such a splinter,False,From such a tree such a splinter,"If you plant an evergreen tree in a forest, an evergreen tree sapling will grow from its seed","If you make a hole in a wall with a big hammer, you will always make a hole in a wall with a big hammer","If you put a new key on a piano, there will always be a new key",A,"If you plant an evergreen tree in a forest, an evergreen tree sapling will grow from its seed","If you put a new key on a piano, there will always be a new key","If you make a hole in a wall with a big hammer, you will always make a hole in a wall with a big hammer","De tal palo tal astilla: Esta frase se refiere a que las cualidades y características de una persona se ven reflejadas en sus descendientes o herederos. Por lo tanto, si una persona tiene una personalidad determinada, sus hijos también podrían tener semejantes características.

[""If you plant an evergreen tree in a forest, an evergreen tree sapling will grow from its seed"", ""If you put a new key o",1.0,1.0,2.81,0.79,93.7
a,cot_xl,Spanish,MID0048,Dime con quién andas y te diré quién eres,Tell me who you hang out with and I'll tell you who you are,Tell me who you hang out with and I'll tell you who you are,False,"Hang out near a tree, I'll tell you how tall you are based on the shadow you cast",Tell me who you hang out with and I'll tell you who you are,"Tengo una amiga que si anda con una persona que usa gafas, siempre se vuelve a comprar gafas de sol","Si te subes a un trineo, me dirás quién eres si vas con el niño en la cumbre",B,"Hang out near a tree, I'll tell you how tall you are based on the shadow you cast","Tengo una amiga que si anda con una persona que usa gafas, siempre se vuelve a comprar gafas de sol","Si te subes a un trineo, me dirás quién eres si vas con el niño en la cumbre","""Si andas cerca de un árbol, te diré lo alto que eres por la sombra que proyectas""
[""Hang out near a tree, I'll tell you how tall you are based on the shadow you cast"", 
""Tengo una amiga que si anda con una persona que usa gafas, siempre se vuelve a comprar gafas de sol"", 
""Si te subes a un trineo, me dirás quién eres si vas con el niño en la cumbre""]",1.0,1.0,1.33,0.95,98.5
a,cot_xl,Spanish,MID0049,Más vale pájaro en mano que ciento volando,A bird in the hand is worth more than one hundred flying,A bird in the hand is worth more than one hundred flying,False,A plane in the hangar is worth more than one hundred flying planes,It is more valuable to pay a $100 bail to free a bird from a cage than to let 100 flying birds approach the house,A bird in the hand is worth more than one hundred flying,The chance to get a new plane is more valuable than the actual value of 100 used planes,C,A plane in the hangar is worth more than one hundred flying planes,The chance to get a new plane is more valuable than the actual value of 100 used planes,It is more valuable to pay a $100 bail to free a bird from a cage than to let 100 flying birds approach the house,"""Si consideramos el proverbio literalmente, podríamos pensar que es mejor tener 1 avión en el hangar que cien aviones volando. También podríamos interpretarlo como que la posibilidad de obtener un nuevo avión en el futuro es más valiosa que el valor actual de 100 aviones que están siendo utilizados. Finalmente, podría implicar que es mejor pagar una fianza de $100 para asegurar la liberación de un",1.0,1.0,1.56,0.74,92.2
a,cot_xl,Spanish,MID0131,A quien madruga Dios le ayuda,God helps the early riser,God helps the early riser,False,,,,,,,,,"[Someone who wakes up early might be more likely to bump into God.] 
[The act of going to bed early has a direct impact on God's decisions.] 
[The time of day a person wakes up is a determining factor in their height.]",0.0,0.0,0.0,0.0,0.0
a,cot_xl,Spanish,MID0132,Allí donde fueres haz lo que vieres,"Wherever you go, do what you see","Wherever you go, do what you see",False,"Wherever you go, do what you see","When you go to the movie theater, do what the actors do on the screen.","Si viajas a un país extranjero, haz lo que veas en tu sueño.","Si vas al cine, haz lo que los actores hagan en la pantalla.",A,"Si vas al cine, haz lo que los actores hagan en la pantalla.","When you go to the movie theater, do what the actors do on the screen.","Si viajas a un país extranjero, haz lo que veas en tu sueño.","""Si vas al cine, haz lo que los actores hagan en la pantalla.""
""When you go to the movie theater, do what the actors do on the screen.""

""Si viajas a un país extranjero, haz lo que veas en tu sueño.""
""If you travel to a foreign country, do what you see in your dream.""

""Si ves una obra de arte, haz lo que la estatua muestra.""
""If you see a work of art, do what the statue shows.""",1.0,1.0,1.95,0.92,97.6
a,cot_xl,Spanish,MID0133,No hay mal que dure cien años ni cuerpo que lo resista,No evil lasts a hundred years nor body that endures it,No evil lasts a hundred years nor body that endures it,False,A person with a body cannot resist 100 years of evil,No evil lasts a hundred years nor body that endures it,Any evil will outlast a person's physical body by at least 99 years,An evil that lasts for 99 years and one day will exhaust any body,B,A person with a body cannot resist 100 years of evil,Any evil will outlast a person's physical body by at least 99 years,An evil that lasts for 99 years and one day will exhaust any body,"[""A person with a body cannot resist 100 years of evil"", ""Any evil will outlast a person's physical body by at least 99 years"", ""An evil that lasts for 99 years and one day will exhaust any body""]",1.0,1.0,1.15,0.79,93.7
a,cot_xl,Spanish,MID0134,El que no arriesga no gana,He who does not risk does not win,He who does not risk does not win,False,,,,,,,,,"[El que no arriesga no gana] He who does not gamble does not win because he never participates in any games of luck.

[""El que no arriesga no gana"" se refiere a que personas que son avariciosas no ganan dinero porque nunca gastan nada] He who does not risk it does not win because those who save all their money never get any more

[Este proverbio se refiere a que solo los que corren con su biciclet",0.0,0.0,0.0,0.0,0.0
