task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,zs,German,MID0011,Der Weg zur Hölle ist mit guten Vorsätzen gepflastert,The road to hell is paved with good intentions,The road to hell is paved with good intentions,False,The road to hell is paved with good intentions,Hell requires good plans to be constructed properly.,The road to hell is literally built using good resolutions as paving stones.,Good intentions are found only on roads that lead to hell.,A,The road to hell is literally built using good resolutions as paving stones.,Good intentions are found only on roads that lead to hell.,Hell requires good plans to be constructed properly.,"{""1"": [""The road to hell is literally built using good resolutions as paving stones."", ""Good intentions are found only on roads that lead to hell."", ""Hell requires good plans to be constructed properly.""], ""2"": [""Shortness physically contains flavor like a spice."", ""Being brief adds taste to food."", ""The shorter something is, the more delicious it becomes.""], ""3"": [""Fire is unnecessary if there is",1.0,1.0,1.19,0.87,96.1
a,zs,German,MID0012,In der Kürze liegt die Würze,Brevity is the soul of wit,Brevity is the soul of wit,False,Shortness physically contains flavor like a spice.,"The shorter something is, the more delicious it becomes.",Brevity is the soul of wit,Being brief adds taste to food.,C,Shortness physically contains flavor like a spice.,Being brief adds taste to food.,"The shorter something is, the more delicious it becomes.","{""1"": [""The road to hell is literally built using good resolutions as paving stones."", ""Good intentions are found only on roads that lead to hell."", ""Hell requires good plans to be constructed properly.""], ""2"": [""Shortness physically contains flavor like a spice."", ""Being brief adds taste to food."", ""The shorter something is, the more delicious it becomes.""], ""3"": [""Fire is unnecessary if there is",1.0,1.0,1.22,1.0,100.0
a,zs,German,MID0013,Kein Rauch ohne Flamme,No smoke without fire,No smoke without fire,False,Fire is unnecessary if there is already smoke.,No smoke without fire,"Wherever there is smoke, a fire must be actively burning.",Smoke cannot exist unless flames are directly beneath it.,B,Fire is unnecessary if there is already smoke.,Smoke cannot exist unless flames are directly beneath it.,"Wherever there is smoke, a fire must be actively burning.","{""1"": [""The road to hell is literally built using good resolutions as paving stones."", ""Good intentions are found only on roads that lead to hell."", ""Hell requires good plans to be constructed properly.""], ""2"": [""Shortness physically contains flavor like a spice."", ""Being brief adds taste to food."", ""The shorter something is, the more delicious it becomes.""], ""3"": [""Fire is unnecessary if there is",1.0,1.0,2.25,0.93,97.9
a,zs,German,MID0014,"Wer A sagt, muss auch B sagen",He who says A must also say B,He who says A must also say B,False,He who says A must also say B,Saying A aloud forces your mouth to say B automatically.,People who pronounce the letter A are required to pronounce the letter B.,The alphabet cannot be spoken starting with A unless B follows immediately.,A,People who pronounce the letter A are required to pronounce the letter B.,Saying A aloud forces your mouth to say B automatically.,The alphabet cannot be spoken starting with A unless B follows immediately.,"{""1"": [""The road to hell is literally built using good resolutions as paving stones."", ""Good intentions are found only on roads that lead to hell."", ""Hell requires good plans to be constructed properly.""], ""2"": [""Shortness physically contains flavor like a spice."", ""Being brief adds taste to food."", ""The shorter something is, the more delicious it becomes.""], ""3"": [""Fire is unnecessary if there is",1.0,1.0,1.46,0.9,97.0
a,zs,German,MID0015,"Der Mensch denkt, Gott lenkt","Man proposes, God disposes","Man proposes, God disposes",False,"Thinking is done by man, while God controls only movement.","Man proposes, God disposes",Human thoughts are physically guided by God's hands.,God makes decisions only after humans think first.,B,God makes decisions only after humans think first.,Human thoughts are physically guided by God's hands.,"Thinking is done by man, while God controls only movement.","{""1"": [""The road to hell is literally built using good resolutions as paving stones."", ""Good intentions are found only on roads that lead to hell."", ""Hell requires good plans to be constructed properly.""], ""2"": [""Shortness physically contains flavor like a spice."", ""Being brief adds taste to food."", ""The shorter something is, the more delicious it becomes.""], ""3"": [""Fire is unnecessary if there is",1.0,1.0,2.17,0.94,98.2
a,zs,German,MID0016,"Was lange währt, wird endlich gut",What lasts long becomes good in the end,What lasts long becomes good in the end,False,"The longer something exists, the more valuable it becomes",Things that take a long time to cook taste better,What lasts long becomes good in the end,"If you wait long enough, bad things turn into good things automatically",C,Things that take a long time to cook taste better,"If you wait long enough, bad things turn into good things automatically","The longer something exists, the more valuable it becomes","{""1"": [""Things that take a long time to cook taste better"", ""If you wait long enough, bad things turn into good things automatically"", ""The longer something exists, the more valuable it becomes""], ""2"": [""Animals eat before they learn right from wrong"", ""You must feed someone before teaching them ethics"", ""Hunger comes before moral values in importance""], ""3"": [""Poor people invent new ways to escap",1.0,1.0,1.29,0.96,98.8
a,zs,German,MID0017,"Erst kommt das Fressen, dann die Moral","First comes eating, then morality","First comes eating, then morality",False,Animals eat before they learn right from wrong,"First comes eating, then morality",You must feed someone before teaching them ethics,Hunger comes before moral values in importance,B,Animals eat before they learn right from wrong,You must feed someone before teaching them ethics,Hunger comes before moral values in importance,"{""1"": [""Things that take a long time to cook taste better"", ""If you wait long enough, bad things turn into good things automatically"", ""The longer something exists, the more valuable it becomes""], ""2"": [""Animals eat before they learn right from wrong"", ""You must feed someone before teaching them ethics"", ""Hunger comes before moral values in importance""], ""3"": [""Poor people invent new ways to escap",1.0,1.0,1.53,0.93,97.9
a,zs,German,MID0018,Not macht erfinderisch,Necessity is the mother of invention,Necessity is the mother of invention,False,Emergency situations cause people to become more creative in music,"When there's a shortage, people start creating art",Poor people invent new ways to escape poverty,Necessity is the mother of invention,D,Poor people invent new ways to escape poverty,"When there's a shortage, people start creating art",Emergency situations cause people to become more creative in music,"{""1"": [""Things that take a long time to cook taste better"", ""If you wait long enough, bad things turn into good things automatically"", ""The longer something exists, the more valuable it becomes""], ""2"": [""Animals eat before they learn right from wrong"", ""You must feed someone before teaching them ethics"", ""Hunger comes before moral values in importance""], ""3"": [""Poor people invent new ways to escap",1.0,1.0,1.44,0.92,97.6
a,zs,German,MID0019,"Der Geist ist willig, aber das Fleisch ist schwach",The spirit is willing but the flesh is weak,The spirit is willing but the flesh is weak,False,People who pray are weak in body,Strong minds always come with weak physical strength,Spiritual people often have health problems,The spirit is willing but the flesh is weak,D,People who pray are weak in body,Spiritual people often have health problems,Strong minds always come with weak physical strength,"{""1"": [""Things that take a long time to cook taste better"", ""If you wait long enough, bad things turn into good things automatically"", ""The longer something exists, the more valuable it becomes""], ""2"": [""Animals eat before they learn right from wrong"", ""You must feed someone before teaching them ethics"", ""Hunger comes before moral values in importance""], ""3"": [""Poor people invent new ways to escap",1.0,1.0,0.78,0.95,98.5
a,zs,German,MID0020,Steter Tropfen höhlt den Stein,Constant dripping wears away the stone,Constant dripping wears away the stone,False,A steady leak ruins wooden floors,Constant dripping wears away the stone,Dripping paint eventually covers a wall,Water droplets can carve names into stones,B,Water droplets can carve names into stones,A steady leak ruins wooden floors,Dripping paint eventually covers a wall,"{""1"": [""Things that take a long time to cook taste better"", ""If you wait long enough, bad things turn into good things automatically"", ""The longer something exists, the more valuable it becomes""], ""2"": [""Animals eat before they learn right from wrong"", ""You must feed someone before teaching them ethics"", ""Hunger comes before moral values in importance""], ""3"": [""Poor people invent new ways to escap",1.0,1.0,1.06,0.97,99.1
a,zs,German,MID0021,Der Weg ist das Ziel,The journey is the goal,The journey is the goal,False,The journey is the goal,Road construction is the end goal of travel,Walking is more important than arriving,The path is literally the destination on a map,A,The path is literally the destination on a map,Walking is more important than arriving,Road construction is the end goal of travel,"{""1"": [""The path is literally the destination on a map"", ""Walking is more important than arriving"", ""Road construction is the end goal of travel""], ""2"": [""Garments create people from nothing"", ""Sewing clothes brings people to life"", ""Wearing outfits transforms you into a different person""], ""3"": [""If you lack brain mass, your legs must compensate in weight"", ""People without heads need stronger leg",1.0,1.0,1.53,0.9,97.0
a,zs,German,MID0022,Kleider machen Leute,Clothes make the man,Clothes make the man,False,Sewing clothes brings people to life,Clothes make the man,Garments create people from nothing,Wearing outfits transforms you into a different person,B,Garments create people from nothing,Sewing clothes brings people to life,Wearing outfits transforms you into a different person,"{""1"": [""The path is literally the destination on a map"", ""Walking is more important than arriving"", ""Road construction is the end goal of travel""], ""2"": [""Garments create people from nothing"", ""Sewing clothes brings people to life"", ""Wearing outfits transforms you into a different person""], ""3"": [""If you lack brain mass, your legs must compensate in weight"", ""People without heads need stronger leg",1.0,1.0,1.58,0.97,99.1
a,zs,German,MID0023,"Was man nicht im Kopfe hat, muss man in den Beinen haben",What you don't have in your head you must have in your legs,What you don't have in your head you must have in your legs,False,Intelligence is stored in the legs when not in the skull,"If you lack brain mass, your legs must compensate in weight",People without heads need stronger legs,What you don't have in your head you must have in your legs,D,"If you lack brain mass, your legs must compensate in weight",People without heads need stronger legs,Intelligence is stored in the legs when not in the skull,"{""1"": [""The path is literally the destination on a map"", ""Walking is more important than arriving"", ""Road construction is the end goal of travel""], ""2"": [""Garments create people from nothing"", ""Sewing clothes brings people to life"", ""Wearing outfits transforms you into a different person""], ""3"": [""If you lack brain mass, your legs must compensate in weight"", ""People without heads need stronger leg",1.0,1.0,0.72,0.92,97.6
a,zs,German,MID0024,Man lernt nie aus,One never stops learning,One never stops learning,False,You can never finish school,One never stops learning,Formal education has no expiration date,Learning is illegal for some people,B,You can never finish school,Learning is illegal for some people,Formal education has no expiration date,"{""1"": [""The path is literally the destination on a map"", ""Walking is more important than arriving"", ""Road construction is the end goal of travel""], ""2"": [""Garments create people from nothing"", ""Sewing clothes brings people to life"", ""Wearing outfits transforms you into a different person""], ""3"": [""If you lack brain mass, your legs must compensate in weight"", ""People without heads need stronger leg",1.0,1.0,1.42,1.0,100.0
a,zs,German,MID0025,Der Schein trügt,Appearances deceive,Appearances deceive,False,Reflections always lie,Surfaces are always slippery,Light tricks people,Appearances deceive,D,Light tricks people,Reflections always lie,Surfaces are always slippery,"{""1"": [""The path is literally the destination on a map"", ""Walking is more important than arriving"", ""Road construction is the end goal of travel""], ""2"": [""Garments create people from nothing"", ""Sewing clothes brings people to life"", ""Wearing outfits transforms you into a different person""], ""3"": [""If you lack brain mass, your legs must compensate in weight"", ""People without heads need stronger leg",1.0,0.0,1.67,0.94,68.2
a,zs,German,MID0026,Alle Wege führen nach Rom,All roads lead to Rome,All roads lead to Rome,False,All paths on Earth converge at Rome's city center,Rome is located at the end of every highway,All roads lead to Rome,Every road physically ends in the city of Rome,C,Every road physically ends in the city of Rome,All paths on Earth converge at Rome's city center,Rome is located at the end of every highway,"{""1"": [""Every road physically ends in the city of Rome"", ""All paths on Earth converge at Rome's city center"", ""Rome is located at the end of every highway""], ""2"": [""Life does not contain ponies or farms"", ""A pony farm is an inaccurate representation of existence"", ""Living means never being around small horses on a farm""], ""3"": [""Thinking must be completed before any physical movement"", ""Action is ",1.0,1.0,1.8,0.87,96.1
a,zs,German,MID0027,Das Leben ist kein Ponyhof,Life is not a pony farm,Life is not a pony farm,False,Living means never being around small horses on a farm,Life is not a pony farm,A pony farm is an inaccurate representation of existence,Life does not contain ponies or farms,B,Life does not contain ponies or farms,A pony farm is an inaccurate representation of existence,Living means never being around small horses on a farm,"{""1"": [""Every road physically ends in the city of Rome"", ""All paths on Earth converge at Rome's city center"", ""Rome is located at the end of every highway""], ""2"": [""Life does not contain ponies or farms"", ""A pony farm is an inaccurate representation of existence"", ""Living means never being around small horses on a farm""], ""3"": [""Thinking must be completed before any physical movement"", ""Action is ",1.0,1.0,1.44,0.96,98.8
a,zs,German,MID0028,"Erst denken, dann handeln","First think, then act","First think, then act",False,"First think, then act",Only after thinking can you legally take action,Action is forbidden until all thought stops,Thinking must be completed before any physical movement,A,Thinking must be completed before any physical movement,Action is forbidden until all thought stops,Only after thinking can you legally take action,"{""1"": [""Every road physically ends in the city of Rome"", ""All paths on Earth converge at Rome's city center"", ""Rome is located at the end of every highway""], ""2"": [""Life does not contain ponies or farms"", ""A pony farm is an inaccurate representation of existence"", ""Living means never being around small horses on a farm""], ""3"": [""Thinking must be completed before any physical movement"", ""Action is ",1.0,1.0,1.92,0.95,98.5
a,zs,German,MID0029,"Wer rastet, der rostet","He who rests, rusts","He who rests, rusts",False,"He who rests, rusts","If you sit still, your body will develop rust like metal",People who sleep turn into rusty objects,Resting causes mechanical parts to corrode inside you,A,"If you sit still, your body will develop rust like metal",Resting causes mechanical parts to corrode inside you,People who sleep turn into rusty objects,"{""1"": [""Every road physically ends in the city of Rome"", ""All paths on Earth converge at Rome's city center"", ""Rome is located at the end of every highway""], ""2"": [""Life does not contain ponies or farms"", ""A pony farm is an inaccurate representation of existence"", ""Living means never being around small horses on a farm""], ""3"": [""Thinking must be completed before any physical movement"", ""Action is ",1.0,1.0,2.17,0.98,99.4
a,zs,German,MID0030,Das Auge isst mit,The eye eats too,The eye eats too,False,The eye eats too,Eyes need to be fed along with the stomach,The eye consumes food independently of the mouth,Vision requires eating through the eyeballs,A,The eye consumes food independently of the mouth,Eyes need to be fed along with the stomach,Vision requires eating through the eyeballs,"{""1"": [""Every road physically ends in the city of Rome"", ""All paths on Earth converge at Rome's city center"", ""Rome is located at the end of every highway""], ""2"": [""Life does not contain ponies or farms"", ""A pony farm is an inaccurate representation of existence"", ""Living means never being around small horses on a farm""], ""3"": [""Thinking must be completed before any physical movement"", ""Action is ",1.0,1.0,1.92,0.93,97.9
a,zs,German,MID0101,"Reden ist Silber, Schweigen ist Gold","Speech is silver, silence is gold","Speech is silver, silence is gold",False,"Speech can be sold for silver, silence for gold","Words weigh silver, silence weighs gold","Speech is silver, silence is gold","Talking is made of silver, being quiet is made of gold",C,"Talking is made of silver, being quiet is made of gold","Words weigh silver, silence weighs gold","Speech can be sold for silver, silence for gold","{""1"": [""Talking is made of silver, being quiet is made of gold"", ""Words weigh silver, silence weighs gold"", ""Speech can be sold for silver, silence for gold""], ""2"": [""If someone refuses to listen, they must touch instead"", ""Those who don't hear must experience physically"", ""Not listening means you have to use your sense of touch""], ""3"": [""A jug keeps walking to the well until it shatters"", ""The pi",1.0,1.0,1.44,0.81,94.3
a,zs,German,MID0102,"Wer nicht hören will, muss fühlen",He who doesn't want to hear must feel,He who doesn't want to hear must feel,False,Not listening means you have to use your sense of touch,"If someone refuses to listen, they must touch instead",Those who don't hear must experience physically,He who doesn't want to hear must feel,D,"If someone refuses to listen, they must touch instead",Those who don't hear must experience physically,Not listening means you have to use your sense of touch,"{""1"": [""Talking is made of silver, being quiet is made of gold"", ""Words weigh silver, silence weighs gold"", ""Speech can be sold for silver, silence for gold""], ""2"": [""If someone refuses to listen, they must touch instead"", ""Those who don't hear must experience physically"", ""Not listening means you have to use your sense of touch""], ""3"": [""A jug keeps walking to the well until it shatters"", ""The pi",1.0,1.0,1.12,0.94,98.2
a,zs,German,MID0103,"Der Krug geht so lange zum Brunnen, bis er bricht",The jug goes to the well so often until it breaks,The jug goes to the well so often until it breaks,False,A jug keeps walking to the well until it shatters,The jug goes to the well so often until it breaks,A clay pot goes to the well until it feels pain,The pitcher travels to the well repeatedly until it cracks,B,A jug keeps walking to the well until it shatters,The pitcher travels to the well repeatedly until it cracks,A clay pot goes to the well until it feels pain,"{""1"": [""Talking is made of silver, being quiet is made of gold"", ""Words weigh silver, silence weighs gold"", ""Speech can be sold for silver, silence for gold""], ""2"": [""If someone refuses to listen, they must touch instead"", ""Those who don't hear must experience physically"", ""Not listening means you have to use your sense of touch""], ""3"": [""A jug keeps walking to the well until it shatters"", ""The pi",1.0,1.0,0.94,0.64,89.2
a,zs,German,MID0104,Ein Unglück kommt selten allein,Misfortune rarely comes alone,Misfortune rarely comes alone,False,Unhappiness seldom shows up without luggage,Bad luck usually brings friends with it,Misfortune rarely comes alone,Disaster prefers not to travel by itself,C,Bad luck usually brings friends with it,Disaster prefers not to travel by itself,Unhappiness seldom shows up without luggage,"{""1"": [""Talking is made of silver, being quiet is made of gold"", ""Words weigh silver, silence weighs gold"", ""Speech can be sold for silver, silence for gold""], ""2"": [""If someone refuses to listen, they must touch instead"", ""Those who don't hear must experience physically"", ""Not listening means you have to use your sense of touch""], ""3"": [""A jug keeps walking to the well until it shatters"", ""The pi",1.0,1.0,1.67,1.0,100.0
a,zs,German,MID0105,Der Mensch ist ein Gewohnheitstier,Man is a creature of habit,Man is a creature of habit,False,Man is a creature of habit,Man is an animal that lives inside a hat,People are creatures dressed in clothing called habits,Humans are animals that wear habits,A,Humans are animals that wear habits,People are creatures dressed in clothing called habits,Man is an animal that lives inside a hat,"{""1"": [""Talking is made of silver, being quiet is made of gold"", ""Words weigh silver, silence weighs gold"", ""Speech can be sold for silver, silence for gold""], ""2"": [""If someone refuses to listen, they must touch instead"", ""Those who don't hear must experience physically"", ""Not listening means you have to use your sense of touch""], ""3"": [""A jug keeps walking to the well until it shatters"", ""The pi",1.0,1.0,1.28,0.92,97.6
a,zs,German,MID0531,Krummes Holz gibt auch gerades Feuer,Crooked wood also makes straight fire,Crooked wood also makes straight fire,False,"When you burn curved wood, the fire grows straight upward",Fire made from bent wood will heat only straight objects,Crooked wood also makes straight fire,Crooked wood produces flames that burn in straight lines,C,Crooked wood produces flames that burn in straight lines,Fire made from bent wood will heat only straight objects,"When you burn curved wood, the fire grows straight upward","{""1"": [""Crooked wood produces flames that burn in straight lines"", ""Fire made from bent wood will heat only straight objects"", ""When you burn curved wood, the fire grows straight upward""], ""2"": [""The devil prefers to sit on extended wooden benches"", ""A long bench is where the devil keeps his belongings"", ""Furniture with length attracts evil spirits the most""], ""3"": [""A man who is alone is truly hi",1.0,1.0,1.61,0.88,96.4
a,zs,German,MID0532,Des Teufels liebstes Möbelstück ist die lange Bank,The devil’s favorite piece of furniture is the long bench,The devil’s favorite piece of furniture is the long bench,False,The devil’s favorite piece of furniture is the long bench,The devil prefers to sit on extended wooden benches,Furniture with length attracts evil spirits the most,A long bench is where the devil keeps his belongings,A,The devil prefers to sit on extended wooden benches,A long bench is where the devil keeps his belongings,Furniture with length attracts evil spirits the most,"{""1"": [""Crooked wood produces flames that burn in straight lines"", ""Fire made from bent wood will heat only straight objects"", ""When you burn curved wood, the fire grows straight upward""], ""2"": [""The devil prefers to sit on extended wooden benches"", ""A long bench is where the devil keeps his belongings"", ""Furniture with length attracts evil spirits the most""], ""3"": [""A man who is alone is truly hi",1.0,1.0,0.9,0.92,97.6
a,zs,German,MID0533,Selbst ist der Mann,Self is the man,Self is the man,False,Being independent means you become your own person,A man who is alone is truly himself,Self-existence defines masculinity,Self is the man,D,A man who is alone is truly himself,Self-existence defines masculinity,Being independent means you become your own person,"{""1"": [""Crooked wood produces flames that burn in straight lines"", ""Fire made from bent wood will heat only straight objects"", ""When you burn curved wood, the fire grows straight upward""], ""2"": [""The devil prefers to sit on extended wooden benches"", ""A long bench is where the devil keeps his belongings"", ""Furniture with length attracts evil spirits the most""], ""3"": [""A man who is alone is truly hi",1.0,0.6666666666666666,1.58,1.0,90.0
a,zs,German,MID0534,Ich kriege so eine Krawatte,I get such a tie,I get such a tie,False,I get such a tie,Getting a certain type of tie causes frustration,A tie is given to me every time I complain,I receive a necktie as a punishment or burden,A,I receive a necktie as a punishment or burden,Getting a certain type of tie causes frustration,A tie is given to me every time I complain,"{""1"": [""Crooked wood produces flames that burn in straight lines"", ""Fire made from bent wood will heat only straight objects"", ""When you burn curved wood, the fire grows straight upward""], ""2"": [""The devil prefers to sit on extended wooden benches"", ""A long bench is where the devil keeps his belongings"", ""Furniture with length attracts evil spirits the most""], ""3"": [""A man who is alone is truly hi",1.0,1.0,1.8,0.89,96.7
a,zs,German,MID0535,Bis über beide Ohren verliebt sein,To be over both ears in love,To be over both ears in love,False,To be over both ears in love,Being in love causes ears to grow longer,Emotional involvement starts from the ears and spreads,Love can physically cover both ears completely,A,Love can physically cover both ears completely,Being in love causes ears to grow longer,Emotional involvement starts from the ears and spreads,"{""1"": [""Crooked wood produces flames that burn in straight lines"", ""Fire made from bent wood will heat only straight objects"", ""When you burn curved wood, the fire grows straight upward""], ""2"": [""The devil prefers to sit on extended wooden benches"", ""A long bench is where the devil keeps his belongings"", ""Furniture with length attracts evil spirits the most""], ""3"": [""A man who is alone is truly hi",1.0,1.0,1.1,0.9,97.0
a,zs,German,MID0536,Die beleidigte Leberwurst spielen,To play the offended liver sausage,To play the offended liver sausage,False,Playing a role in a drama where a liver sausage is offended,Acting like a sausage that has been physically harmed,Pretending to be a liver sausage that feels insulted,To play the offended liver sausage,D,Acting like a sausage that has been physically harmed,Pretending to be a liver sausage that feels insulted,Playing a role in a drama where a liver sausage is offended,"{""1"": [""Acting like a sausage that has been physically harmed"", ""Pretending to be a liver sausage that feels insulted"", ""Playing a role in a drama where a liver sausage is offended""], ""2"": [""Hunger arrives only after finishing a meal"", ""Eating occurs because you are already hungry"", ""Appetite comes from seeing others eat""], ""3"": [""Allowing someone to remove sausage from your bread during a meal"", ",1.0,1.0,1.67,0.83,94.9
