task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_en,English,17,Barking up the wrong tree,Making a mistake or a false assumption in something you are trying to achieve.,Making a mistake or a false assumption in something you are trying to achieve.,True,warning others of a wild animal,trying to communicate with a tree,Making a mistake or a false assumption in something you are trying to achieve.,protecting a tree from harm,C,protecting a tree from harm,trying to communicate with a tree,warning others of a wild animal,"<reasoning>To generate wrong cultural interpretations that are plausible but subtly incorrect, we need to consider the literal meaning of the phrase ""barking up the wrong tree"" and think of alternative explanations that might seem reasonable but are actually incorrect. One approach is to take the phrase literally and imagine scenarios where a person or animal is barking at a tree, and then interpr",1.0,1.0,0.4,0.86,95.8
b,cot_en,English,18,Beauty is in the eye of the beholder,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,True,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,The beholder has the power to create beauty in others,Beauty is a universal truth that is revealed to the beholder through intuition,Beauty is a physical trait that only the observer can see,A,Beauty is a physical trait that only the observer can see,The beholder has the power to create beauty in others,Beauty is a universal truth that is revealed to the beholder through intuition,"[""Beauty is a physical trait that only the observer can see"", ""The beholder has the power to create beauty in others"", ""Beauty is a universal truth that is revealed to the beholder through intuition""]",1.0,1.0,0.4,0.79,93.7
b,cot_en,English,19,Beggars can't be choosers,If you request something to be given you should not question what you are given.,If you request something to be given you should not question what you are given.,True,People in poverty should never express personal preferences,If you request something to be given you should not question what you are given.,All choices in life should be made by someone else,Asking for anything means surrendering all personal autonomy,B,People in poverty should never express personal preferences,All choices in life should be made by someone else,Asking for anything means surrendering all personal autonomy,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible but subtly incorrect. This requires understanding the nuances of the proverb and the potential misinterpretations that could arise. For the proverb ""Beggars can't be choosers,"" a correct interpretation is about accepting what is given without complaint. Wrong interpretations could involve",1.0,1.0,0.58,0.92,97.6
b,cot_en,English,20,Beware of Greeks bearing gifts,Don't trust your enemies.,Don't trust your enemies.,True,Be cautious of overly generous people,Don't trust your enemies.,Avoid gifts from people of Greek descent,Refuse all gifts to prevent obligation,B,Avoid gifts from people of Greek descent,Refuse all gifts to prevent obligation,Be cautious of overly generous people,"<reasoning>The phrase ""Beware of Greeks bearing gifts"" originates from the ancient Greek story of the Trojan Horse, where the Greeks presented the city of Troy with a giant wooden horse that concealed an army inside. This event has been seen as a symbol of deception and hidden intentions. A wrong cultural interpretation might arise from misinterpreting the proverb's application, context, or the na",1.0,1.0,1.58,0.91,97.3
b,cot_en,English,21,Big fleas have little fleas upon their back to bite 'em,"Everyone is preyed upon by someone, who in turn has someone preying on them.","Everyone is preyed upon by someone, who in turn has someone preying on them.",True,Big dogs are more likely to be bitten by smaller dogs,Wealthy people have smaller financial problems,Large problems are caused by smaller issues,"Everyone is preyed upon by someone, who in turn has someone preying on them.",D,Big dogs are more likely to be bitten by smaller dogs,Wealthy people have smaller financial problems,Large problems are caused by smaller issues,"[""Big dogs are more likely to be bitten by smaller dogs"", ""Wealthy people have smaller financial problems"", ""Large problems are caused by smaller issues""]",1.0,1.0,0.57,0.85,95.5
b,cot_en,English,23,Birds of a feather flock together,Those of similar taste congregate in groups.,Those of similar taste congregate in groups.,True,Being around people like yourself is detrimental to personal growth,Those of similar taste congregate in groups.,Groups of similar people are inherently exclusive to outsiders,People with similar interests are obligated to be friends,B,People with similar interests are obligated to be friends,Groups of similar people are inherently exclusive to outsiders,Being around people like yourself is detrimental to personal growth,"<reasoning>When interpreting proverbs, it's easy to get close to the correct meaning but still be off. For ""Birds of a feather flock together,"" a wrong interpretation could involve misjudging the nature of the similarity or the implications of the grouping. For instance, one might think the proverb is about the exclusivity of groups rather than the natural tendency of similar individuals to congre",1.0,1.0,1.33,0.83,94.9
b,cot_en,English,24,Blood is thicker than water,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,True,"The phrase blood is thicker than water is about the literal viscosity of blood and water, indicating which is more difficult to flow",Blood is thicker than water signifies that family conflicts are more intense than those with outsiders,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,Blood is thicker than water means we should prioritize our romantic partners over our family,C,Blood is thicker than water means we should prioritize our romantic partners over our family,"The phrase blood is thicker than water is about the literal viscosity of blood and water, indicating which is more difficult to flow",Blood is thicker than water signifies that family conflicts are more intense than those with outsiders,"<reasoning>When generating wrong cultural interpretations, it's essential to create plausible yet subtly incorrect explanations. This can be achieved by slightly altering the original meaning or taking a related concept and applying it in a misleading way. For the proverb ""Blood is thicker than water,"" a correct interpretation emphasizes the strength of family ties over those with non-relatives. W",1.0,1.0,1.0,0.78,93.4
b,cot_en,English,25,Bolt from the blue,"A complete surprise, like a bolt of lightning from a clear blue sky.","A complete surprise, like a bolt of lightning from a clear blue sky.",True,"A complete surprise, like a bolt of lightning from a clear blue sky.",a sudden departure from a job,a rare medical condition causing blue discoloration,a type of high-tech gadget with a blue LED light,A,a sudden departure from a job,a rare medical condition causing blue discoloration,a type of high-tech gadget with a blue LED light,"<reasoning>When interpreting the proverb ""bolt from the blue,"" it's essential to consider the nuances of language and cultural context. A wrong interpretation might arise from literal translation or misunderstanding of idiomatic expressions. For instance, one might think ""bolt from the blue"" refers to a sudden departure or a type of fastener, rather than an unexpected event. Another incorrect inte",1.0,1.0,0.59,0.9,97.0
b,cot_en,English,26,Born with a silver spoon in one's mouth,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,True,Born with a rare genetic condition affecting the shape of one's mouth,Born during a historical period known as the Silver Age,Born with an innate ability to appreciate fine dining,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,D,Born with an innate ability to appreciate fine dining,Born during a historical period known as the Silver Age,Born with a rare genetic condition affecting the shape of one's mouth,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible yet subtly incorrect. This requires a deep understanding of the proverb's original meaning and the ability to craft alternative explanations that might seem convincing at first glance but ultimately miss the mark. For the proverb ""Born with a silver spoon in one's mouth,"" a correct interp",1.0,1.0,0.52,0.89,96.7
b,cot_en,English,27,Boys will be boys,"The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.","The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.",True,"It signifies that all males, regardless of age, are inherently prone to bad behavior","The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.",The phrase is a call to encourage boys to behave badly as a rite of passage,It's a statement that boys should be allowed to do anything they want without repercussions as part of their development,B,The phrase is a call to encourage boys to behave badly as a rite of passage,"It signifies that all males, regardless of age, are inherently prone to bad behavior",It's a statement that boys should be allowed to do anything they want without repercussions as part of their development,"<reasoning>The phrase 'boys will be boys' can be misinterpreted in various ways due to its simplistic nature and the broad range of cultural contexts in which it might be applied. A wrong interpretation could stem from misunderstanding the phrase's intent, its application, or its implications on gender roles and behaviors. For instance, one might incorrectly assume the phrase promotes a positive, ",1.0,1.0,0.52,0.88,96.4
b,cot_en,English,28,Bread always falls buttered side down,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,True,"It's a reminder to always carry a slice of bread with you, just in case you need a snack",The 'buttered side down' view of life is one that is pessimistic and fatalistic.,It's a motivational phrase encouraging people to stay optimistic in the face of adversity,The phrase is a commentary on the laws of gravity and how they affect everyday objects,B,The phrase is a commentary on the laws of gravity and how they affect everyday objects,It's a motivational phrase encouraging people to stay optimistic in the face of adversity,"It's a reminder to always carry a slice of bread with you, just in case you need a snack","<reasoning>The phrase ""Bread always falls buttered side down"" is often used to express a pessimistic view of life, suggesting that things will always go wrong. However, a wrong cultural interpretation could be one that takes the phrase too literally or out of context. For example, someone might interpret it as a commentary on the laws of physics or the unpredictability of everyday events. Another ",1.0,1.0,1.17,0.86,95.8
b,cot_en,English,29,Buck stops here - The,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,True,The buck stops here signifies the end of all progress or decisions,The buck stops here implies the collection of money or wealth is the ultimate goal,The buck stops here means this is where all financial transactions occur,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,D,The buck stops here means this is where all financial transactions occur,The buck stops here signifies the end of all progress or decisions,The buck stops here implies the collection of money or wealth is the ultimate goal,"<reasoning>The phrase ""The buck stops here"" originated from the idea of a buck, or token, being passed from person to person, symbolizing the responsibility for a decision or action. A wrong cultural interpretation could involve a literal or overly broad understanding of the phrase. For instance, one might think it refers to the physical location where money or decisions are made, rather than the ",1.0,1.0,0.68,0.71,91.3
b,cot_en,English,30,Build a better mousetrap and the world will beat a path to your door,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,True,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,To build a better mousetrap means you must first fail at building a regular one,A better mousetrap is only considered better if it's completely unlike any mousetrap that has come before it,Building a better mousetrap guarantees financial success regardless of the market,A,To build a better mousetrap means you must first fail at building a regular one,Building a better mousetrap guarantees financial success regardless of the market,A better mousetrap is only considered better if it's completely unlike any mousetrap that has come before it,"<reasoning>One way to create subtly incorrect interpretations is to slightly alter the scope or the implications of the proverb. For instance, changing the focus from the product or service itself to the process of creating it, or altering the expected outcome from people being drawn to the improvement to the improvement being a natural precursor to other actions. Another approach is to introduce ",1.0,1.0,0.47,0.86,95.8
b,cot_en,English,31,Burn the candle at both ends,To live at a hectic pace.,To live at a hectic pace.,True,to work with two conflicting companies at the same time,to spend money extravagantly on both essential and luxury items,To live at a hectic pace.,to take risks that endanger both one's personal and professional life,C,to spend money extravagantly on both essential and luxury items,to work with two conflicting companies at the same time,to take risks that endanger both one's personal and professional life,"<reasoning>The phrase ""Burn the candle at both ends"" suggests a high level of energy expenditure, which could be misinterpreted in various ways. A plausible but incorrect interpretation could involve taking the phrase too literally, or associating it with unrelated concepts. For instance, one might think it refers to a reckless approach to wealth, a careless attitude towards resources, or a disreg",1.0,1.0,1.72,0.91,97.3
b,cot_en,English,32,Burning the midnight oil,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.","To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",True,to stay up all night watching oil prices,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",to take a late-night oil supplement,to participate in a midnight oil-drilling ceremony,B,to take a late-night oil supplement,to stay up all night watching oil prices,to participate in a midnight oil-drilling ceremony,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible but subtly incorrect. This can be achieved by slightly altering the original meaning or using similar concepts. For instance, 'burning the midnight oil' could be misinterpreted as related to other late-night activities or oil-related phrases. Here are three examples: </reasoning>
[""to tak",1.0,1.0,0.18,0.86,95.8
b,cot_en,English,33,Bury the hatchet,To bury the hatchett is to settle your differences with an adversary.,To bury the hatchett is to settle your differences with an adversary.,True,to completely sever ties with someone,to hide a weapon until it's needed again,to surrender or give up in a conflict,To bury the hatchett is to settle your differences with an adversary.,D,to hide a weapon until it's needed again,to surrender or give up in a conflict,to completely sever ties with someone,"<reasoning>When creating wrong cultural interpretations, it's essential to make them plausible yet subtly incorrect. For the proverb ""Bury the hatchet,"" a correct interpretation is to settle differences with an adversary. Wrong interpretations can be created by slightly altering the meaning or context. For example, one wrong interpretation could be that it means to hide a weapon, which is close to",1.0,1.0,0.61,0.9,97.0
b,cot_en,English,34,Bury your head in the sand,Refuse to confront or acknowledge a problem.,Refuse to confront or acknowledge a problem.,True,Show humility by lowering your head,Refuse to confront or acknowledge a problem.,Hide from danger to stay safe,Concentrate deeply by blocking out distractions,B,Hide from danger to stay safe,Concentrate deeply by blocking out distractions,Show humility by lowering your head,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible but subtly incorrect. This requires understanding the original proverb's meaning and then crafting alternative interpretations that might seem reasonable at first glance but ultimately misrepresent the intended message. For the proverb ""Bury your head in the sand,"" which means to refuse t",1.0,1.0,0.86,0.97,99.1
b,cot_en,English,36,Butter no parsnips - Fine words,The proverb 'Fine words butter no parsnips' means that nothing concrete is achieved by empty words or flattery.,The proverb 'Fine words butter no parsnips' means that nothing concrete is achieved by empty words or flattery.,True,"It suggests that while fine words alone are not enough, they are a necessary precursor to achieving tangible results",Fine words can soften even the toughest of parsnips over time,"The proverb warns against using too much butter on parsnips, implying that extravagance is the issue",The proverb 'Fine words butter no parsnips' means that nothing concrete is achieved by empty words or flattery.,D,Fine words can soften even the toughest of parsnips over time,"The proverb warns against using too much butter on parsnips, implying that extravagance is the issue","It suggests that while fine words alone are not enough, they are a necessary precursor to achieving tangible results","<reasoning>The task requires generating wrong cultural interpretations that are plausible but subtly incorrect. This means the interpretations should be close to the actual meaning but with a twist that makes them incorrect. For instance, the proverb could be misinterpreted in a way that suggests fine words have a slight positive effect, or that they are useful in specific contexts, or that the ph",1.0,1.0,0.85,0.95,98.5
b,cot_en,English,37,By hook or by crook,To do something 'by hook or by crook' is to do it by whatever means are necessary - be they fair or foul.,To do something 'by hook or by crook' is to do it by whatever means are necessary - be they fair or foul.,True,To follow all rules strictly,To achieve something only through legal means,To do something 'by hook or by crook' is to do it by whatever means are necessary - be they fair or foul.,To give up on something due to difficulty,C,To follow all rules strictly,To achieve something only through legal means,To give up on something due to difficulty,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible yet subtly incorrect. This can be achieved by slightly altering the meaning or connotation of the original phrase. For the proverb ""by hook or by crook,"" a wrong interpretation might involve changing the scope of the actions, the moral implications, or the context in which the phrase is u",1.0,1.0,0.29,0.88,96.4
