task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,359,English,A,A,,A,1
a,362,English,B,A,,A,0
a,363,English,D,A,,A,0
a,364,English,D,D,,D,1
a,365,English,A,A,,A,1
a,366,English,B,A,,A,0
a,367,English,B,B,,B,1
a,368,English,C,A,,A,0
a,369,English,C,C,,C,1
a,370,English,A,A,,A,1
a,371,English,B,A,,A,0
a,373,English,B,B,,B,1
a,374,English,A,A,,A,1
a,375,English,A,B,,B,0
a,376,English,D,A,,A,0
a,377,English,C,C,,C,1
a,378,English,C,A,,A,0
a,379,English,A,A,,A,1
a,380,English,A,B,,B,0
a,381,English,C,A,,A,0
a,382,English,A,A,,A,1
a,383,English,A,A,,A,1
a,384,English,C,C,,C,1
a,385,English,B,A,,A,0
a,386,English,D,A,,A,0
a,387,English,B,A,,A,0
a,388,English,A,B,,B,0
a,389,English,,A,,A,0
a,390,English,A,A,,A,1
a,391,English,C,C,,C,1
a,392,English,D,A,,A,0
a,393,English,A,A,,A,1
a,394,English,B,B,,B,1
a,395,English,B,A,,A,0
a,396,English,B,A,,A,0
a,397,English,C,A,,A,0
a,400,English,A,A,,A,1
a,401,English,D,D,,D,1
a,402,English,D,A,,A,0
a,403,English,D,D,,D,1
a,404,English,D,A,,A,0
a,405,English,C,A,,A,0
a,406,English,B,A,,A,0
a,407,English,D,A,,A,0
a,408,English,A,A,,A,1
a,410,English,A,A,,A,1
a,411,English,B,B,,B,1
a,412,English,D,D,,D,1
a,413,English,B,B,,B,1
a,414,English,D,A,,A,0
a,415,English,B,B,,B,1
a,416,English,B,A,,A,0
a,418,English,B,A,,A,0
a,419,English,A,A,,A,1
a,420,English,B,B,,B,1
a,421,English,C,C,,C,1
a,422,English,B,A,,A,0
a,423,English,B,A,,A,0
a,424,English,C,A,,A,0
a,425,English,C,B,,B,0
a,426,English,A,A,,A,1
a,427,English,B,B,,B,1
a,428,English,D,A,,A,0
a,429,English,A,D,,D,0
a,430,English,D,D,,D,1
a,431,English,C,C,,C,1
a,432,English,B,B,,B,1
a,433,English,C,A,,A,0
a,435,English,D,A,,A,0
a,436,English,D,A,,A,0
a,0,English,A,A,,A,1
a,2,English,D,A,,A,0
a,3,English,A,A,,A,1
a,5,English,D,A,,A,0
a,6,English,C,A,,A,0
a,8,English,D,A,,A,0
a,10,English,A,A,,A,1
a,13,English,D,A,,A,0
a,14,English,B,B,,B,1
a,15,English,D,A,,A,0
a,16,English,B,B,,B,1
a,17,English,D,A,,A,0
a,18,English,B,B,,B,1
a,20,English,A,A,,A,1
a,21,English,A,A,,A,1
a,22,English,B,B,,B,1
a,24,English,B,B,,B,1
a,25,English,C,A,,A,0
a,26,English,D,A,,A,0
a,27,English,A,A,,A,1
a,28,English,B,A,,A,0
a,29,English,C,A,,A,0
a,30,English,C,B,,B,0
a,32,English,B,A,,A,0
a,34,English,A,A,,A,1
a,35,English,B,A,,A,0
a,36,English,B,A,,A,0
a,38,English,B,B,,B,1
a,39,English,C,A,,A,0
a,41,English,A,C,,C,0
a,42,English,C,C,,C,1
a,44,English,D,A,,A,0
a,45,English,A,B,,B,0
a,46,English,C,A,,A,0
a,47,English,A,A,,A,1
a,48,English,B,B,,B,1
a,49,English,C,A,,A,0
a,50,English,C,C,,C,1
a,51,English,D,D,,D,1
a,52,English,A,A,,A,1
a,54,English,D,A,,A,0
a,55,English,A,A,,A,1
a,56,English,D,C,,C,0
a,57,English,B,B,,B,1
a,58,English,B,B,,B,1
a,59,English,D,D,,D,1
a,60,English,C,A,,A,0
a,61,English,A,A,,A,1
a,62,English,A,A,,A,1
a,63,English,A,A,,A,1
a,64,English,C,C,,C,1
a,65,English,D,D,,D,1
a,66,English,B,A,,A,0
a,68,English,C,A,,A,0
a,69,English,D,A,,A,0
a,70,English,A,A,,A,1
a,71,English,A,A,,A,1
a,72,English,B,D,,D,0
a,73,English,D,A,,A,0
a,74,English,B,B,,B,1
a,75,English,D,A,,A,0
a,76,English,B,B,,B,1
a,77,English,B,A,,A,0
a,78,English,D,A,,A,0
a,79,English,B,A,,A,0
a,80,English,C,A,,A,0
a,82,English,C,A,,A,0
a,83,English,B,A,,A,0
a,85,English,A,A,,A,1
a,87,English,A,A,,A,1
a,91,English,D,B,,B,0
a,92,English,B,A,,A,0
a,93,English,D,C,,C,0
a,97,English,A,A,,A,1
a,98,English,D,A,,A,0
a,99,English,C,B,,B,0
a,100,English,C,A,,A,0
a,102,English,C,D,,D,0
a,103,English,B,B,,B,1
a,104,English,A,A,,A,1
a,108,English,A,C,,C,0
a,111,English,B,A,,A,0
a,112,English,B,B,,B,1
a,113,English,D,D,,D,1
a,115,English,B,C,,C,0
a,116,English,C,A,,A,0
a,117,English,B,A,,A,0
a,119,English,D,A,,A,0
a,120,English,B,B,,B,1
a,122,English,A,B,,B,0
a,123,English,C,A,,A,0
a,124,English,C,C,,C,1
a,125,English,D,A,,A,0
a,126,English,D,D,,D,1
a,127,English,B,A,,A,0
a,129,English,D,A,,A,0
a,130,English,D,A,,A,0
a,132,English,D,A,,A,0
a,133,English,C,A,,A,0
a,135,English,A,A,,A,1
a,136,English,D,B,,B,0
a,137,English,D,A,,A,0
a,142,English,B,A,,A,0
a,143,English,D,A,,A,0
a,144,English,D,D,,D,1
a,145,English,C,C,,C,1
a,147,English,C,C,,C,1
a,148,English,A,A,,A,1
a,149,English,B,B,,B,1
a,150,English,C,A,,A,0
a,151,English,D,A,,A,0
a,152,English,C,A,,A,0
a,153,English,A,A,,A,1
a,154,English,C,C,,C,1
a,156,English,A,A,,A,1
a,158,English,B,A,,A,0
a,159,English,A,A,,A,1
a,161,English,C,A,,A,0
a,163,English,A,B,,B,0
a,164,English,B,C,,C,0
a,165,English,A,A,,A,1
a,166,English,C,A,,A,0
a,167,English,D,D,,D,1
a,168,English,D,D,,D,1
a,169,English,C,D,,D,0
a,172,English,D,A,,A,0
a,173,English,D,A,,A,0
a,174,English,A,A,,A,1
a,175,English,D,A,,A,0
a,176,English,B,A,,A,0
a,178,English,A,B,,B,0
a,180,English,C,C,,C,1
a,181,English,D,A,,A,0
a,182,English,A,A,,A,1
a,183,English,B,B,,B,1
a,185,English,B,D,,D,0
a,186,English,C,A,,A,0
a,187,English,D,D,,D,1
a,188,English,C,C,,C,1
a,192,English,B,D,,D,0
a,193,English,B,A,,A,0
a,194,English,B,A,,A,0
a,195,English,C,A,,A,0
a,196,English,C,C,,C,1
a,197,English,B,A,,A,0
a,198,English,A,A,,A,1
a,199,English,C,C,,C,1
a,201,English,B,A,,A,0
a,202,English,C,D,,D,0
a,205,English,C,A,,A,0
a,206,English,D,A,,A,0
a,209,English,B,B,,B,1
a,212,English,C,A,,A,0
a,213,English,D,A,,A,0
a,215,English,C,C,,C,1
a,216,English,B,B,,B,1
a,217,English,A,A,,A,1
a,218,English,B,B,,B,1
a,219,English,A,A,,A,1
a,220,English,A,A,,A,1
a,221,English,D,A,,A,0
a,222,English,B,B,,B,1
a,223,English,B,A,,A,0
a,224,English,A,A,,A,1
a,225,English,D,D,,D,1
a,227,English,B,B,,B,1
a,228,English,C,A,,A,0
a,229,English,D,D,,D,1
a,230,English,B,B,,B,1
a,231,English,B,C,,C,0
a,232,English,D,D,,D,1
a,234,English,D,A,,A,0
a,235,English,A,A,,A,1
a,237,English,B,A,,A,0
a,239,English,D,A,,A,0
a,240,English,D,C,,C,0
a,241,English,C,A,,A,0
a,242,English,C,B,,B,0
a,244,English,B,A,,A,0
a,245,English,C,A,,A,0
a,246,English,A,A,,A,1
a,247,English,B,A,,A,0
a,248,English,C,A,,A,0
a,249,English,A,A,,A,1
a,250,English,B,A,,A,0
a,251,English,C,C,,C,1
a,252,English,D,C,,C,0
a,253,English,C,A,,A,0
a,254,English,A,A,,A,1
a,255,English,D,C,,C,0
a,257,English,A,B,,B,0
a,258,English,D,A,,A,0
a,259,English,A,A,,A,1
a,260,English,A,A,,A,1
a,261,English,A,A,,A,1
a,262,English,B,A,,A,0
a,264,English,B,A,,A,0
a,265,English,D,A,,A,0
a,266,English,B,A,,A,0
a,267,English,C,C,,C,1
a,268,English,A,A,,A,1
a,269,English,C,A,,A,0
a,270,English,A,A,,A,1
a,271,English,A,A,,A,1
a,272,English,A,A,,A,1
a,274,English,A,A,,A,1
a,278,English,A,A,,A,1
a,279,English,D,D,,D,1
a,282,English,C,C,,C,1
a,283,English,B,D,,D,0
a,284,English,A,A,,A,1
a,285,English,C,C,,C,1
a,286,English,B,A,,A,0
a,287,English,C,C,,C,1
a,288,English,D,A,,A,0
a,289,English,D,A,,A,0
a,290,English,D,A,,A,0
a,291,English,D,D,,D,1
a,292,English,A,A,,A,1
a,293,English,C,D,,D,0
a,294,English,B,A,,A,0
a,295,English,B,A,,A,0
a,296,English,C,C,,C,1
a,297,English,A,A,,A,1
a,298,English,B,B,,B,1
a,299,English,C,A,,A,0
a,300,English,C,A,,A,0
a,301,English,C,C,,C,1
a,302,English,B,A,,A,0
a,303,English,B,A,,A,0
a,304,English,B,B,,B,1
a,306,English,C,C,,C,1
a,307,English,B,A,,A,0
a,308,English,A,A,,A,1
a,309,English,C,D,,D,0
a,311,English,D,A,,A,0
a,313,English,C,A,,A,0
a,314,English,C,A,,A,0
a,316,English,B,A,,A,0
a,317,English,A,A,,A,1
a,318,English,C,C,,C,1
a,319,English,A,A,,A,1
a,320,English,C,A,,A,0
a,321,English,B,B,,B,1
a,323,English,A,A,,A,1
a,324,English,A,D,,D,0
a,325,English,D,A,,A,0
a,326,English,D,D,,D,1
a,327,English,C,C,,C,1
a,328,English,B,A,,A,0
a,329,English,A,A,,A,1
a,330,English,B,A,,A,0
a,331,English,B,A,,A,0
a,332,English,C,B,,B,0
a,333,English,B,B,,B,1
a,334,English,D,B,,B,0
a,335,English,A,A,,A,1
a,336,English,A,A,,A,1
a,339,English,D,D,,D,1
a,340,English,C,A,,A,0
a,341,English,D,A,,A,0
a,342,English,A,A,,A,1
a,343,English,C,B,,B,0
a,344,English,C,A,,A,0
a,345,English,D,D,,D,1
a,347,English,B,B,,B,1
a,348,English,C,A,,A,0
a,349,English,A,A,,A,1
a,350,English,D,D,,D,1
a,351,English,D,A,,A,0
a,352,English,A,A,,A,1
a,353,English,D,A,,A,0
a,354,English,C,C,,C,1
a,356,English,A,A,,A,1
a,357,English,D,A,,A,0
a,358,English,C,D,,D,0
a,359,English,B,B,,B,1
a,360,English,D,A,,A,0
a,361,English,C,C,,C,1
a,362,English,B,B,,B,1
a,363,English,D,A,,A,0
a,364,English,D,A,,A,0
a,366,English,C,A,,A,0
a,367,English,C,C,,C,1
a,368,English,D,A,,A,0
a,369,English,B,B,,B,1
a,370,English,C,A,,A,0
a,371,English,D,A,,A,0
a,372,English,A,A,,A,1
a,373,English,C,C,,C,1
a,374,English,D,A,,A,0
a,376,English,A,A,,A,1
a,377,English,C,A,,A,0
a,378,English,C,A,,A,0
a,379,English,D,D,,D,1
a,380,English,A,D,,D,0
a,381,English,B,A,,A,0
a,382,English,A,A,,A,1
a,383,English,A,A,,A,1
a,384,English,C,C,,C,1
a,385,English,B,A,,A,0
a,386,English,C,B,,B,0
a,387,English,B,B,,B,1
a,388,English,A,C,,C,0
a,389,English,D,A,,A,0
a,390,English,B,A,,A,0
a,391,English,B,A,,A,0
a,392,English,D,D,,D,1
a,393,English,A,A,,A,1
a,394,English,B,C,,C,0
a,395,English,C,A,,A,0
a,396,English,D,A,,A,0
a,398,English,B,A,,A,0
a,399,English,D,A,,A,0
a,400,English,B,A,,A,0
a,401,English,A,C,,C,0
a,402,English,A,A,,A,1
a,403,English,D,A,,A,0
a,404,English,D,A,,A,0
a,405,English,B,D,,D,0
a,407,English,C,B,,B,0
a,408,English,C,A,,A,0
a,409,English,C,A,,A,0
a,410,English,D,B,,B,0
a,411,English,A,A,,A,1
a,412,English,A,A,,A,1
a,414,English,B,A,,A,0
a,416,English,A,A,,A,1
a,417,English,A,A,,A,1
a,418,English,A,A,,A,1
a,419,English,D,B,,B,0
a,420,English,D,A,,A,0
a,422,English,C,A,,A,0
a,423,English,C,A,,A,0
a,424,English,D,C,,C,0
a,425,English,A,A,,A,1
a,426,English,B,A,,A,0
a,427,English,D,B,,B,0
a,428,English,A,A,,A,1
a,429,English,C,A,,A,0
a,430,English,D,A,,A,0
a,431,English,C,A,,A,0
a,432,English,A,A,,A,1
a,433,English,A,A,,A,1
a,434,English,C,B,,B,0
a,435,English,,A,A,A,0
a,436,English,D,A,,A,0
a,437,English,B,A,,A,0
a,438,English,D,A,,A,0
a,439,English,D,A,,A,0
a,440,English,D,A,,A,0
a,441,English,D,A,,A,0
a,442,English,A,A,,A,1
a,443,English,C,A,,A,0
a,444,English,C,C,,C,1
a,445,English,A,A,,A,1
a,446,English,,A,A,A,0
a,447,English,,A,A,A,0
a,448,English,C,A,,A,0
a,449,English,B,A,,A,0
a,450,English,D,B,,B,0
a,451,English,A,B,,B,0
a,452,English,D,B,,B,0
a,453,English,C,A,,A,0
a,454,English,B,A,,A,0
a,455,English,B,D,,D,0
a,456,English,A,A,,A,1
a,457,English,C,A,,A,0
a,458,English,D,A,,A,0
a,460,English,B,A,,A,0
a,461,English,D,D,,D,1
a,462,English,D,A,,A,0
