task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_en,Arabic,MID0011,أفعال لا أقوال.,Action speaks louder than words,"This proverb means that actions express intentions and sincerity more than words. It indicates that what a person does is more important and valuable than what he says, as actions reveal the true intention of people.",True,This proverb implies that speaking is unnecessary and one should remain silent at all times,It suggests that only physical actions are valuable and mental or emotional efforts are worthless,"This proverb means that actions express intentions and sincerity more than words. It indicates that what a person does is more important and valuable than what he says, as actions reveal the true intention of people.","The phrase means that one should prioritize doing things without thinking or planning, as thoughts and words have no significance",C,This proverb implies that speaking is unnecessary and one should remain silent at all times,It suggests that only physical actions are valuable and mental or emotional efforts are worthless,"The phrase means that one should prioritize doing things without thinking or planning, as thoughts and words have no significance","[""This proverb implies that speaking is unnecessary and one should remain silent at all times"", ""It suggests that only physical actions are valuable and mental or emotional efforts are worthless"", ""The phrase means that one should prioritize doing things without thinking or planning, as thoughts and words have no significance""]",1.0,1.0,0.46,0.9,97.0
b,cot_en,Arabic,MID0012,أكل عليه الدهر وشرب,Be old hat. / It’s as old as the hills.,"A proverb used by Arabs to describe something old or someone who has lived a long time. In other words, it refers to something that has been around for a long time and has become outdated or unfashionable.",True,A forgotten or abandoned thing,Something worn out from overuse,"A proverb used by Arabs to describe something old or someone who has lived a long time. In other words, it refers to something that has been around for a long time and has become outdated or unfashionable.",A wise person with life experience,C,Something worn out from overuse,A wise person with life experience,A forgotten or abandoned thing,"<reasoning>When interpreting a proverb from a different culture, it's easy to get close to the correct meaning but miss the nuances. For the Arabic proverb ""أكل عليه الدهر وشرب"", a plausible but incorrect interpretation could be that it refers to something being worn out from overuse, rather than just being old. Another incorrect interpretation could be that it describes someone who has gained a l",1.0,1.0,0.14,0.97,99.1
b,cot_en,Arabic,MID0013,أول الغضب جنون وآخره ندم,A man of quick temper acts foolishly.,"This proverb means that when a person gets angry, they lose control of themselves and act irrationally, but when they calm down, they feel regret for their previous actions and wish they had acted better. This proverb highlights the importance of calmness and thinking before taking any action.",True,Anger is the first sign of madness and the last sign of weakness,Losing one's temper is a sign of intelligence and the regret that follows is a sign of growth,The proverb suggests that anger is a necessary step towards personal growth and the regret that follows is a small price to pay for the lessons learned,"This proverb means that when a person gets angry, they lose control of themselves and act irrationally, but when they calm down, they feel regret for their previous actions and wish they had acted better. This proverb highlights the importance of calmness and thinking before taking any action.",D,Anger is the first sign of madness and the last sign of weakness,Losing one's temper is a sign of intelligence and the regret that follows is a sign of growth,The proverb suggests that anger is a necessary step towards personal growth and the regret that follows is a small price to pay for the lessons learned,"[""Anger is the first sign of madness and the last sign of weakness"", ""Losing one's temper is a sign of intelligence and the regret that follows is a sign of growth"", ""The proverb suggests that anger is a necessary step towards personal growth and the regret that follows is a small price to pay for the lessons learned""]",1.0,1.0,0.4,0.77,93.1
b,cot_en,Arabic,MID0014,إذا أنت أكرمت الكريم ملكته وإن أنت أكرمت اللئيم تمردا,"Never trust on unknown hands, you will never know how they stand by you and back stab with their brains.","It is a verse of poetry by Al-Mutanabbi means: If you do good to someone who is not good, he will be ungrateful for your blessings and will not thank you for your kindness to him.",True,"It is a verse of poetry by Al-Mutanabbi means: If you do good to someone who is not good, he will be ungrateful for your blessings and will not thank you for your kindness to him.",All interactions with people of questionable character should be completely avoided,Doing good is inherently risky and should be avoided to prevent personal harm,Kindness is futile and will always be met with ingratitude regardless of the recipient's nature,A,Doing good is inherently risky and should be avoided to prevent personal harm,All interactions with people of questionable character should be completely avoided,Kindness is futile and will always be met with ingratitude regardless of the recipient's nature,"<reasoning>The given Arabic proverb suggests that doing good to someone who is not good-natured will only lead to ungratefulness and possibly harm. A subtly incorrect interpretation could involve misinterpreting the nature of the relationship between the doer of good and the receiver, or misunderstanding the context in which the proverb is applied. For instance, one might mistakenly believe the pr",1.0,1.0,0.36,0.87,96.1
b,cot_en,Arabic,MID0015,إذا دخلت قرية فاحلف بآلهتها.,"When in Rome, do as the Romans do.","The proverb means adapting to your environment, and not deviating from the customs and traditions of the people.",True,"The proverb means adapting to your environment, and not deviating from the customs and traditions of the people.",All customs are equally valid and should be followed without question,Abandon your cultural identity to fit in,Mimic customs without understanding their significance,A,Abandon your cultural identity to fit in,Mimic customs without understanding their significance,All customs are equally valid and should be followed without question,"<reasoning>The proverb إذا دخلت قرية فاحلف بآلهتها, or ""When in Rome, do as the Romans do,"" can be misinterpreted in various ways due to its emphasis on conformity and adaptation. A plausible but incorrect interpretation could be that it advocates for a complete abandonment of one's own cultural identity in favor of the dominant culture, suggesting a loss of personal heritage. Another misinterpret",1.0,1.0,0.44,0.96,98.8
b,cot_en,Arabic,MID0016,إذا ذكرت الذئب فأعد له العصا.,"when you speak of the storm, ready your sails",The proverb urges us to be well prepared for things and not to be negligent.,True,The proverb urges us to be well prepared for things and not to be negligent.,avoid the storm at all costs,expect others to prepare for you,wait for the storm to pass naturally,A,avoid the storm at all costs,wait for the storm to pass naturally,expect others to prepare for you,"<reasoning>When generating wrong cultural interpretations, it's essential to create phrases that are plausible but subtly incorrect. This involves understanding the original proverb's meaning and then crafting alternative interpretations that might seem reasonable at first glance but actually misrepresent the intended message. For the given Arabic proverb, إذا ذكرت الذئب فأعد له العصا, or its Engl",1.0,1.0,0.42,0.88,96.4
b,cot_en,Arabic,MID0017,إذا ذكرت الذئب فخذ الحذر.,"when you speak of the storm, ready your sails",The proverb urges us to be well prepared for things and not to be negligent.,True,The proverb urges us to be well prepared for things and not to be negligent.,the proverb warns against talking about sensitive topics,it recommends avoiding challenges rather than facing them,it advises ignoring problems to avoid their consequences,A,the proverb warns against talking about sensitive topics,it advises ignoring problems to avoid their consequences,it recommends avoiding challenges rather than facing them,"<reasoning>One might misinterpret the proverb as warning against the consequences of speaking about certain topics, rather than preparing for potential outcomes. Another wrong interpretation could be that it advises against discussing or acknowledging problems, rather than taking proactive measures. A third incorrect view might see the proverb as recommending avoidance or escape from challenges, r",1.0,1.0,0.53,0.98,99.4
b,cot_en,Arabic,MID0018,إذا رأيتَ أنيابَ الليثِ بارزة، فلا تَظُننَّ أنَّ الليثَ يبتسمُ,Don't judge a book by its cover.,"This proverb means that when you see warning or danger signs, you should not think them a sign of kindness. The idea is that protruding fangs are a signal of danger or threat, not a sign of a smile or greeting.",True,"The lion's smile is a sign of its impending attack, so beware of its friendly demeanor","The appearance of danger is always an illusion, and what seems threatening is actually a sign of underlying kindness","This proverb means that when you see warning or danger signs, you should not think them a sign of kindness. The idea is that protruding fangs are a signal of danger or threat, not a sign of a smile or greeting.",A person who shows their teeth is hiding their true gentle nature,C,"The lion's smile is a sign of its impending attack, so beware of its friendly demeanor",A person who shows their teeth is hiding their true gentle nature,"The appearance of danger is always an illusion, and what seems threatening is actually a sign of underlying kindness","<reasoning>One possible incorrect interpretation could be that the proverb is warning against judging someone's intentions based on their appearance, but in a very different context. For instance, it might be thought to caution against assuming a person is weak or harmless because they appear friendly or smiling. Another wrong interpretation could be related to the idea of hidden strengths, sugges",1.0,1.0,0.38,0.88,96.4
b,cot_en,Arabic,MID0019,إذا كَانَ الكَلَامُ مِن فِضَّة فالسُكُوت مِن ذَهَب,"Speech is silver, silence is golden",A proverb shows the importance of silence compared to useless and meaningless talk.,True,A proverb shows the importance of silence compared to useless and meaningless talk.,"The value of speech and silence is determined by the wealth of the speaker, with wealthy individuals preferring silence and poorer individuals relying on speech","Speech is the primary method of communication and should be used at all times, while silence is a last resort","In formal settings, speech is preferred due to its association with the value of silver, while in informal settings, silence is preferred due to its association with the value of gold",A,"Speech is the primary method of communication and should be used at all times, while silence is a last resort","The value of speech and silence is determined by the wealth of the speaker, with wealthy individuals preferring silence and poorer individuals relying on speech","In formal settings, speech is preferred due to its association with the value of silver, while in informal settings, silence is preferred due to its association with the value of gold","[""Speech is the primary method of communication and should be used at all times, while silence is a last resort"", ""The value of speech and silence is determined by the wealth of the speaker, with wealthy individuals preferring silence and poorer individuals relying on speech"", ""In formal settings, speech is preferred due to its association with the value of silver, while in informal settings, sile",1.0,1.0,1.95,0.8,94.0
b,cot_en,Arabic,MID0020,إذا هبّت رياحك فاغتنمها,Make hay while the sun shines.,"This proverb is quoted from a line of poetry, urging people to seize opportunities if they are available. The Arabs used to rely on this proverb in sorting out crops and grains such as barley and wheat, as they relied on the winds to separate the wheat from the straw. Just as sailors relied on the winds and their directions in order to move their sailing ships, these ships were a means for them to move between countries, and were not a means of luxury and comfort.",True,Let circumstances dictate your actions and never force your own path,Be prepared for every eventuality and never take risks,Wait for the stars to align before making a move,"This proverb is quoted from a line of poetry, urging people to seize opportunities if they are available. The Arabs used to rely on this proverb in sorting out crops and grains such as barley and wheat, as they relied on the winds to separate the wheat from the straw. Just as sailors relied on the winds and their directions in order to move their sailing ships, these ships were a means for them to move between countries, and were not a means of luxury and comfort.",D,Be prepared for every eventuality and never take risks,Wait for the stars to align before making a move,Let circumstances dictate your actions and never force your own path,"<reasoning>The phrase ""if the winds are in your favor"" is often associated with sailing and navigation, and it can be misinterpreted in various ways. A plausible but incorrect interpretation could be that the proverb is encouraging people to wait for the perfect conditions before taking action. Another incorrect interpretation could be that the proverb is advising people to be overly cautious and ",1.0,1.0,0.11,0.94,98.2
b,cot_en,Arabic,MID0021,إلى حتفي مشت قدمي.,I dug my own grave.,A short phrase that means I strove with all my will to an end that I discovered I had chosen for myself.,True,I intentionally sought out my own failure for personal gain,My actions were destined to lead to my demise from the start,A short phrase that means I strove with all my will to an end that I discovered I had chosen for myself.,I physically dug a grave and am now trapped in it,C,I physically dug a grave and am now trapped in it,My actions were destined to lead to my demise from the start,I intentionally sought out my own failure for personal gain,"<reasoning>While the phrase ""I dug my own grave"" suggests a sense of self-destruction or bringing about one's own downfall, a culturally wrong interpretation could stem from a literal or overly dramatic understanding of the phrase. For instance, one might assume it implies a physical act of digging or a deliberate attempt to bring about harm. Another misconception could arise from associating the ",1.0,1.0,0.5,0.97,99.1
b,cot_en,Arabic,MID0022,إن البعوضة تدمي مقلة الأسد.,Little enemies and little wounds must not be despised,"""Do not belittle a small person in a quarrel... A mosquito can bleed a lion's eye."" This is a popular proverb that means not to underestimate your enemy or anyone you are in a quarrel with, because a mosquito is the smallest insect in size, but it can sting the lion's eyeball and make it bleed severely, and the lion, with all its strength, cannot do anything to it or harm it at all. There is a verse in the Quran that indicates the same meaning, when God Almighty said, meaning that if a fly takes something from someone, he can never get it back. So, your enemy may have a high ability to harm you and you do not know, so do not belittle anyone, no matter how weak he appears to you.",True,"The saying means that one should be cautious of the smallest problems because they can escalate into larger issues, much like how a mosquito can cause a lion immense pain",The proverb suggests that even the weakest creatures can be deadly and therefore one should prioritize eliminating all potential threats,"It implies that the strongest among us are always vulnerable to the smallest of attacks, so one should focus on self-defense above all else","""Do not belittle a small person in a quarrel... A mosquito can bleed a lion's eye."" This is a popular proverb that means not to underestimate your enemy or anyone you are in a quarrel with, because a mosquito is the smallest insect in size, but it can sting the lion's eyeball and make it bleed severely, and the lion, with all its strength, cannot do anything to it or harm it at all. There is a verse in the Quran that indicates the same meaning, when God Almighty said, meaning that if a fly takes something from someone, he can never get it back. So, your enemy may have a high ability to harm you and you do not know, so do not belittle anyone, no matter how weak he appears to you.",D,The proverb suggests that even the weakest creatures can be deadly and therefore one should prioritize eliminating all potential threats,"It implies that the strongest among us are always vulnerable to the smallest of attacks, so one should focus on self-defense above all else","The saying means that one should be cautious of the smallest problems because they can escalate into larger issues, much like how a mosquito can cause a lion immense pain","[""The proverb suggests that even the weakest creatures can be deadly and therefore one should prioritize eliminating all potential threats"", ""It implies that the strongest among us are always vulnerable to the smallest of attacks, so one should focus on self-defense above all else"", ""The saying means that one should be cautious of the smallest problems because they can escalate into larger issues,",1.0,1.0,0.18,0.86,95.8
b,cot_en,Arabic,MID0023,إن الجبان حتفه من فوقه.,the destiny of a coward comes from over him.,"The proverb indicates that a coward dies faster than a brave man, because death comes to him from where he has no defense. The proverb is used to show the uselessness of caution in the face of fate.",True,A coward's downfall is caused by those in positions of power above them,"The proverb indicates that a coward dies faster than a brave man, because death comes to him from where he has no defense. The proverb is used to show the uselessness of caution in the face of fate.",Cowards are more likely to be betrayed by those they trust,The coward's demise is a result of divine punishment from above,B,A coward's downfall is caused by those in positions of power above them,Cowards are more likely to be betrayed by those they trust,The coward's demise is a result of divine punishment from above,"<reasoning>To create subtly incorrect interpretations, we must consider the elements of the proverb that could be misinterpreted or taken out of context. The phrase ""destiny of a coward"" and ""comes from over him"" could be misconstrued in several ways. For example, one might think the proverb refers to social standing or physical location rather than the inevitability of fate and the futility of co",1.0,1.0,0.31,0.88,96.4
b,cot_en,Arabic,MID0024,إنّ الطيور على أشكالها تقع, Birds of a feather flock together.,"It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same.",True,"It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same.",The phrase is meant to criticize the natural human tendency to associate with like-minded individuals,It implies that individuality is undesirable and people should conform to be part of a group,The proverb suggests that people should exclude those who are different from them,A,The proverb suggests that people should exclude those who are different from them,It implies that individuality is undesirable and people should conform to be part of a group,The phrase is meant to criticize the natural human tendency to associate with like-minded individuals,"<reasoning>When interpreting proverbs, the context and cultural background play a crucial role. A wrong cultural interpretation can occur when the proverb is taken out of context or its meaning is stretched too far. For the Arabic proverb ""إنّ الطيور على أشكالها تقع"" or its English equivalent ""Birds of a feather flock together,"" a wrong interpretation might arise from misunderstanding the nature o",1.0,1.0,0.13,0.92,97.6
b,cot_en,Arabic,MID0025,إن كان لك عند الكلب حاجة قل له يا سيدي.,"Call the bear “uncle” till, you are safe across the bridge.","
This phrase is often used by some people to encourage using any means necessary to achieve a goal or objective, even if the methods are low or dishonorable.",True,It's about the importance of patience and waiting until you've overcome a challenge,It's a warning to be cautious when dealing with wild animals,"
This phrase is often used by some people to encourage using any means necessary to achieve a goal or objective, even if the methods are low or dishonorable.",The phrase is about showing respect to those in power,C,The phrase is about showing respect to those in power,It's a warning to be cautious when dealing with wild animals,It's about the importance of patience and waiting until you've overcome a challenge,"<reasoning>The original Arabic proverb ""إن كان لك عند الكلب حاجة قل له يا سيدي"" translates to ""If you have a need with a dog, call him sir."" However, the given English translation ""Call the bear “uncle” till, you are safe across the bridge"" seems to be a different proverb. To generate wrong cultural interpretations, we need to consider the actual meaning of the given English translation. A plausib",1.0,1.0,0.4,0.92,97.6
b,cot_en,Arabic,MID0026,إن مع العسر یسرا.,Every cloud has a silver lining.,"It means that after difficulties and problems comes relief and ease. This proverb is used to encourage people to be patient and endure the difficult times, as relief will come later.",True,All problems will solve themselves without any effort,Life's challenges are predetermined and one should passively wait for relief,"It means that after difficulties and problems comes relief and ease. This proverb is used to encourage people to be patient and endure the difficult times, as relief will come later.",Hardships are necessary for success and should be sought out,C,Hardships are necessary for success and should be sought out,All problems will solve themselves without any effort,Life's challenges are predetermined and one should passively wait for relief,"<reasoning>When interpreting proverbs across cultures, it's easy to get lost in translation or misinterpret the nuances of the original phrase. For the Arabic proverb ""إن مع العسر یسرا"" (Every cloud has a silver lining), a wrong interpretation could arise from taking the phrase too literally or out of its cultural context. For instance, one might think it implies that hardships are necessary for s",1.0,1.0,0.31,0.92,97.6
b,cot_en,Arabic,MID0027,إنك لا تجني من الشوك العنب,You can't make a silk purse out of a sow's ear.,This proverb is used for someone who does good to the wrong people and for someone who tries to reform an abnormal person but to no avail in all his attempts.,True,This proverb is used for someone who does good to the wrong people and for someone who tries to reform an abnormal person but to no avail in all his attempts.,The phrase warns against wasting resources on projects that are doomed to fail due to the inherent qualities of the materials involved,"It highlights the importance of selecting the right tools or materials for a task, to avoid unnecessary struggle or failure","It advises against overambitious goals, suggesting that one should be content with the limitations of their starting materials",A,The phrase warns against wasting resources on projects that are doomed to fail due to the inherent qualities of the materials involved,"It advises against overambitious goals, suggesting that one should be content with the limitations of their starting materials","It highlights the importance of selecting the right tools or materials for a task, to avoid unnecessary struggle or failure","<reasoning>The reasoning behind generating wrong cultural interpretations involves understanding the literal translation and attempting to apply it in contexts that seem plausible but do not align with the actual cultural meaning. For the given Arabic proverb, ""You can't make a silk purse out of a sow's ear,"" a wrong interpretation might involve taking the phrase too literally or applying it out o",1.0,1.0,0.65,0.87,96.1
b,cot_en,Arabic,MID0028,إنما الأعمال بالنیّات.,Take the will for the deed.,"It means that the value of actions depends on the intention of the person who does them. The intention behind the action is what determines its value and impact, not just the action itself.",True,Judging others should be based on perceived intentions rather than actual deeds,Only the intentions of those in positions of power are significant,"Having good intentions is all that matters, regardless of the action's outcome","It means that the value of actions depends on the intention of the person who does them. The intention behind the action is what determines its value and impact, not just the action itself.",D,"Having good intentions is all that matters, regardless of the action's outcome",Judging others should be based on perceived intentions rather than actual deeds,Only the intentions of those in positions of power are significant,"<reasoning>When creating wrong cultural interpretations, it's essential to make them plausible yet subtly incorrect. For the Arabic proverb ""إنما الأعمال بالنیّات"" or ""Take the will for the deed,"" a correct interpretation emphasizes the importance of intentions behind actions. Wrong interpretations might slightly distort this concept. One might misunderstand the proverb to mean that having good in",1.0,1.0,0.34,0.92,97.6
