task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,zs,French,MID0011,"Mangez bien, riez souvent, aimez beaucoup","Eat well, laugh often, love abundantly.",This saying is analogous to “Live life to the fullest” or carpe diem...,True,The phrase is used to promote romantic exclusivity over emotional openness.,This emphasizes strict dietary discipline as a sign of virtue.,This saying is analogous to “Live life to the fullest” or carpe diem...,It suggests laughter should be reserved for rare occasions to show seriousness.,C,This emphasizes strict dietary discipline as a sign of virtue.,It suggests laughter should be reserved for rare occasions to show seriousness.,The phrase is used to promote romantic exclusivity over emotional openness.,"{""1"": [""This emphasizes strict dietary discipline as a sign of virtue."", ""It suggests laughter should be reserved for rare occasions to show seriousness."", ""The phrase is used to promote romantic exclusivity over emotional openness.""], ""2"": [""It implies that youth are naturally superior and should lead without guidance."", ""The saying mocks older people as obsolete tools for the young."", ""It means ",1.0,1.0,0.85,0.98,99.4
b,zs,French,MID0012,"À jeune chasseur, il faut un vieux chien","For the young hunter, an old dog is needed.",An inexperienced person needs someone older and wiser to show him/her the ropes.,True,It means that only the young can truly appreciate modern techniques.,An inexperienced person needs someone older and wiser to show him/her the ropes.,The saying mocks older people as obsolete tools for the young.,It implies that youth are naturally superior and should lead without guidance.,B,It implies that youth are naturally superior and should lead without guidance.,The saying mocks older people as obsolete tools for the young.,It means that only the young can truly appreciate modern techniques.,"{""1"": [""This emphasizes strict dietary discipline as a sign of virtue."", ""It suggests laughter should be reserved for rare occasions to show seriousness."", ""The phrase is used to promote romantic exclusivity over emotional openness.""], ""2"": [""It implies that youth are naturally superior and should lead without guidance."", ""The saying mocks older people as obsolete tools for the young."", ""It means ",1.0,1.0,0.87,0.95,98.5
b,zs,French,MID0013,"Après la pluie, le beau temps","After the rain, good weather.","This saying is a poetic way of saying “Hang in there.” Even if things are bad at the moment, they’ll get better.",True,"The proverb is used to justify passivity during crises, trusting fate completely.",It warns that good times always lead to inevitable disasters.,It suggests rain is a punishment for moral failings.,"This saying is a poetic way of saying “Hang in there.” Even if things are bad at the moment, they’ll get better.",D,It warns that good times always lead to inevitable disasters.,"The proverb is used to justify passivity during crises, trusting fate completely.",It suggests rain is a punishment for moral failings.,"{""1"": [""This emphasizes strict dietary discipline as a sign of virtue."", ""It suggests laughter should be reserved for rare occasions to show seriousness."", ""The phrase is used to promote romantic exclusivity over emotional openness.""], ""2"": [""It implies that youth are naturally superior and should lead without guidance."", ""The saying mocks older people as obsolete tools for the young."", ""It means ",1.0,1.0,0.47,0.95,98.5
b,zs,French,MID0014,"Quand on a pas ce que l’on aime, il faut aimer ce que l’on a","When one doesn’t have the things that one loves, one must love what one has.","It reflects the saying, “Want what you have and you’ll have what you want,”...",True,"It reflects the saying, “Want what you have and you’ll have what you want,”...",It encourages constant dissatisfaction to drive personal ambition.,It means one should pretend to love what one has to avoid appearing envious.,The saying promotes abandoning relationships at the first sign of compromise.,A,It encourages constant dissatisfaction to drive personal ambition.,The saying promotes abandoning relationships at the first sign of compromise.,It means one should pretend to love what one has to avoid appearing envious.,"{""1"": [""This emphasizes strict dietary discipline as a sign of virtue."", ""It suggests laughter should be reserved for rare occasions to show seriousness."", ""The phrase is used to promote romantic exclusivity over emotional openness.""], ""2"": [""It implies that youth are naturally superior and should lead without guidance."", ""The saying mocks older people as obsolete tools for the young."", ""It means ",1.0,1.0,0.79,0.96,98.8
b,zs,French,MID0015,Bien faire et laisser dire,Do well and let (them) speak.,Do what you believe is right and don’t pay attention to what others have to say about it.,True,Do what you believe is right and don’t pay attention to what others have to say about it.,It suggests speaking for others to prevent them from making mistakes.,The phrase means success is only valid if universally praised.,It advises doing whatever pleases others regardless of personal ethics.,A,It advises doing whatever pleases others regardless of personal ethics.,The phrase means success is only valid if universally praised.,It suggests speaking for others to prevent them from making mistakes.,"{""1"": [""This emphasizes strict dietary discipline as a sign of virtue."", ""It suggests laughter should be reserved for rare occasions to show seriousness."", ""The phrase is used to promote romantic exclusivity over emotional openness.""], ""2"": [""It implies that youth are naturally superior and should lead without guidance."", ""The saying mocks older people as obsolete tools for the young."", ""It means ",1.0,1.0,0.57,0.96,98.8
b,zs,French,MID0016,Il n’y a pas plus sourd que celui qui ne veut pas entendre,No one is as deaf as the one who does not want to listen.,People who are too stubborn... pay no attention to others’ advice or opinions.,True,True wisdom comes from knowing when to ignore criticism,Sometimes silence is the best response to foolishness,Deafness can be a blessing when surrounded by negativity,People who are too stubborn... pay no attention to others’ advice or opinions.,D,Sometimes silence is the best response to foolishness,True wisdom comes from knowing when to ignore criticism,Deafness can be a blessing when surrounded by negativity,"{""1"": [""Sometimes silence is the best response to foolishness"", ""True wisdom comes from knowing when to ignore criticism"", ""Deafness can be a blessing when surrounded by negativity""], ""2"": [""Important messages always find their way through"", ""Trust in the system, and everything will be delivered"", ""Good things come to those who wait patiently""], ""3"": [""Children should be taught to respect their el",1.0,1.0,0.67,0.96,98.8
b,zs,French,MID0017,Passer comme une lettre à la poste,To go through like a letter in the mail.,"...used to refer to something... that’s easy, runs smoothly and is hassle-free.",True,Important messages always find their way through,"Trust in the system, and everything will be delivered","...used to refer to something... that’s easy, runs smoothly and is hassle-free.",Good things come to those who wait patiently,C,Important messages always find their way through,"Trust in the system, and everything will be delivered",Good things come to those who wait patiently,"{""1"": [""Sometimes silence is the best response to foolishness"", ""True wisdom comes from knowing when to ignore criticism"", ""Deafness can be a blessing when surrounded by negativity""], ""2"": [""Important messages always find their way through"", ""Trust in the system, and everything will be delivered"", ""Good things come to those who wait patiently""], ""3"": [""Children should be taught to respect their el",1.0,1.0,0.67,1.0,100.0
b,zs,French,MID0018,"Si jeunesse savait, si vieillesse pouvait","If youth knew, if age could.",This saying is a French equivalent of “Youth is wasted on the young.”,True,The elderly should mentor the young while they still can,"Old age brings wisdom, but youth brings innovation",Children should be taught to respect their elders' strength,This saying is a French equivalent of “Youth is wasted on the young.”,D,Children should be taught to respect their elders' strength,"Old age brings wisdom, but youth brings innovation",The elderly should mentor the young while they still can,"{""1"": [""Sometimes silence is the best response to foolishness"", ""True wisdom comes from knowing when to ignore criticism"", ""Deafness can be a blessing when surrounded by negativity""], ""2"": [""Important messages always find their way through"", ""Trust in the system, and everything will be delivered"", ""Good things come to those who wait patiently""], ""3"": [""Children should be taught to respect their el",1.0,1.0,0.69,0.98,99.4
b,zs,French,MID0019,Ça ne casse pas des briques,It doesn’t break bricks.,"Basically, this is the French version of “It’s nothing to write home about.”",True,"Basically, this is the French version of “It’s nothing to write home about.”",Simple pleasures are the most valuable in life,Humble achievements are still worth celebrating,"Greatness often starts with small, unnoticed steps",A,Simple pleasures are the most valuable in life,Humble achievements are still worth celebrating,"Greatness often starts with small, unnoticed steps","{""1"": [""Sometimes silence is the best response to foolishness"", ""True wisdom comes from knowing when to ignore criticism"", ""Deafness can be a blessing when surrounded by negativity""], ""2"": [""Important messages always find their way through"", ""Trust in the system, and everything will be delivered"", ""Good things come to those who wait patiently""], ""3"": [""Children should be taught to respect their el",1.0,1.0,0.54,0.97,99.1
b,zs,French,MID0020,Tiré par les cheveux,Pulled by the hair.,This phrase means that something is “far-fetched” or unlikely.,True,Being pulled forward by fate is a sign of destiny,Persistent effort eventually leads to success,This phrase means that something is “far-fetched” or unlikely.,"Never let go of your dreams, no matter how hard",C,Persistent effort eventually leads to success,"Never let go of your dreams, no matter how hard",Being pulled forward by fate is a sign of destiny,"{""1"": [""Sometimes silence is the best response to foolishness"", ""True wisdom comes from knowing when to ignore criticism"", ""Deafness can be a blessing when surrounded by negativity""], ""2"": [""Important messages always find their way through"", ""Trust in the system, and everything will be delivered"", ""Good things come to those who wait patiently""], ""3"": [""Children should be taught to respect their el",1.0,1.0,0.96,0.98,99.4
b,zs,French,MID0021,La nuit porte conseil,The night brings advice.,"This saying is the equivalent of the English saying “Sleep on it,”...",True,"After a long night of drinking, friends offer the best life advice.",Dreams experienced after midnight hold prophetic wisdom in French folklore.,"This saying is the equivalent of the English saying “Sleep on it,”...",Nighttime is when French elders traditionally pass down family secrets.,C,"After a long night of drinking, friends offer the best life advice.",Nighttime is when French elders traditionally pass down family secrets.,Dreams experienced after midnight hold prophetic wisdom in French folklore.,"{""1"": [""After a long night of drinking, friends offer the best life advice."", ""Nighttime is when French elders traditionally pass down family secrets."", ""Dreams experienced after midnight hold prophetic wisdom in French folklore.""], ""2"": [""Green beans are no longer fashionable in French cuisine, signaling a culinary shift."", ""Farmers say this when the harvest season ends successfully."", ""It's a li",1.0,1.0,0.89,0.97,99.1
b,zs,French,MID0022,C’est la fin des haricots,It’s the end of the (green) beans.,...synonymous with Il n’y a plus rien ! (“There’s nothing left!”). This saying dates back to the 18th century...,True,Farmers say this when the harvest season ends successfully.,It's a lighthearted way to say dinner is finally served in rural households.,"Green beans are no longer fashionable in French cuisine, signaling a culinary shift.",...synonymous with Il n’y a plus rien ! (“There’s nothing left!”). This saying dates back to the 18th century...,D,"Green beans are no longer fashionable in French cuisine, signaling a culinary shift.",Farmers say this when the harvest season ends successfully.,It's a lighthearted way to say dinner is finally served in rural households.,"{""1"": [""After a long night of drinking, friends offer the best life advice."", ""Nighttime is when French elders traditionally pass down family secrets."", ""Dreams experienced after midnight hold prophetic wisdom in French folklore.""], ""2"": [""Green beans are no longer fashionable in French cuisine, signaling a culinary shift."", ""Farmers say this when the harvest season ends successfully."", ""It's a li",1.0,1.0,0.61,0.96,98.8
b,zs,French,MID0023,Battre le fer pendant qu’il est chaud,Strike the iron while it’s hot.,...means to take advantage of favorable conditions.,True,It refers to the importance of heating tools properly to avoid workplace accidents.,...means to take advantage of favorable conditions.,Blacksmiths are most productive in summer due to the natural heat.,"This proverb encourages patience, meaning one should wait until the iron glows.",B,Blacksmiths are most productive in summer due to the natural heat.,"This proverb encourages patience, meaning one should wait until the iron glows.",It refers to the importance of heating tools properly to avoid workplace accidents.,"{""1"": [""After a long night of drinking, friends offer the best life advice."", ""Nighttime is when French elders traditionally pass down family secrets."", ""Dreams experienced after midnight hold prophetic wisdom in French folklore.""], ""2"": [""Green beans are no longer fashionable in French cuisine, signaling a culinary shift."", ""Farmers say this when the harvest season ends successfully."", ""It's a li",1.0,1.0,1.71,0.94,98.2
b,zs,French,MID0024,Il faut qu’une porte soit ouverte ou fermée,A door must be open or closed.,Pure and simple: “You can’t have it both ways.”,True,"In old French castles, leaving doors ajar invited ghosts into the home.",Hospitality requires that entryways remain open for unexpected guests.,Pure and simple: “You can’t have it both ways.”,Doors must be checked twice nightly to ensure home security in Normandy.,C,"In old French castles, leaving doors ajar invited ghosts into the home.",Hospitality requires that entryways remain open for unexpected guests.,Doors must be checked twice nightly to ensure home security in Normandy.,"{""1"": [""After a long night of drinking, friends offer the best life advice."", ""Nighttime is when French elders traditionally pass down family secrets."", ""Dreams experienced after midnight hold prophetic wisdom in French folklore.""], ""2"": [""Green beans are no longer fashionable in French cuisine, signaling a culinary shift."", ""Farmers say this when the harvest season ends successfully."", ""It's a li",1.0,1.0,1.22,0.97,99.1
b,zs,French,MID0025,Voir venir quelqu’un avec ses gros sabots,To see someone coming with his/her big clogs.,To be able to clearly and easily decipher someone’s intentions...,True,To be able to clearly and easily decipher someone’s intentions...,Farmers use wooden clogs to signal their presence and avoid startling animals.,Clogs are worn by negotiators to appear more intimidating in business meetings.,It describes someone who walks loudly to announce their arrival politely.,A,Clogs are worn by negotiators to appear more intimidating in business meetings.,It describes someone who walks loudly to announce their arrival politely.,Farmers use wooden clogs to signal their presence and avoid startling animals.,"{""1"": [""After a long night of drinking, friends offer the best life advice."", ""Nighttime is when French elders traditionally pass down family secrets."", ""Dreams experienced after midnight hold prophetic wisdom in French folklore.""], ""2"": [""Green beans are no longer fashionable in French cuisine, signaling a culinary shift."", ""Farmers say this when the harvest season ends successfully."", ""It's a li",1.0,1.0,1.17,0.92,97.6
b,zs,French,MID0026,Il ne faut rien laisser au hasard,One should leave nothing to chance.,"This one simply means, “Plan ahead.”",True,True wisdom lies in trusting intuition rather than planning every detail.,Success is guaranteed only through rigid control of external circumstances.,"One must constantly seek omens to guide decisions, as randomness holds sacred messages.","This one simply means, “Plan ahead.”",D,Success is guaranteed only through rigid control of external circumstances.,True wisdom lies in trusting intuition rather than planning every detail.,"One must constantly seek omens to guide decisions, as randomness holds sacred messages.","{""1"": [""Success is guaranteed only through rigid control of external circumstances."", ""True wisdom lies in trusting intuition rather than planning every detail."", ""One must constantly seek omens to guide decisions, as randomness holds sacred messages.""], ""2"": [""Whispering secrets to walls brings good luck in French folklore."", ""Architects in France historically built homes with poor acoustics to e",1.0,1.0,1.89,1.0,100.0
b,zs,French,MID0027,Les murs ont des oreilles,The walls have ears.,"One should pay attention to what they say, because there’s a chance they could be overheard...",True,Architects in France historically built homes with poor acoustics to encourage honesty.,Walls absorbing sound symbolize emotional repression in French culture.,Whispering secrets to walls brings good luck in French folklore.,"One should pay attention to what they say, because there’s a chance they could be overheard...",D,Whispering secrets to walls brings good luck in French folklore.,Architects in France historically built homes with poor acoustics to encourage honesty.,Walls absorbing sound symbolize emotional repression in French culture.,"{""1"": [""Success is guaranteed only through rigid control of external circumstances."", ""True wisdom lies in trusting intuition rather than planning every detail."", ""One must constantly seek omens to guide decisions, as randomness holds sacred messages.""], ""2"": [""Whispering secrets to walls brings good luck in French folklore."", ""Architects in France historically built homes with poor acoustics to e",1.0,1.0,0.65,0.89,96.7
b,zs,French,MID0028,Il n’y a pas de quoi fouetter un chat,It’s nothing to whip a cat about.,"It’s a lively way of saying, C’est pas grave ! (It’s no big deal!)",True,"It’s a lively way of saying, C’est pas grave ! (It’s no big deal!)",This saying reflects widespread indifference toward animal welfare in rural communities.,French people traditionally use cat-related expressions to minimize tragedies.,The phrase originates from a historical ban on flogging cats during festivals.,A,The phrase originates from a historical ban on flogging cats during festivals.,French people traditionally use cat-related expressions to minimize tragedies.,This saying reflects widespread indifference toward animal welfare in rural communities.,"{""1"": [""Success is guaranteed only through rigid control of external circumstances."", ""True wisdom lies in trusting intuition rather than planning every detail."", ""One must constantly seek omens to guide decisions, as randomness holds sacred messages.""], ""2"": [""Whispering secrets to walls brings good luck in French folklore."", ""Architects in France historically built homes with poor acoustics to e",1.0,1.0,0.76,1.0,100.0
b,zs,French,MID0029,Tout est bien qui finit bien,All’s well that ends well.,"...as long as the final outcomes are successful, such experiences should be considered positive overall.",True,The proverb is ironically used when disastrous endings are clearly ignored.,French culture values dramatic beginnings more than successful conclusions.,"In theater, French audiences prefer unresolved plots, making this phrase sarcastic.","...as long as the final outcomes are successful, such experiences should be considered positive overall.",D,French culture values dramatic beginnings more than successful conclusions.,The proverb is ironically used when disastrous endings are clearly ignored.,"In theater, French audiences prefer unresolved plots, making this phrase sarcastic.","{""1"": [""Success is guaranteed only through rigid control of external circumstances."", ""True wisdom lies in trusting intuition rather than planning every detail."", ""One must constantly seek omens to guide decisions, as randomness holds sacred messages.""], ""2"": [""Whispering secrets to walls brings good luck in French folklore."", ""Architects in France historically built homes with poor acoustics to e",1.0,1.0,0.69,0.98,99.4
b,zs,French,MID0030,Les bons comptes font les bons amis,Good accounts make good friends.,"In English we say, “A debt paid is a friend kept.”",True,Precise accounting in relationships reflects mistrust and emotional coldness.,Lending money to friends is forbidden in traditional French etiquette.,"In English we say, “A debt paid is a friend kept.”",This saying is used humorously when friends deliberately avoid repaying debts.,C,Lending money to friends is forbidden in traditional French etiquette.,Precise accounting in relationships reflects mistrust and emotional coldness.,This saying is used humorously when friends deliberately avoid repaying debts.,"{""1"": [""Success is guaranteed only through rigid control of external circumstances."", ""True wisdom lies in trusting intuition rather than planning every detail."", ""One must constantly seek omens to guide decisions, as randomness holds sacred messages.""], ""2"": [""Whispering secrets to walls brings good luck in French folklore."", ""Architects in France historically built homes with poor acoustics to e",1.0,1.0,0.91,0.95,98.5
b,zs,French,MID0031,Être sage comme une image,To be well-behaved like a picture.,"In English, an equivalent saying is “to be good as gold.”",True,"In English, an equivalent saying is “to be good as gold.”","The phrase is used to praise photographic realism in art, valuing stillness in creativity.","It implies that true wisdom is silent and motionless, like a painted saint.","Children should be seen and not heard, reflecting French stoicism in child-rearing.",A,"Children should be seen and not heard, reflecting French stoicism in child-rearing.","The phrase is used to praise photographic realism in art, valuing stillness in creativity.","It implies that true wisdom is silent and motionless, like a painted saint.","{""1"": [""Children should be seen and not heard, reflecting French stoicism in child-rearing."", ""The phrase is used to praise photographic realism in art, valuing stillness in creativity."", ""It implies that true wisdom is silent and motionless, like a painted saint.""], ""2"": [""French culture encourages reckless youth, since old age will bring necessary wisdom naturally."", ""It suggests that theoretica",1.0,1.0,1.18,0.96,98.8
b,zs,French,MID0032,"La jeunesse est le temps d’étudier la sagesse, la vieillesse est le temps de la pratiquer","Youth is the time to study wisdom, old age the time to practice it.","...nothing should be taken for granted, because La vie est courte (Life is short)!",True,The proverb is used to justify delaying important decisions until retirement for maximum efficiency.,"French culture encourages reckless youth, since old age will bring necessary wisdom naturally.",It suggests that theoretical knowledge is superior to lived experience.,"...nothing should be taken for granted, because La vie est courte (Life is short)!",D,"French culture encourages reckless youth, since old age will bring necessary wisdom naturally.",It suggests that theoretical knowledge is superior to lived experience.,The proverb is used to justify delaying important decisions until retirement for maximum efficiency.,"{""1"": [""Children should be seen and not heard, reflecting French stoicism in child-rearing."", ""The phrase is used to praise photographic realism in art, valuing stillness in creativity."", ""It implies that true wisdom is silent and motionless, like a painted saint.""], ""2"": [""French culture encourages reckless youth, since old age will bring necessary wisdom naturally."", ""It suggests that theoretica",1.0,1.0,0.88,0.97,99.1
