task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,zs,Yoruba,YOR0011,A kì í dá ọwọ́ lé ohun tí a ò lè gbé.,One does not lay hands on a load one can not lift.,One does not lay hands on a load one can not lift.,False,Do not place your hand on a heavy object if you are weak.,Avoid using your hands on things that are immovable.,One should never touch something that cannot be lifted.,One does not lay hands on a load one can not lift.,D,One should never touch something that cannot be lifted.,Do not place your hand on a heavy object if you are weak.,Avoid using your hands on things that are immovable.,"{""1"": [""One should never touch something that cannot be lifted."", ""Do not place your hand on a heavy object if you are weak."", ""Avoid using your hands on things that are immovable.""], ""2"": [""Do not schedule an orò ceremony and then fail to prepare for it."", ""It is wrong to announce a ritual date and then go on vacation."", ""Never choose a day for a festival and then leave town.""], ""3"": [""One cannot",1.0,1.0,0.86,0.93,97.9
a,zs,Yoruba,YOR0012,A kì í dájọ́ orò ká yẹ̀ ẹ́.,One does not set the day for an orò rite and then ignore it.,One does not set the day for an orò rite and then ignore it.,False,It is wrong to announce a ritual date and then go on vacation.,Never choose a day for a festival and then leave town.,One does not set the day for an orò rite and then ignore it.,Do not schedule an orò ceremony and then fail to prepare for it.,C,Do not schedule an orò ceremony and then fail to prepare for it.,It is wrong to announce a ritual date and then go on vacation.,Never choose a day for a festival and then leave town.,"{""1"": [""One should never touch something that cannot be lifted."", ""Do not place your hand on a heavy object if you are weak."", ""Avoid using your hands on things that are immovable.""], ""2"": [""Do not schedule an orò ceremony and then fail to prepare for it."", ""It is wrong to announce a ritual date and then go on vacation."", ""Never choose a day for a festival and then leave town.""], ""3"": [""One cannot",1.0,1.0,0.88,0.86,95.8
a,zs,Yoruba,YOR0013,A kì í dákẹ́ ká ṣìwí; a kì í wò sùn-ùn ká dáràn.,One does not keep quiet and yet misspeak; one does not silently contemplate the world and yet get into trouble.,One does not keep quiet and yet misspeak; one does not silently contemplate the world and yet get into trouble.,False,One cannot stay silent and still make verbal mistakes.,Silently thinking about life prevents you from getting into fights.,One does not keep quiet and yet misspeak; one does not silently contemplate the world and yet get into trouble.,"If you do not speak, you cannot say the wrong thing.",C,One cannot stay silent and still make verbal mistakes.,"If you do not speak, you cannot say the wrong thing.",Silently thinking about life prevents you from getting into fights.,"{""1"": [""One should never touch something that cannot be lifted."", ""Do not place your hand on a heavy object if you are weak."", ""Avoid using your hands on things that are immovable.""], ""2"": [""Do not schedule an orò ceremony and then fail to prepare for it."", ""It is wrong to announce a ritual date and then go on vacation."", ""Never choose a day for a festival and then leave town.""], ""3"": [""One cannot",1.0,1.0,0.5,0.96,98.8
a,zs,Yoruba,YOR0014,A kì í dé Màrọ́kọ́ sin ẹlẹ́jọ́.,One does not arrive at Màrọ́kọ́ ahead of the litigant.,One does not arrive at Màrọ́kọ́ ahead of the litigant.,False,Arriving in Màrọ́kọ́ early is disrespectful to court officials.,One does not arrive at Màrọ́kọ́ ahead of the litigant.,Never travel to Màrọ́kọ́ without the presence of a defendant.,Do not reach the town of Màrọ́kọ́ before meeting the lawyer.,B,Do not reach the town of Màrọ́kọ́ before meeting the lawyer.,Arriving in Màrọ́kọ́ early is disrespectful to court officials.,Never travel to Màrọ́kọ́ without the presence of a defendant.,"{""1"": [""One should never touch something that cannot be lifted."", ""Do not place your hand on a heavy object if you are weak."", ""Avoid using your hands on things that are immovable.""], ""2"": [""Do not schedule an orò ceremony and then fail to prepare for it."", ""It is wrong to announce a ritual date and then go on vacation."", ""Never choose a day for a festival and then leave town.""], ""3"": [""One cannot",1.0,1.0,1.0,0.88,96.4
a,zs,Yoruba,YOR0015,A kì í fi gbèsè sọ́rùn ṣọ̀ṣọ́.,One does not carry debt around one’s neck and live like a dandy.,One does not carry debt around one’s neck and live like a dandy.,False,One should not hang financial obligations around one’s neck and act rich.,Carrying debt visibly means you cannot dress fashionably.,One does not carry debt around one’s neck and live like a dandy.,Do not wear debt like a necklace and walk proudly.,C,Do not wear debt like a necklace and walk proudly.,Carrying debt visibly means you cannot dress fashionably.,One should not hang financial obligations around one’s neck and act rich.,"{""1"": [""One should never touch something that cannot be lifted."", ""Do not place your hand on a heavy object if you are weak."", ""Avoid using your hands on things that are immovable.""], ""2"": [""Do not schedule an orò ceremony and then fail to prepare for it."", ""It is wrong to announce a ritual date and then go on vacation."", ""Never choose a day for a festival and then leave town.""], ""3"": [""One cannot",1.0,1.0,0.77,0.95,98.5
a,zs,Yoruba,YOR0016,"A kì í fi ìka ro etí, ká fi ro imú, ká wá tún fi ta ehín.","One does not use one’s finger to clean one’s ear passages, use it to pick one’s nose, and then use it to pick one’s teeth.","One does not use one’s finger to clean one’s ear passages, use it to pick one’s nose, and then use it to pick one’s teeth.",False,Using a finger to clean the ear is acceptable if followed by nose picking.,"One does not use one’s finger to clean one’s ear passages, use it to pick one’s nose, and then use it to pick one’s teeth.","One should use the same finger for cleaning ears, nose, and teeth.",Fingers are the best tools for cleaning all body orifices.,B,Using a finger to clean the ear is acceptable if followed by nose picking.,"One should use the same finger for cleaning ears, nose, and teeth.",Fingers are the best tools for cleaning all body orifices.,"{""1"": [""Using a finger to clean the ear is acceptable if followed by nose picking."", ""One should use the same finger for cleaning ears, nose, and teeth."", ""Fingers are the best tools for cleaning all body orifices.""], ""2"": [""Mokúṣiré never dies because he always wakes up at night."", ""People who die in the morning come back to life by nightfall."", ""It is safe to compare fortunes if one knows resurr",1.0,1.0,0.48,0.91,97.3
a,zs,Yoruba,YOR0017,A kì í fi orí wé oríi Mokúṣiré; bí Mokú kú láàárọ̀ a jí lálẹ́,"One does not liken one’s fortune to Mokúṣiré’s; if Mokú dies in the morning, he resurrects at night.","One does not liken one’s fortune to Mokúṣiré’s; if Mokú dies in the morning, he resurrects at night.",False,"One does not liken one’s fortune to Mokúṣiré’s; if Mokú dies in the morning, he resurrects at night.",It is safe to compare fortunes if one knows resurrection timing.,Mokúṣiré never dies because he always wakes up at night.,People who die in the morning come back to life by nightfall.,A,Mokúṣiré never dies because he always wakes up at night.,People who die in the morning come back to life by nightfall.,It is safe to compare fortunes if one knows resurrection timing.,"{""1"": [""Using a finger to clean the ear is acceptable if followed by nose picking."", ""One should use the same finger for cleaning ears, nose, and teeth."", ""Fingers are the best tools for cleaning all body orifices.""], ""2"": [""Mokúṣiré never dies because he always wakes up at night."", ""People who die in the morning come back to life by nightfall."", ""It is safe to compare fortunes if one knows resurr",1.0,1.0,0.61,0.98,99.4
a,zs,Yoruba,YOR0018,A kì í fi pàtàkì bẹ́ èlùbọ́; ẹní bá níṣu ló ḿbẹ́ ẹ.,One does not come by yam flour because of one’s importance; only people who have yams can make yam flour.,One does not come by yam flour because of one’s importance; only people who have yams can make yam flour.,False,One does not come by yam flour because of one’s importance; only people who have yams can make yam flour.,Yam flour is distributed based on social status.,Important people are automatically given yam flour.,Anyone can make yam flour if they are respected in the community.,A,Important people are automatically given yam flour.,Yam flour is distributed based on social status.,Anyone can make yam flour if they are respected in the community.,"{""1"": [""Using a finger to clean the ear is acceptable if followed by nose picking."", ""One should use the same finger for cleaning ears, nose, and teeth."", ""Fingers are the best tools for cleaning all body orifices.""], ""2"": [""Mokúṣiré never dies because he always wakes up at night."", ""People who die in the morning come back to life by nightfall."", ""It is safe to compare fortunes if one knows resurr",1.0,1.0,0.45,0.9,97.0
a,zs,Yoruba,YOR0019,A kì í fini joyè àwòdì ká má lè gbádìẹ.,One cannot be given the title ‘‘eagle’’ and yet be incapable of snatching chickens.,One cannot be given the title ‘‘eagle’’ and yet be incapable of snatching chickens.,False,Calling someone an eagle means they must perform other bird-like actions.,An eagle must be taught how to snatch chickens to earn its title.,One cannot be given the title ‘‘eagle’’ and yet be incapable of snatching chickens.,A person can be called an eagle even if they cannot catch prey.,C,An eagle must be taught how to snatch chickens to earn its title.,Calling someone an eagle means they must perform other bird-like actions.,A person can be called an eagle even if they cannot catch prey.,"{""1"": [""Using a finger to clean the ear is acceptable if followed by nose picking."", ""One should use the same finger for cleaning ears, nose, and teeth."", ""Fingers are the best tools for cleaning all body orifices.""], ""2"": [""Mokúṣiré never dies because he always wakes up at night."", ""People who die in the morning come back to life by nightfall."", ""It is safe to compare fortunes if one knows resurr",1.0,1.0,0.88,0.86,95.8
a,zs,Yoruba,YOR0020,A kì í gbé sàráà kọjá-a mọ́ṣáláṣí.,One does not carry alms beyond the mosque.,One does not carry alms beyond the mosque.,False,The mosque is the starting point for distributing alms.,One does not carry alms beyond the mosque.,People should give more alms when they leave the mosque.,Alms should be carried as far as possible from the mosque.,B,Alms should be carried as far as possible from the mosque.,The mosque is the starting point for distributing alms.,People should give more alms when they leave the mosque.,"{""1"": [""Using a finger to clean the ear is acceptable if followed by nose picking."", ""One should use the same finger for cleaning ears, nose, and teeth."", ""Fingers are the best tools for cleaning all body orifices.""], ""2"": [""Mokúṣiré never dies because he always wakes up at night."", ""People who die in the morning come back to life by nightfall."", ""It is safe to compare fortunes if one knows resurr",1.0,1.0,1.25,0.88,96.4
a,zs,Yoruba,YOR0021,A kì í gbọ́ ‘‘Lù ú’’ lẹ́nu àgbà.,One never hears ‘‘Beat him or her up’’ in the mouth of an elder.,One never hears ‘‘Beat him or her up’’ in the mouth of an elder.,False,One never listens to the sound of drums in an elder's mouth.,One never hears ‘‘Beat him or her up’’ in the mouth of an elder.,An elder does not chew loud food.,You cannot hear shouting inside an old person's mouth.,B,One never listens to the sound of drums in an elder's mouth.,An elder does not chew loud food.,You cannot hear shouting inside an old person's mouth.,"{""1"": [""One never listens to the sound of drums in an elder's mouth."", ""An elder does not chew loud food."", ""You cannot hear shouting inside an old person's mouth.""], ""2"": [""One cannot be fatter than the person one consults Ifá for."", ""You cannot walk faster than the one you divine for."", ""One cannot speak louder than the person receiving Ifá.""], ""3"": [""No one can jump as high as 'Thus-will-I-do m",1.0,1.0,0.67,0.92,97.6
a,zs,Yoruba,YOR0022,A kì í gbọ́n ju ẹni tí a máa dÍfá fún.,One cannot be wiser than the person for whom one will consult the Ifá oracle.,One cannot be wiser than the person for whom one will consult the Ifá oracle.,False,One cannot speak louder than the person receiving Ifá.,You cannot walk faster than the one you divine for.,One cannot be fatter than the person one consults Ifá for.,One cannot be wiser than the person for whom one will consult the Ifá oracle.,D,One cannot be fatter than the person one consults Ifá for.,You cannot walk faster than the one you divine for.,One cannot speak louder than the person receiving Ifá.,"{""1"": [""One never listens to the sound of drums in an elder's mouth."", ""An elder does not chew loud food."", ""You cannot hear shouting inside an old person's mouth.""], ""2"": [""One cannot be fatter than the person one consults Ifá for."", ""You cannot walk faster than the one you divine for."", ""One cannot speak louder than the person receiving Ifá.""], ""3"": [""No one can jump as high as 'Thus-will-I-do m",1.0,1.0,0.67,0.67,90.1
a,zs,Yoruba,YOR0023,A kì í gbọ́n tó Báyìí-ni-ngó-ṣe-ǹkan-àn mi,One cannot be as wise as ‘‘Thus-will-I-do my-thing.’’,One cannot be as wise as ‘‘Thus-will-I-do my-thing.’’,False,One cannot run as far as the phrase 'Thus-will-I-do my-thing'.,No one can jump as high as 'Thus-will-I-do my-thing'.,You cannot touch the sky like 'Thus-will-I-do my-thing'.,One cannot be as wise as ‘‘Thus-will-I-do my-thing.’’,D,No one can jump as high as 'Thus-will-I-do my-thing'.,One cannot run as far as the phrase 'Thus-will-I-do my-thing'.,You cannot touch the sky like 'Thus-will-I-do my-thing'.,"{""1"": [""One never listens to the sound of drums in an elder's mouth."", ""An elder does not chew loud food."", ""You cannot hear shouting inside an old person's mouth.""], ""2"": [""One cannot be fatter than the person one consults Ifá for."", ""You cannot walk faster than the one you divine for."", ""One cannot speak louder than the person receiving Ifá.""], ""3"": [""No one can jump as high as 'Thus-will-I-do m",1.0,1.0,1.12,0.75,92.5
a,zs,Yoruba,YOR0024,A kì í gbọ́n tó ‘‘Èmi-lóni-í.’’,One cannot be as wise as ‘‘I-am-the-owner.’’,One cannot be as wise as ‘‘I-am-the-owner.’’,False,,,,,,,,,"{""1"": [""One never listens to the sound of drums in an elder's mouth."", ""An elder does not chew loud food."", ""You cannot hear shouting inside an old person's mouth.""], ""2"": [""One cannot be fatter than the person one consults Ifá for."", ""You cannot walk faster than the one you divine for."", ""One cannot speak louder than the person receiving Ifá.""], ""3"": [""No one can jump as high as 'Thus-will-I-do m",0.0,0.0,0.0,0.0,0.0
a,zs,Yoruba,YOR0025,A kì í gbọ́n tó ẹni tí ńtannijẹ.,One is never as wise as the person deceiving one.,One is never as wise as the person deceiving one.,False,A thief is always wiser than the one they eat with.,One is never as wise as the person deceiving one.,One is never stronger than the person tricking them.,You cannot see better than someone pretending to eat.,B,One is never stronger than the person tricking them.,A thief is always wiser than the one they eat with.,You cannot see better than someone pretending to eat.,"{""1"": [""One never listens to the sound of drums in an elder's mouth."", ""An elder does not chew loud food."", ""You cannot hear shouting inside an old person's mouth.""], ""2"": [""One cannot be fatter than the person one consults Ifá for."", ""You cannot walk faster than the one you divine for."", ""One cannot speak louder than the person receiving Ifá.""], ""3"": [""No one can jump as high as 'Thus-will-I-do m",1.0,1.0,0.97,0.88,96.4
a,zs,Yoruba,YOR0026,A kì í jayé ọba ká ṣu sára.,One does not so luxuriate in one’s majesty that one shits on oneself.,One does not so luxuriate in one’s majesty that one shits on oneself.,False,One cannot become a king without defecating on a mat.,One does not so luxuriate in one’s majesty that one shits on oneself.,Majesty is lost when someone shits on themselves during a ceremony.,A person never celebrates their royal status by sitting down.,B,One cannot become a king without defecating on a mat.,A person never celebrates their royal status by sitting down.,Majesty is lost when someone shits on themselves during a ceremony.,"{""1"": [""One cannot become a king without defecating on a mat."", ""A person never celebrates their royal status by sitting down."", ""Majesty is lost when someone shits on themselves during a ceremony.""], ""2"": [""The gatekeeper must not eat food before nightfall."", ""The title of gatekeeper is only temporary until evening."", ""One does not hold the position of gatekeeper past sunset.""], ""3"": [""Borrowed m",1.0,1.0,0.79,0.93,97.9
a,zs,Yoruba,YOR0027,A kì í jẹ oyè ẹnu ọ̀nà kalẹ́.,One does not bear the title of gatekeeper even until nighttime.,One does not bear the title of gatekeeper even until nighttime.,False,One does not bear the title of gatekeeper even until nighttime.,The title of gatekeeper is only temporary until evening.,One does not hold the position of gatekeeper past sunset.,The gatekeeper must not eat food before nightfall.,A,The gatekeeper must not eat food before nightfall.,The title of gatekeeper is only temporary until evening.,One does not hold the position of gatekeeper past sunset.,"{""1"": [""One cannot become a king without defecating on a mat."", ""A person never celebrates their royal status by sitting down."", ""Majesty is lost when someone shits on themselves during a ceremony.""], ""2"": [""The gatekeeper must not eat food before nightfall."", ""The title of gatekeeper is only temporary until evening."", ""One does not hold the position of gatekeeper past sunset.""], ""3"": [""Borrowed m",1.0,1.0,0.82,0.83,94.9
a,zs,Yoruba,YOR0028,A kì í kó èlé ṣẹ̀ṣọ́.,One does not live fashionably on borrowed money.,One does not live fashionably on borrowed money.,False,People never live in a stylish compound owned by someone else.,Borrowed money cannot be used to buy fashionable clothing.,It is impossible to dress well if you use another person's money.,One does not live fashionably on borrowed money.,D,Borrowed money cannot be used to buy fashionable clothing.,People never live in a stylish compound owned by someone else.,It is impossible to dress well if you use another person's money.,"{""1"": [""One cannot become a king without defecating on a mat."", ""A person never celebrates their royal status by sitting down."", ""Majesty is lost when someone shits on themselves during a ceremony.""], ""2"": [""The gatekeeper must not eat food before nightfall."", ""The title of gatekeeper is only temporary until evening."", ""One does not hold the position of gatekeeper past sunset.""], ""3"": [""Borrowed m",1.0,1.0,1.33,0.98,99.4
a,zs,Yoruba,YOR0029,A kì í kórira ọ̀fọ́n-ọ̀n ká finá bọ ahéré.,One does not so hate the bush rat that one sets one’s farm hut alight.,One does not so hate the bush rat that one sets one’s farm hut alight.,False,One does not so hate the bush rat that one sets one’s farm hut alight.,Farm huts are never set on fire even if rats are hated.,Hating a bush rat means you must burn down all huts in the field.,One does not burn a hut at night because of a rat.,A,Hating a bush rat means you must burn down all huts in the field.,One does not burn a hut at night because of a rat.,Farm huts are never set on fire even if rats are hated.,"{""1"": [""One cannot become a king without defecating on a mat."", ""A person never celebrates their royal status by sitting down."", ""Majesty is lost when someone shits on themselves during a ceremony.""], ""2"": [""The gatekeeper must not eat food before nightfall."", ""The title of gatekeeper is only temporary until evening."", ""One does not hold the position of gatekeeper past sunset.""], ""3"": [""Borrowed m",1.0,1.0,0.84,0.96,98.8
a,zs,Yoruba,YOR0030,A kì í kọ́ àgbàlagbà pé bó bá rún kó rún.,"One does not teach an elder that, what has been crushed should remain crushed.","One does not teach an elder that, what has been crushed should remain crushed.",False,Crushed elders should continue rolling if they fall.,One does not tell an old person to keep rolling once they are crushed.,"One does not teach an elder that, what has been crushed should remain crushed.",An elder cannot be taught anything once they start running.,C,An elder cannot be taught anything once they start running.,Crushed elders should continue rolling if they fall.,One does not tell an old person to keep rolling once they are crushed.,"{""1"": [""One cannot become a king without defecating on a mat."", ""A person never celebrates their royal status by sitting down."", ""Majesty is lost when someone shits on themselves during a ceremony.""], ""2"": [""The gatekeeper must not eat food before nightfall."", ""The title of gatekeeper is only temporary until evening."", ""One does not hold the position of gatekeeper past sunset.""], ""3"": [""Borrowed m",1.0,1.0,0.76,0.9,97.0
