task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_en,German,MID0012,In der Kürze liegt die Würze,Brevity is the soul of wit,Keep things short and to the point — conciseness is powerful.,True,"It suggests that adding a small amount of spice to food is the key to making a dish flavorful, equating verbal brevity with culinary seasoning.",Keep things short and to the point — conciseness is powerful.,"It means that in German culture, brevity is valued over substance, so one should prioritize speaking briefly even if the content lacks depth or accuracy.","The proverb advises that humor must always be expressed in the shortest possible form, implying that any longer joke loses its wit entirely.",B,"The proverb advises that humor must always be expressed in the shortest possible form, implying that any longer joke loses its wit entirely.","It suggests that adding a small amount of spice to food is the key to making a dish flavorful, equating verbal brevity with culinary seasoning.","It means that in German culture, brevity is valued over substance, so one should prioritize speaking briefly even if the content lacks depth or accuracy.","<reasoning>The proverb emphasizes that conciseness enhances wit and effectiveness, not that brevity is an absolute rule or that it applies to unrelated domains like cooking or that it sacrifices substance. Each wrong interpretation takes a kernel of truth (shortness, spice, brevity) but stretches it into a misleading cultural guideline.</reasoning>
[""The proverb advises that humor must always be e",1.0,1.0,2.21,0.92,97.6
b,cot_en,German,MID0013,Kein Rauch ohne Flamme,No smoke without fire,Rumors or accusations usually have some basis in truth.,True,"It warns that appearances can be deceptive, suggesting that smoke can appear without fire, thus one should distrust any sign of trouble as possibly unfounded.","The saying is a literal statement about physics: smoke cannot exist without a fire, so it merely observes a natural law of combustion.",Rumors or accusations usually have some basis in truth.,"It advises that any visible sign of trouble (smoke) definitely indicates a hidden danger (fire) that must be extinguished immediately, promoting a zero‑tolerance safety stance.",C,"The saying is a literal statement about physics: smoke cannot exist without a fire, so it merely observes a natural law of combustion.","It advises that any visible sign of trouble (smoke) definitely indicates a hidden danger (fire) that must be extinguished immediately, promoting a zero‑tolerance safety stance.","It warns that appearances can be deceptive, suggesting that smoke can appear without fire, thus one should distrust any sign of trouble as possibly unfounded.","<reasoning>
The proverb ""Kein Rauch ohne Flamme"" is often taken metaphorically to mean that rumors or accusations usually have some kernel of truth. Plausible but subtly incorrect interpretations might arise from reading the phrase literally, over‑emphasizing causality, or inverting its cautionary sense. Each wrong reading feels intuitive because it touches on real‑world associations (smoke, fire,",1.0,1.0,2.7,0.87,96.1
b,cot_en,German,MID0014,"Wer A sagt, muss auch B sagen",He who says A must also say B,"If you start something, you must see it through or accept the consequences.",True,"The proverb teaches that in German etiquette you must always speak in paired statements, never uttering a single idea alone.","If you start something, you must see it through or accept the consequences.",It means that admitting a mistake (A) obliges you to also proclaim a corresponding strength (B) to maintain moral balance.,"It implies a superstition that saying the letter 'A' forces you to immediately say the letter 'B', reflecting a belief in alphabetical order as a speech rule.",B,"The proverb teaches that in German etiquette you must always speak in paired statements, never uttering a single idea alone.",It means that admitting a mistake (A) obliges you to also proclaim a corresponding strength (B) to maintain moral balance.,"It implies a superstition that saying the letter 'A' forces you to immediately say the letter 'B', reflecting a belief in alphabetical order as a speech rule.","[""The proverb teaches that in German etiquette you must always speak in paired statements, never uttering a single idea alone."", ""It means that admitting a mistake (A) obliges you to also proclaim a corresponding strength (B) to maintain moral balance."", ""It implies a superstition that saying the letter 'A' forces you to immediately say the letter 'B', reflecting a belief in alphabetical order as ",1.0,1.0,1.72,0.88,96.4
b,cot_en,German,MID0015,"Der Mensch denkt, Gott lenkt","Man proposes, God disposes","People can plan, but fate or higher powers determine the outcome.",True,Humans cannot make any meaningful plans because God decides everything in advance,"People can plan, but fate or higher powers determine the outcome.",Only those who receive God's blessing can succeed; human effort and planning are irrelevant without divine favor,"God directly controls what people think, so human thoughts are merely divine impulses",B,Humans cannot make any meaningful plans because God decides everything in advance,"God directly controls what people think, so human thoughts are merely divine impulses",Only those who receive God's blessing can succeed; human effort and planning are irrelevant without divine favor,"<reasoning>The proverb acknowledges that humans can make plans but ultimate outcomes are subject to a higher power or fate. A plausible yet subtly wrong interpretation would overstate divine control to the point of denying any human agency, treat God's influence as literal micromanagement of thoughts, or reduce success solely to divine favor while ignoring the role of human effort and circumstance",1.0,1.0,1.27,0.95,98.5
b,cot_en,German,MID0016,"Was lange währt, wird endlich gut",What lasts long becomes good in the end,Good things take time — patience brings quality results.,True,"If you persist long enough, even a bad start will inevitably turn good.","The longer you wait for something, the more morally virtuous it becomes.",Good things take time — patience brings quality results.,Only traditions that have endured for generations are truly valuable; newer practices cannot be good.,C,"If you persist long enough, even a bad start will inevitably turn good.",Only traditions that have endured for generations are truly valuable; newer practices cannot be good.,"The longer you wait for something, the more morally virtuous it becomes.","<reasoning>These interpretations sound like they could be cultural lessons from the proverb but each adds an incorrect nuance: the first assumes inevitability of improvement without effort, the second overly restricts goodness to long‑standing traditions, and the third injects a moral dimension that the original saying does not convey.</reasoning>
[""If you persist long enough, even a bad start wil",1.0,1.0,1.48,0.96,98.8
b,cot_en,German,MID0017,"Erst kommt das Fressen, dann die Moral","First comes eating, then morality",Basic needs must be met before higher values or ethics can be considered.,True,"The proverb encourages hedonism, advocating that one should indulge in eating before worrying about moral responsibilities.","It means that moral conversations should be postponed until after dinner, as a rule of polite conversation.",Basic needs must be met before higher values or ethics can be considered.,"It suggests that eating a meal will naturally lead to moral behavior, implying that food improves ethics.",C,"The proverb encourages hedonism, advocating that one should indulge in eating before worrying about moral responsibilities.","It suggests that eating a meal will naturally lead to moral behavior, implying that food improves ethics.","It means that moral conversations should be postponed until after dinner, as a rule of polite conversation.","<reasoning>Plausible but subtly incorrect interpretations often arise from taking the proverb's literal sequence at face value, ignoring its metaphorical emphasis on prerequisite conditions, or conflating cause with condition. They may sound reasonable because they involve eating and morality, but they misrepresent the idea that basic survival needs must be satisfied before ethical considerations ",1.0,1.0,1.28,0.89,96.7
b,cot_en,German,MID0018,Not macht erfinderisch,Necessity is the mother of invention,Hardship or need sparks creativity and solutions.,True,It implies that hardship forces people to copy existing solutions rather than create genuinely new ones,Hardship or need sparks creativity and solutions.,"The proverb means that only people living in absolute poverty can become inventive, disregarding creativity in comfortable circumstances","Necessity is the only possible source of invention, excluding any role for curiosity or passion",B,"Necessity is the only possible source of invention, excluding any role for curiosity or passion","The proverb means that only people living in absolute poverty can become inventive, disregarding creativity in comfortable circumstances",It implies that hardship forces people to copy existing solutions rather than create genuinely new ones,"<reasoning>Plausible but subtly wrong interpretations often arise from taking the proverb too literally, overgeneralizing its claim, or ignoring the nuance that necessity stimulates rather than guarantees invention. They may suggest that necessity is the exclusive or sole driver of creativity, that it only works under extreme deprivation, or that it leads to imitation rather than true innovation. ",1.0,1.0,2.33,0.96,98.8
b,cot_en,German,MID0019,"Der Geist ist willig, aber das Fleisch ist schwach",The spirit is willing but the flesh is weak,"Good intentions are easy, but carrying them out is hard due to human weakness.",True,"Good intentions are easy, but carrying them out is hard due to human weakness.","It suggests that physical exercise or discipline can strengthen the weak flesh so that it matches the willing spirit, treating the weakness as something to be overcome through training.","The proverb warns that spiritual aspirations are morally superior to bodily desires, implying that yielding to the flesh is a sin rather than a natural weakness.","It advises always to follow one's spirit or intuition and ignore bodily instincts when making decisions, treating the flesh as an unreliable guide.",A,"The proverb warns that spiritual aspirations are morally superior to bodily desires, implying that yielding to the flesh is a sin rather than a natural weakness.","It advises always to follow one's spirit or intuition and ignore bodily instincts when making decisions, treating the flesh as an unreliable guide.","It suggests that physical exercise or discipline can strengthen the weak flesh so that it matches the willing spirit, treating the weakness as something to be overcome through training.","<reasoning>These interpretations seem plausible because they touch on the spirit‑flesh dichotomy, but they shift the focus from the gap between intention and action to moral judgment, reliance on spiritual over bodily guidance, or the idea that physical training can overcome the weakness, which subtly misrepresents the original meaning.</reasoning>
[""The proverb warns that spiritual aspirations ar",1.0,1.0,1.86,0.88,96.4
b,cot_en,German,MID0020,Steter Tropfen höhlt den Stein,Constant dripping wears away the stone,Persistent small efforts eventually achieve big results.,True,Constant dripping symbolizes the inevitability of neglect leading to ruin in German households.,Persistent small efforts eventually achieve big results.,The proverb teaches that German engineers believe steady water flow is the best way to shape stone for construction.,"It warns that persistent minor annoyances, like a dripping faucet, will inevitably cause major relationship conflicts in German culture.",B,Constant dripping symbolizes the inevitability of neglect leading to ruin in German households.,The proverb teaches that German engineers believe steady water flow is the best way to shape stone for construction.,"It warns that persistent minor annoyances, like a dripping faucet, will inevitably cause major relationship conflicts in German culture.","<reasoning>
These interpretations take the vivid image of water dripping on stone and apply it to negative or overly specific contexts—neglect, engineering practices, or interpersonal conflict—making them sound plausible because the literal erosion is real. However, they miss the proverb’s core message about constructive, persistent effort leading to positive achievement, instead framing the persi",1.0,1.0,2.43,0.91,97.3
b,cot_en,German,MID0021,Der Weg ist das Ziel,The journey is the goal,The process and experience matter more than the destination.,True,"The proverb teaches that one should constantly change goals to keep the journey interesting, treating the destination as a moving target.","It means that the journey itself is a literal goal to be achieved, like completing a hike, and that once you finish the path you have succeeded, regardless of any larger aim.",The process and experience matter more than the destination.,"It advises that the value of an endeavor lies solely in the prestige or recognition gained along the way, not in any personal growth or experience.",C,"The proverb teaches that one should constantly change goals to keep the journey interesting, treating the destination as a moving target.","It advises that the value of an endeavor lies solely in the prestige or recognition gained along the way, not in any personal growth or experience.","It means that the journey itself is a literal goal to be achieved, like completing a hike, and that once you finish the path you have succeeded, regardless of any larger aim.","<reasoning>These interpretations seem plausible because they each focus on some aspect of journey vs. goal, but they miss the core idea that the process and experience are intrinsically more valuable than the destination. The first incorrectly treats the goal as something to be constantly changed, the second overemphasizes external prestige rather than internal experience, and the third reduces th",1.0,1.0,2.93,0.91,97.3
b,cot_en,German,MID0022,Kleider machen Leute,Clothes make the man,Appearance and presentation influence how people perceive you.,True,Wearing fashionable garments guarantees success in any endeavor.,Appearance and presentation influence how people perceive you.,The saying means that one must always dress according to societal expectations to be accepted.,Clothes define a person's true character and morality.,B,Clothes define a person's true character and morality.,Wearing fashionable garments guarantees success in any endeavor.,The saying means that one must always dress according to societal expectations to be accepted.,"<reasoning>These interpretations sound related to the proverb because they involve clothing and social judgment, but they subtly shift the focus from how appearance influences others' perception to claims about inherent character, guaranteed outcomes, or obligatory dress codes, which the original saying does not assert.</reasoning>
[""Clothes define a person's true character and morality."",""Wearing",1.0,1.0,1.29,1.0,100.0
b,cot_en,German,MID0023,"Was man nicht im Kopfe hat, muss man in den Beinen haben",What you don't have in your head you must have in your legs,"If you're forgetful or disorganized, you end up doing extra work.",True,You need to travel or move around to gain knowledge when you don't have it in your head,"If you lack mental capacity, you must have strong legs to escape problems","If you're forgetful or disorganized, you end up doing extra work.","If you lack intelligence, you must rely on physical strength to succeed",C,"If you lack intelligence, you must rely on physical strength to succeed",You need to travel or move around to gain knowledge when you don't have it in your head,"If you lack mental capacity, you must have strong legs to escape problems","<reasoning>These interpretations seem plausible because they involve a trade‑off between mental and physical attributes, but they miss the nuance that the proverb warns about the extra physical effort caused by forgetfulness or lack of foresight, not about substituting strength for intelligence, seeking knowledge through movement, or needing followers to compensate for poor leadership.</reasoning>",1.0,1.0,1.3,0.84,95.2
b,cot_en,German,MID0024,Man lernt nie aus,One never stops learning,Learning is a lifelong process — stay humble and open.,True,Learning is a lifelong process — stay humble and open.,One must continuously acquire new qualifications to stay employable,"Never stop consuming information, even if it leads to overload, because stopping means ignorance",Learning should never cease because knowledge is power and you must always outsmart others,A,One must continuously acquire new qualifications to stay employable,Learning should never cease because knowledge is power and you must always outsmart others,"Never stop consuming information, even if it leads to overload, because stopping means ignorance","<reasoning>
Plausible but subtly incorrect interpretations often arise when the proverb is taken too literally, when its emphasis on humility and openness is replaced by a focus on achievement or productivity, or when cultural values like lifelong learning are conflated with modern pressures such as constant upskilling for career advancement. These readings keep the surface idea of “never stopping",1.0,1.0,1.23,0.94,98.2
b,cot_en,German,MID0025,Der Schein trügt,Appearances deceive,Things are not always as they seem — don't judge by surface.,True,True worth is hidden and only revealed through deliberate concealment,One should always pretend to be something they are not to succeed,Things are not always as they seem — don't judge by surface.,Surface details are completely irrelevant and should be ignored in all judgments,C,One should always pretend to be something they are not to succeed,True worth is hidden and only revealed through deliberate concealment,Surface details are completely irrelevant and should be ignored in all judgments,"<reasoning>The proverb ""Der Schein trügt"" warns that outward appearances can be misleading, urging caution against superficial judgments. A plausible but subtly incorrect interpretation might arise from over‑emphasizing the idea of deception, turning the warning into a prescription for deceit, or from conflating it with related sayings about authenticity, trust, or the value of inner qualities. Su",1.0,1.0,0.94,0.93,97.9
b,cot_en,German,MID0026,Alle Wege führen nach Rom,All roads lead to Rome,There are many ways to achieve the same goal.,True,Roman culture is the only valid source of wisdom and success,History inevitably converges on Rome as the ultimate destiny of all peoples,All roads must physically end in Rome for any goal to be achieved,There are many ways to achieve the same goal.,D,All roads must physically end in Rome for any goal to be achieved,Roman culture is the only valid source of wisdom and success,History inevitably converges on Rome as the ultimate destiny of all peoples,"<reasoning>The proverb ""Alle Wege führen nach Rom"" is metaphorical, emphasizing that many different approaches can achieve the same outcome. A plausible but subtly incorrect interpretation might treat the saying as a literal statement about travel, assign exclusive cultural authority to Rome, or imply an inevitable historical convergence on Rome, each of which misreads the figurative flexibility o",1.0,1.0,1.33,0.94,98.2
b,cot_en,German,MID0027,Das Leben ist kein Ponyhof,Life is not a pony farm,Life is hard and full of disappointments — no sugarcoating.,True,Life is not a pony farm implies that life is not a place for leisurely activities like horseback riding; you must stay productive.,Life is not a pony farm suggests that one should avoid childish fantasies and focus on realistic goals.,Life is not a pony farm means you should not expect to be given everything for free; you must earn your own rewards.,Life is hard and full of disappointments — no sugarcoating.,D,Life is not a pony farm means you should not expect to be given everything for free; you must earn your own rewards.,Life is not a pony farm suggests that one should avoid childish fantasies and focus on realistic goals.,Life is not a pony farm implies that life is not a place for leisurely activities like horseback riding; you must stay productive.,"<reasoning>These wrong interpretations seem plausible because they each touch on ideas that could be loosely linked to the metaphor of a pony farm—such as expecting free rewards, avoiding childish fantasies, or insisting on productivity—but they miss the proverb’s core message that life is inherently tough and full of disappointments, without any sugarcoating. They focus on narrow, prescriptive ta",1.0,1.0,2.13,0.75,92.5
b,cot_en,German,MID0028,"Erst denken, dann handeln","First think, then act",Consider consequences before acting impulsively.,True,Consider consequences before acting impulsively.,"You must have complete information before acting, otherwise you should wait indefinitely.","It dictates that thinking and acting are strictly sequential phases, disallowing iterative or adaptive approaches.","The saying encourages overthinking and values thought far more than action, leading to analysis paralysis.",A,"You must have complete information before acting, otherwise you should wait indefinitely.","The saying encourages overthinking and values thought far more than action, leading to analysis paralysis.","It dictates that thinking and acting are strictly sequential phases, disallowing iterative or adaptive approaches.","<reasoning>
These interpretations sound reasonable because they emphasize the importance of thought before action, but they miss the nuance that the proverb advocates prudent preparation without advocating paralysis, overvaluation of thinking, or rigid separation of thought and action. Each wrong reading takes a kernel of truth and stretches it into an extreme or misaligned idea.
</reasoning>
[""Yo",1.0,1.0,2.8,0.99,99.7
b,cot_en,German,MID0029,"Wer rastet, der rostet","He who rests, rusts",Inactivity leads to decline — stay active and engaged.,True,Inactivity leads to decline — stay active and engaged.,"An interpretation that one must never rest or sleep, equating any pause with personal failure, ignoring the necessity of healthy recuperation.","Literal advice to oil tools and machinery regularly to prevent rust, treating the saying as a maintenance tip rather than a motivational call.","A reading that the proverb warns only about romantic relationships growing stale if not constantly pursued, neglecting its wider application to personal growth, career, and civic involvement.",A,"Literal advice to oil tools and machinery regularly to prevent rust, treating the saying as a maintenance tip rather than a motivational call.","An interpretation that one must never rest or sleep, equating any pause with personal failure, ignoring the necessity of healthy recuperation.","A reading that the proverb warns only about romantic relationships growing stale if not constantly pursued, neglecting its wider application to personal growth, career, and civic involvement.","<reasoning>The proverb uses rust as a metaphor for personal or societal decline due to inactivity. A plausible but subtly wrong reading might take the metaphor literally (focusing on metal maintenance), apply it to an extreme work ethic that forbids any rest, or limit its application to a specific domain like romantic relationships, each missing the broader cultural message about continual engagem",1.0,1.0,2.63,0.94,98.2
b,cot_en,German,MID0030,Das Auge isst mit,The eye eats too,Food looks better when presented well — presentation matters.,True,Food looks better when presented well — presentation matters.,"Eating with your eyes shut reduces appetite because visual stimulation drives hunger, so you should close your eyes to eat less.","The eye must be nourished with beautiful sights to feel satisfied, so you need to look at art while eating.","Observing someone else eat can satisfy your own hunger, making the eye a substitute for actual food consumption.",A,"The eye must be nourished with beautiful sights to feel satisfied, so you need to look at art while eating.","Eating with your eyes shut reduces appetite because visual stimulation drives hunger, so you should close your eyes to eat less.","Observing someone else eat can satisfy your own hunger, making the eye a substitute for actual food consumption.","<reasoning>The literal translation ""The eye eats with"" can lead readers to think the eye itself has a nutritional role or that visual input directly controls hunger or satiety. These interpretations are plausible because they involve the eye's influence on eating behavior, but they miss the proverb's actual point about how food presentation enhances the perceived taste and enjoyment of a meal.</re",1.0,1.0,2.19,0.91,97.3
