task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,MID0274,Arabic,,A,A,A,0
a,MID0275,Arabic,B,A,,A,0
a,MID0276,Arabic,D,B,,B,0
a,MID0277,Arabic,B,A,,A,0
a,MID0278,Arabic,C,C,,C,1
a,MID0279,Arabic,A,D,,D,0
a,MID0280,Arabic,B,A,,A,0
a,MID0281,Arabic,B,B,,B,1
a,MID0282,Arabic,D,A,,A,0
a,MID0283,Arabic,A,,A,,0
a,MID0284,Arabic,A,A,,A,1
a,MID0285,Arabic,D,A,,A,0
a,MID0286,Arabic,D,C,,C,0
a,MID0287,Arabic,C,B,,B,0
a,MID0288,Arabic,D,B,,B,0
a,MID0289,Arabic,C,A,,A,0
a,MID0290,Arabic,C,A,,A,0
a,MID0291,Arabic,A,D,,D,0
a,MID0292,Arabic,A,A,,A,1
a,MID0293,Arabic,C,D,,D,0
a,MID0294,Arabic,C,A,,A,0
a,MID0295,Arabic,A,A,,A,1
a,MID0296,Arabic,D,A,,A,0
a,MID0297,Arabic,A,D,,D,0
a,MID0298,Arabic,B,B,,B,1
a,MID0299,Arabic,B,A,,A,0
a,MID0300,Arabic,D,A,,A,0
a,MID0301,Arabic,D,A,,A,0
a,MID0302,Arabic,B,A,,A,0
a,MID0303,Arabic,C,A,,A,0
a,MID0304,Arabic,D,A,,A,0
a,MID0305,Arabic,C,A,,A,0
a,MID0306,Arabic,B,B,,B,1
a,MID0307,Arabic,,A,A,A,0
a,MID0308,Arabic,,A,,A,0
a,MID0309,Arabic,,A,A,A,0
a,MID0310,Arabic,B,A,,A,0
a,MID0311,Arabic,A,B,,B,0
a,MID0312,Arabic,D,D,,D,1
a,MID0313,Arabic,B,A,,A,0
a,MID0314,Arabic,C,A,,A,0
a,MID0315,Arabic,C,A,,A,0
a,MID0316,Arabic,,A,,A,0
a,MID0317,Arabic,,A,A,A,0
a,MID0318,Arabic,,A,,A,0
a,MID0319,Arabic,,A,A,A,0
a,MID0320,Arabic,,A,,A,0
a,MID0321,Arabic,D,C,,C,0
a,MID0322,Arabic,C,A,,A,0
a,MID0323,Arabic,C,C,,C,1
a,MID0324,Arabic,C,C,,C,1
a,MID0325,Arabic,C,A,,A,0
a,MID0326,Arabic,C,C,,C,1
a,MID0327,Arabic,C,A,,A,0
a,MID0328,Arabic,C,A,,A,0
a,MID0329,Arabic,A,B,,B,0
a,MID0330,Arabic,A,D,,D,0
a,MID0331,Arabic,,A,,A,0
a,MID0332,Arabic,,A,A,A,0
a,MID0333,Arabic,,A,A,A,0
a,MID0334,Arabic,,A,,A,0
a,MID0335,Arabic,,A,A,A,0
a,MID0336,Arabic,C,C,,C,1
a,MID0337,Arabic,A,D,,D,0
a,MID0338,Arabic,A,A,,A,1
a,MID0339,Arabic,B,A,,A,0
a,MID0340,Arabic,D,D,,D,1
a,MID0341,Arabic,,A,A,A,0
a,MID0342,Arabic,,A,A,A,0
a,MID0343,Arabic,,A,A,A,0
a,MID0344,Arabic,,A,A,A,0
a,MID0345,Arabic,,A,A,A,0
a,MID0346,Arabic,,A,A,A,0
a,MID0347,Arabic,,A,,A,0
a,MID0348,Arabic,,A,,A,0
a,MID0349,Arabic,,A,A,A,0
a,MID0350,Arabic,,A,A,A,0
a,MID0351,Arabic,B,B,,B,1
a,MID0352,Arabic,D,A,,A,0
a,MID0353,Arabic,D,A,,A,0
a,MID0354,Arabic,D,D,,D,1
a,MID0355,Arabic,C,C,,C,1
a,MID0356,Arabic,A,B,,B,0
a,MID0357,Arabic,C,C,,C,1
a,MID0358,Arabic,D,A,,A,0
a,MID0359,Arabic,D,A,,A,0
a,MID0360,Arabic,B,A,,A,0
a,MID0361,Arabic,,A,A,A,0
a,MID0362,Arabic,,A,A,A,0
a,MID0363,Arabic,,A,,A,0
a,MID0364,Arabic,,A,A,A,0
a,MID0365,Arabic,,A,A,A,0
a,MID0366,Arabic,D,A,,A,0
a,MID0367,Arabic,D,A,,A,0
a,MID0368,Arabic,D,A,,A,0
a,MID0369,Arabic,D,A,,A,0
a,MID0370,Arabic,A,D,,D,0
a,MID0371,Arabic,A,A,,A,1
a,MID0372,Arabic,B,B,,B,1
a,MID0373,Arabic,D,D,,D,1
a,MID0374,Arabic,B,A,,A,0
a,MID0375,Arabic,B,B,,B,1
a,MID0376,Arabic,B,A,,A,0
a,MID0377,Arabic,C,A,,A,0
a,MID0378,Arabic,C,A,,A,0
a,MID0379,Arabic,B,A,,A,0
a,MID0380,Arabic,A,D,,D,0
a,MID0381,Arabic,C,A,,A,0
a,MID0382,Arabic,A,A,,A,1
a,MID0383,Arabic,B,A,,A,0
a,MID0384,Arabic,D,A,,A,0
a,MID0385,Arabic,C,A,,A,0
a,MID0386,Arabic,A,A,,A,1
a,MID0387,Arabic,A,A,,A,1
a,MID0388,Arabic,C,A,,A,0
a,MID0389,Arabic,D,A,,A,0
a,MID0390,Arabic,C,B,,B,0
a,MID0391,Arabic,,A,,A,0
a,MID0392,Arabic,,A,A,A,0
a,MID0393,Arabic,,A,,A,0
a,MID0394,Arabic,,A,A,A,0
a,MID0395,Arabic,,A,A,A,0
a,MID0396,Arabic,B,A,,A,0
a,MID0397,Arabic,C,A,,A,0
a,MID0398,Arabic,B,A,,A,0
a,MID0399,Arabic,C,D,,D,0
a,MID0400,Arabic,B,B,,B,1
a,MID0401,Arabic,A,A,,A,1
a,MID0402,Arabic,D,A,,A,0
a,MID0403,Arabic,D,A,A,A,0
a,MID0404,Arabic,D,A,,A,0
a,MID0405,Arabic,C,A,,A,0
a,MID0406,Arabic,B,A,,A,0
a,MID0407,Arabic,C,C,,C,1
a,MID0408,Arabic,D,A,,A,0
a,MID0409,Arabic,B,A,,A,0
a,MID0410,Arabic,D,A,,A,0
a,MID0411,Arabic,B,B,,B,1
a,MID0412,Arabic,A,A,,A,1
a,MID0413,Arabic,A,A,,A,1
a,MID0414,Arabic,D,D,,D,1
a,MID0415,Arabic,D,A,,A,0
a,MID0416,Arabic,B,A,,A,0
a,MID0417,Arabic,B,A,,A,0
a,MID0418,Arabic,D,A,,A,0
a,MID0419,Arabic,C,D,,D,0
a,MID0420,Arabic,D,A,,A,0
a,MID0421,Arabic,D,A,,A,0
a,MID0422,Arabic,C,A,,A,0
a,MID0423,Arabic,A,D,,D,0
a,MID0424,Arabic,D,A,,A,0
a,MID0425,Arabic,D,B,,B,0
a,MID0426,Arabic,A,A,,A,1
a,MID0427,Arabic,D,A,,A,0
a,MID0428,Arabic,D,A,,A,0
a,MID0429,Arabic,B,A,,A,0
a,MID0430,Arabic,D,B,,B,0
a,MID0431,Arabic,A,D,,D,0
a,MID0432,Arabic,C,C,,C,1
a,MID0433,Arabic,D,A,,A,0
a,MID0434,Arabic,C,C,,C,1
a,MID0435,Arabic,D,A,,A,0
a,MID0436,Arabic,,A,,A,0
a,MID0437,Arabic,,A,A,A,0
a,MID0438,Arabic,,A,A,A,0
a,MID0439,Arabic,,A,,A,0
a,MID0440,Arabic,,A,A,A,0
a,MID0441,Arabic,A,A,,A,1
a,MID0442,Arabic,B,D,,D,0
a,MID0443,Arabic,A,B,,B,0
a,MID0444,Arabic,C,A,,A,0
a,MID0445,Arabic,C,A,,A,0
a,MID0446,Arabic,B,A,,A,0
a,MID0447,Arabic,C,A,,A,0
a,MID0448,Arabic,D,C,,C,0
a,MID0449,Arabic,C,A,,A,0
a,MID0450,Arabic,A,D,,D,0
a,MID0451,Arabic,C,B,,B,0
a,MID0452,Arabic,B,B,,B,1
a,MID0453,Arabic,C,C,,C,1
a,MID0454,Arabic,A,B,,B,0
a,MID0455,Arabic,D,D,,D,1
a,MID0456,Arabic,A,A,,A,1
a,MID0457,Arabic,A,C,,C,0
a,MID0458,Arabic,B,A,,A,0
a,MID0459,Arabic,C,A,,A,0
a,MID0460,Arabic,B,A,,A,0
a,MID0461,Arabic,C,A,,A,0
a,MID0462,Arabic,D,A,,A,0
a,MID0463,Arabic,C,C,,C,1
a,MID0464,Arabic,C,A,,A,0
a,MID0465,Arabic,D,A,,A,0
a,MID0466,Arabic,C,A,,A,0
a,MID0467,Arabic,A,A,,A,1
a,MID0468,Arabic,C,A,,A,0
a,MID0469,Arabic,B,D,,D,0
a,MID0470,Arabic,B,B,,B,1
a,MID0471,Arabic,A,A,,A,1
a,MID0472,Arabic,A,A,,A,1
a,MID0473,Arabic,B,A,,A,0
a,MID0474,Arabic,D,A,,A,0
a,MID0475,Arabic,A,A,,A,1
a,MID0476,Arabic,B,B,,B,1
a,MID0477,Arabic,A,A,A,A,1
a,MID0478,Arabic,B,A,,A,0
a,MID0479,Arabic,D,A,,A,0
a,MID0480,Arabic,C,A,,A,0
a,MID0481,Arabic,D,A,,A,0
a,MID0482,Arabic,D,A,,A,0
a,MID0483,Arabic,D,C,,C,0
a,MID0484,Arabic,C,B,,B,0
a,MID0485,Arabic,A,A,,A,1
a,MID0486,Arabic,A,D,,D,0
a,MID0487,Arabic,C,D,,D,0
a,MID0488,Arabic,D,A,,A,0
a,MID0489,Arabic,C,A,,A,0
a,MID0490,Arabic,A,A,,A,1
a,MID0491,Arabic,D,A,,A,0
a,MID0492,Arabic,,A,,A,0
a,MID0493,Arabic,C,A,,A,0
a,MID0494,Arabic,B,A,,A,0
a,MID0495,Arabic,B,D,,D,0
a,MID0496,Arabic,C,A,,A,0
a,MID0497,Arabic,D,A,,A,0
a,MID0498,Arabic,D,D,,D,1
a,MID0499,Arabic,D,A,,A,0
a,MID0500,Arabic,C,A,,A,0
a,MID0501,Arabic,D,A,,A,0
a,MID0502,Arabic,A,C,,C,0
a,MID0503,Arabic,C,A,,A,0
a,MID0504,Arabic,A,D,,D,0
a,MID0505,Arabic,C,D,,D,0
a,MID0506,Arabic,A,A,,A,1
a,MID0507,Arabic,C,A,,A,0
a,MID0508,Arabic,A,A,,A,1
a,MID0509,Arabic,B,A,,A,0
a,MID0510,Arabic,D,D,,D,1
a,MID0511,Arabic,A,A,,A,1
a,MID0512,Arabic,C,A,,A,0
a,MID0513,Arabic,C,A,,A,0
a,MID0514,Arabic,A,D,,D,0
a,MID0515,Arabic,C,C,,C,1
a,MID0516,Arabic,C,A,,A,0
a,MID0517,Arabic,A,A,,A,1
a,MID0518,Arabic,D,A,A,A,0
a,MID0519,Arabic,A,D,,D,0
a,MID0520,Arabic,C,A,,A,0
a,MID0521,Arabic,C,C,,C,1
a,MID0522,Arabic,B,B,,B,1
a,MID0523,Arabic,D,A,,A,0
a,MID0524,Arabic,A,B,,B,0
a,MID0525,Arabic,D,A,,A,0
a,MID0526,Arabic,A,C,,C,0
a,MID0527,Arabic,B,A,,A,0
a,MID0528,Arabic,A,A,,A,1
a,MID0529,Arabic,D,A,,A,0
a,MID0530,Arabic,A,A,,A,1
a,MID0531,Arabic,A,A,,A,1
a,MID0532,Arabic,B,A,,A,0
a,MID0533,Arabic,B,A,,A,0
a,MID0534,Arabic,C,A,,A,0
a,MID0535,Arabic,A,D,,D,0
a,MID0536,Arabic,A,B,,B,0
a,MID0537,Arabic,D,A,,A,0
a,MID0538,Arabic,D,B,,B,0
a,MID0539,Arabic,B,B,,B,1
a,MID0540,Arabic,A,A,,A,1
a,MID0541,Arabic,A,A,,A,1
a,MID0542,Arabic,D,A,,A,0
a,MID0543,Arabic,A,A,,A,1
a,MID0544,Arabic,D,B,,B,0
a,MID0545,Arabic,A,C,,C,0
a,MID0546,Arabic,B,A,,A,0
a,MID0547,Arabic,D,A,,A,0
a,MID0548,Arabic,A,A,,A,1
a,MID0549,Arabic,C,A,,A,0
a,MID0550,Arabic,B,B,,B,1
a,MID0551,Arabic,A,D,,D,0
a,MID0552,Arabic,,A,,A,0
a,MID0553,Arabic,A,A,,A,1
a,MID0554,Arabic,,A,A,A,0
a,MID0555,Arabic,D,C,,C,0
a,MID0556,Arabic,A,A,,A,1
a,MID0557,Arabic,C,A,,A,0
a,MID0558,Arabic,D,A,,A,0
a,MID0559,Arabic,C,A,,A,0
a,MID0560,Arabic,C,C,,C,1
a,MID0561,Arabic,C,C,,C,1
a,MID0562,Arabic,C,C,,C,1
a,MID0563,Arabic,C,D,,D,0
a,MID0564,Arabic,C,A,,A,0
a,MID0565,Arabic,A,A,,A,1
a,MID0566,Arabic,A,A,,A,1
a,MID0567,Arabic,A,B,,B,0
a,MID0568,Arabic,B,D,,D,0
a,MID0569,Arabic,C,A,,A,0
a,MID0570,Arabic,B,A,,A,0
a,MID0571,Arabic,D,A,,A,0
a,MID0572,Arabic,C,A,,A,0
a,MID0573,Arabic,C,C,,C,1
a,MID0574,Arabic,D,B,,B,0
a,MID0575,Arabic,C,D,,D,0
a,MID0576,Arabic,A,C,,C,0
a,MID0577,Arabic,C,A,,A,0
a,MID0578,Arabic,D,A,,A,0
a,MID0579,Arabic,C,D,,D,0
a,MID0580,Arabic,A,B,,B,0
a,MID0581,Arabic,B,A,,A,0
a,MID0582,Arabic,C,A,,A,0
a,MID0583,Arabic,C,A,,A,0
a,MID0584,Arabic,B,D,,D,0
a,MID0585,Arabic,C,C,,C,1
a,MID0586,Arabic,B,A,,A,0
a,MID0587,Arabic,A,C,,C,0
a,MID0588,Arabic,D,A,,A,0
a,MID0589,Arabic,D,A,,A,0
a,MID0590,Arabic,B,A,,A,0
a,MID0591,Arabic,D,C,,C,0
a,MID0592,Arabic,A,D,,D,0
a,MID0593,Arabic,B,A,,A,0
a,MID0594,Arabic,B,A,,A,0
a,MID0595,Arabic,A,D,,D,0
a,MID0596,Arabic,A,D,,D,0
a,MID0597,Arabic,D,A,,A,0
a,MID0598,Arabic,C,A,,A,0
a,MID0599,Arabic,D,A,,A,0
a,MID0600,Arabic,C,A,,A,0
a,MID0601,Arabic,B,D,,D,0
a,MID0602,Arabic,A,C,,C,0
a,MID0603,Arabic,C,A,,A,0
a,MID0604,Arabic,C,A,,A,0
a,MID0605,Arabic,C,A,,A,0
a,MID0606,Arabic,B,D,,D,0
a,MID0607,Arabic,A,A,,A,1
a,MID0608,Arabic,C,A,,A,0
a,MID0609,Arabic,C,B,,B,0
a,MID0610,Arabic,C,A,,A,0
a,MID0611,Arabic,C,C,,C,1
a,MID0612,Arabic,D,A,,A,0
a,MID0613,Arabic,B,B,,B,1
a,MID0614,Arabic,A,A,,A,1
a,MID0615,Arabic,A,C,,C,0
a,MID0616,Arabic,D,C,,C,0
a,MID0617,Arabic,C,A,,A,0
a,MID0618,Arabic,D,A,,A,0
a,MID0619,Arabic,B,A,,A,0
a,MID0620,Arabic,C,B,,B,0
a,MID0621,Arabic,A,B,,B,0
a,MID0622,Arabic,D,A,,A,0
a,MID0623,Arabic,B,B,,B,1
a,MID0624,Arabic,C,C,,C,1
a,MID0625,Arabic,A,A,,A,1
a,MID0626,Arabic,C,A,,A,0
a,MID0627,Arabic,C,A,A,A,0
a,MID0628,Arabic,B,A,,A,0
a,MID0629,Arabic,C,A,,A,0
a,MID0630,Arabic,C,C,,C,1
a,MID0631,Arabic,A,A,,A,1
a,MID0632,Arabic,A,B,,B,0
a,MID0633,Arabic,B,A,,A,0
a,MID0634,Arabic,A,A,,A,1
a,MID0635,Arabic,D,A,,A,0
a,MID0636,Arabic,C,A,,A,0
a,MID0637,Arabic,A,A,,A,1
a,MID0638,Arabic,D,C,,C,0
a,MID0639,Arabic,C,A,,A,0
a,MID0640,Arabic,B,A,,A,0
a,MID0641,Arabic,C,A,,A,0
a,MID0642,Arabic,A,B,,B,0
a,MID0643,Arabic,C,A,,A,0
a,MID0644,Arabic,A,B,,B,0
a,MID0645,Arabic,B,B,,B,1
a,MID0646,Arabic,D,A,,A,0
a,MID0647,Arabic,B,A,,A,0
a,MID0648,Arabic,A,C,,C,0
a,MID0649,Arabic,B,A,,A,0
a,MID0650,Arabic,A,A,,A,1
a,MID0651,Arabic,C,A,,A,0
a,MID0652,Arabic,D,A,,A,0
a,MID0653,Arabic,C,A,,A,0
a,MID0654,Arabic,B,C,,C,0
a,MID0655,Arabic,C,C,,C,1
a,MID0656,Arabic,D,A,,A,0
a,MID0657,Arabic,B,A,,A,0
a,MID0658,Arabic,A,A,,A,1
a,MID0659,Arabic,C,A,,A,0
a,MID0660,Arabic,A,A,,A,1
a,MID0661,Arabic,D,D,,D,1
a,MID0662,Arabic,B,A,,A,0
a,MID0663,Arabic,D,A,,A,0
a,MID0664,Arabic,B,,A,,0
