task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,zs,English,12,All that glitters is not gold / All that glisters is not gold,The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,False,Everything made of gold will shine brightly.,"If something glitters, it must be gold.",The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,Only things that glitter are actually gold.,C,Everything made of gold will shine brightly.,Only things that glitter are actually gold.,"If something glitters, it must be gold.","{""1"": [""Everything made of gold will shine brightly."", ""Only things that glitter are actually gold."", ""If something glitters, it must be gold.""], ""2"": [""People who wait will eventually receive everything they want, regardless of effort."", ""Waiting in one place guarantees that objects will come to you."", ""All physical items will physically move toward a person who remains still.""], ""3"": [""Jack beco",1.0,1.0,0.33,0.97,99.1
a,zs,English,13,All things come to those who wait,"A literal meaning, advocating patience.","A literal meaning, advocating patience.",False,All physical items will physically move toward a person who remains still.,"A literal meaning, advocating patience.",Waiting in one place guarantees that objects will come to you.,"People who wait will eventually receive everything they want, regardless of effort.",B,"People who wait will eventually receive everything they want, regardless of effort.",Waiting in one place guarantees that objects will come to you.,All physical items will physically move toward a person who remains still.,"{""1"": [""Everything made of gold will shine brightly."", ""Only things that glitter are actually gold."", ""If something glitters, it must be gold.""], ""2"": [""People who wait will eventually receive everything they want, regardless of effort."", ""Waiting in one place guarantees that objects will come to you."", ""All physical items will physically move toward a person who remains still.""], ""3"": [""Jack beco",1.0,1.0,2.33,0.94,98.2
a,zs,English,14,All work and no play makes Jack a dull boy,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,False,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,A boy named Jack will become boring if he works too much.,Jack becomes dull only when he stops working and starts playing.,"Work causes boys to lose their sharpness, like a dull tool.",A,Jack becomes dull only when he stops working and starts playing.,A boy named Jack will become boring if he works too much.,"Work causes boys to lose their sharpness, like a dull tool.","{""1"": [""Everything made of gold will shine brightly."", ""Only things that glitter are actually gold."", ""If something glitters, it must be gold.""], ""2"": [""People who wait will eventually receive everything they want, regardless of effort."", ""Waiting in one place guarantees that objects will come to you."", ""All physical items will physically move toward a person who remains still.""], ""3"": [""Jack beco",1.0,1.0,0.38,0.94,98.2
a,zs,English,15,An apple a day keeps the doctor away,"The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.","The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.",False,"The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.",Eating an apple prevents doctors from making house calls.,Doctors are scared of apples and will avoid patients who eat them.,Apples create a force field that blocks doctors from approaching.,A,Doctors are scared of apples and will avoid patients who eat them.,Eating an apple prevents doctors from making house calls.,Apples create a force field that blocks doctors from approaching.,"{""1"": [""Everything made of gold will shine brightly."", ""Only things that glitter are actually gold."", ""If something glitters, it must be gold.""], ""2"": [""People who wait will eventually receive everything they want, regardless of effort."", ""Waiting in one place guarantees that objects will come to you."", ""All physical items will physically move toward a person who remains still.""], ""3"": [""Jack beco",1.0,1.0,0.37,0.91,97.3
a,zs,English,16,"An eye for an eye, a tooth for a tooth","The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.","The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.",False,Dentists must extract a tooth for every tooth they fix.,"The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.",Replacing an injured eye with another person's eye is acceptable.,"If someone loses a tooth, they are entitled to take one from the person responsible.",B,Replacing an injured eye with another person's eye is acceptable.,Dentists must extract a tooth for every tooth they fix.,"If someone loses a tooth, they are entitled to take one from the person responsible.","{""1"": [""Everything made of gold will shine brightly."", ""Only things that glitter are actually gold."", ""If something glitters, it must be gold.""], ""2"": [""People who wait will eventually receive everything they want, regardless of effort."", ""Waiting in one place guarantees that objects will come to you."", ""All physical items will physically move toward a person who remains still.""], ""3"": [""Jack beco",1.0,1.0,0.42,0.97,99.1
a,zs,English,17,Barking up the wrong tree,Making a mistake or a false assumption in something you are trying to achieve.,Making a mistake or a false assumption in something you are trying to achieve.,False,Actually standing under a tree and barking like a dog,Accusing a tree of wrongdoing by shouting at it,A dog making loud noises directed at a specific tree,Making a mistake or a false assumption in something you are trying to achieve.,D,Actually standing under a tree and barking like a dog,Accusing a tree of wrongdoing by shouting at it,A dog making loud noises directed at a specific tree,"{""1"": [""Actually standing under a tree and barking like a dog"", ""Accusing a tree of wrongdoing by shouting at it"", ""A dog making loud noises directed at a specific tree""], ""2"": [""Beauty requires good eyesight to be seen"", ""The eye physically contains beautiful objects"", ""A person's eye changes in appearance based on what they look at""], ""3"": [""Poor people are not allowed to make decisions"", ""Peopl",1.0,1.0,0.69,0.83,94.9
a,zs,English,18,Beauty is in the eye of the beholder,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,False,Beauty requires good eyesight to be seen,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,The eye physically contains beautiful objects,A person's eye changes in appearance based on what they look at,B,Beauty requires good eyesight to be seen,The eye physically contains beautiful objects,A person's eye changes in appearance based on what they look at,"{""1"": [""Actually standing under a tree and barking like a dog"", ""Accusing a tree of wrongdoing by shouting at it"", ""A dog making loud noises directed at a specific tree""], ""2"": [""Beauty requires good eyesight to be seen"", ""The eye physically contains beautiful objects"", ""A person's eye changes in appearance based on what they look at""], ""3"": [""Poor people are not allowed to make decisions"", ""Peopl",1.0,1.0,0.3,0.98,99.4
a,zs,English,19,Beggars can't be choosers,If you request something to be given you should not question what you are given.,If you request something to be given you should not question what you are given.,False,Beggars lose the ability to express preferences,"People who beg must accept only food, not money",Poor people are not allowed to make decisions,If you request something to be given you should not question what you are given.,D,Poor people are not allowed to make decisions,"People who beg must accept only food, not money",Beggars lose the ability to express preferences,"{""1"": [""Actually standing under a tree and barking like a dog"", ""Accusing a tree of wrongdoing by shouting at it"", ""A dog making loud noises directed at a specific tree""], ""2"": [""Beauty requires good eyesight to be seen"", ""The eye physically contains beautiful objects"", ""A person's eye changes in appearance based on what they look at""], ""3"": [""Poor people are not allowed to make decisions"", ""Peopl",1.0,1.0,0.53,0.93,97.9
a,zs,English,20,Beware of Greeks bearing gifts,Don't trust your enemies.,Don't trust your enemies.,False,Be cautious around Greek people who bring presents,Don't trust your enemies.,Gift-giving is dangerous if done by Greeks,Greek travelers should be inspected for hidden items,B,Be cautious around Greek people who bring presents,Gift-giving is dangerous if done by Greeks,Greek travelers should be inspected for hidden items,"{""1"": [""Actually standing under a tree and barking like a dog"", ""Accusing a tree of wrongdoing by shouting at it"", ""A dog making loud noises directed at a specific tree""], ""2"": [""Beauty requires good eyesight to be seen"", ""The eye physically contains beautiful objects"", ""A person's eye changes in appearance based on what they look at""], ""3"": [""Poor people are not allowed to make decisions"", ""Peopl",1.0,1.0,1.92,0.95,98.5
a,zs,English,21,Big fleas have little fleas upon their back to bite 'em,"Everyone is preyed upon by someone, who in turn has someone preying on them.","Everyone is preyed upon by someone, who in turn has someone preying on them.",False,"Everyone is preyed upon by someone, who in turn has someone preying on them.",Big fleas are unaffected by little fleas biting them,Large fleas enjoy having smaller fleas on them,Fleas can carry other fleas as passengers,A,Large fleas enjoy having smaller fleas on them,Fleas can carry other fleas as passengers,Big fleas are unaffected by little fleas biting them,"{""1"": [""Actually standing under a tree and barking like a dog"", ""Accusing a tree of wrongdoing by shouting at it"", ""A dog making loud noises directed at a specific tree""], ""2"": [""Beauty requires good eyesight to be seen"", ""The eye physically contains beautiful objects"", ""A person's eye changes in appearance based on what they look at""], ""3"": [""Poor people are not allowed to make decisions"", ""Peopl",1.0,1.0,0.57,0.9,97.0
a,zs,English,23,Birds of a feather flock together,Those of similar taste congregate in groups.,Those of similar taste congregate in groups.,False,Feathers from the same bird tend to stick together,Those of similar taste congregate in groups.,Birds that share the same feather pattern gather in the same place,Animals of the same species always travel in groups,B,Birds that share the same feather pattern gather in the same place,Animals of the same species always travel in groups,Feathers from the same bird tend to stick together,"{""1"": [""Birds that share the same feather pattern gather in the same place"", ""Animals of the same species always travel in groups"", ""Feathers from the same bird tend to stick together""], ""2"": [""Blood has a higher viscosity than water"", ""A mixture of blood and water will separate with blood at the bottom"", ""Blood sinks in water because it is denser""], ""3"": [""A bolt fastener falls from a blue-colore",1.0,1.0,1.43,0.86,95.8
a,zs,English,24,Blood is thicker than water,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,False,A mixture of blood and water will separate with blood at the bottom,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,Blood has a higher viscosity than water,Blood sinks in water because it is denser,B,Blood has a higher viscosity than water,A mixture of blood and water will separate with blood at the bottom,Blood sinks in water because it is denser,"{""1"": [""Birds that share the same feather pattern gather in the same place"", ""Animals of the same species always travel in groups"", ""Feathers from the same bird tend to stick together""], ""2"": [""Blood has a higher viscosity than water"", ""A mixture of blood and water will separate with blood at the bottom"", ""Blood sinks in water because it is denser""], ""3"": [""A bolt fastener falls from a blue-colore",1.0,1.0,0.52,0.85,95.5
a,zs,English,25,Bolt from the blue,"A complete surprise, like a bolt of lightning from a clear blue sky.","A complete surprise, like a bolt of lightning from a clear blue sky.",False,A mechanical bolt shoots out from a clear blue painted ceiling,"A complete surprise, like a bolt of lightning from a clear blue sky.",A sudden flash of blue light comes from a metal rod in the sky,A bolt fastener falls from a blue-colored sky,B,A bolt fastener falls from a blue-colored sky,A sudden flash of blue light comes from a metal rod in the sky,A mechanical bolt shoots out from a clear blue painted ceiling,"{""1"": [""Birds that share the same feather pattern gather in the same place"", ""Animals of the same species always travel in groups"", ""Feathers from the same bird tend to stick together""], ""2"": [""Blood has a higher viscosity than water"", ""A mixture of blood and water will separate with blood at the bottom"", ""Blood sinks in water because it is denser""], ""3"": [""A bolt fastener falls from a blue-colore",1.0,1.0,0.85,0.82,94.6
a,zs,English,26,Born with a silver spoon in one's mouth,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,False,A spoon made of silver is found in the mouth of a newborn during delivery,Some infants are born holding a spoon made of silver,A baby physically has a silver spoon placed in their mouth at birth,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,D,A baby physically has a silver spoon placed in their mouth at birth,Some infants are born holding a spoon made of silver,A spoon made of silver is found in the mouth of a newborn during delivery,"{""1"": [""Birds that share the same feather pattern gather in the same place"", ""Animals of the same species always travel in groups"", ""Feathers from the same bird tend to stick together""], ""2"": [""Blood has a higher viscosity than water"", ""A mixture of blood and water will separate with blood at the bottom"", ""Blood sinks in water because it is denser""], ""3"": [""A bolt fastener falls from a blue-colore",1.0,1.0,0.63,0.77,93.1
a,zs,English,27,Boys will be boys,"The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.","The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.",False,Male children will always grow into men,Boys are naturally inclined to play sports,"The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.",Young males cannot learn behaviors from girls,C,Boys are naturally inclined to play sports,Male children will always grow into men,Young males cannot learn behaviors from girls,"{""1"": [""Birds that share the same feather pattern gather in the same place"", ""Animals of the same species always travel in groups"", ""Feathers from the same bird tend to stick together""], ""2"": [""Blood has a higher viscosity than water"", ""A mixture of blood and water will separate with blood at the bottom"", ""Blood sinks in water because it is denser""], ""3"": [""A bolt fastener falls from a blue-colore",1.0,1.0,0.22,1.0,100.0
a,zs,English,28,Bread always falls buttered side down,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,False,The side of bread with butter is heavier and thus more prone to hit the ground.,Buttered bread is more likely to fall from a table than unbuttered bread.,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,Bread with butter on one side will always land face down when dropped.,C,Bread with butter on one side will always land face down when dropped.,Buttered bread is more likely to fall from a table than unbuttered bread.,The side of bread with butter is heavier and thus more prone to hit the ground.,"{""1"": [""Bread with butter on one side will always land face down when dropped."", ""Buttered bread is more likely to fall from a table than unbuttered bread."", ""The side of bread with butter is heavier and thus more prone to hit the ground.""], ""2"": [""The buck animal stops at this location and goes no further."", ""A hunting knife called a 'buck' is left here after use."", ""People passing a game of buck",1.0,1.0,1.0,0.88,96.4
a,zs,English,29,Buck stops here - The,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,False,People passing a game of buck poker must stop when they reach this place.,The buck animal stops at this location and goes no further.,A hunting knife called a 'buck' is left here after use.,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,D,The buck animal stops at this location and goes no further.,A hunting knife called a 'buck' is left here after use.,People passing a game of buck poker must stop when they reach this place.,"{""1"": [""Bread with butter on one side will always land face down when dropped."", ""Buttered bread is more likely to fall from a table than unbuttered bread."", ""The side of bread with butter is heavier and thus more prone to hit the ground.""], ""2"": [""The buck animal stops at this location and goes no further."", ""A hunting knife called a 'buck' is left here after use."", ""People passing a game of buck",1.0,1.0,0.63,0.96,98.8
a,zs,English,30,Build a better mousetrap and the world will beat a path to your door,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,False,Everyone in the world will visit your house if you make a better mouse-catching device.,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,"If you construct a superior rodent trap, people will physically walk to your doorstep.",Paths will naturally form around your home if you improve a mousetrap.,B,"If you construct a superior rodent trap, people will physically walk to your doorstep.",Everyone in the world will visit your house if you make a better mouse-catching device.,Paths will naturally form around your home if you improve a mousetrap.,"{""1"": [""Bread with butter on one side will always land face down when dropped."", ""Buttered bread is more likely to fall from a table than unbuttered bread."", ""The side of bread with butter is heavier and thus more prone to hit the ground.""], ""2"": [""The buck animal stops at this location and goes no further."", ""A hunting knife called a 'buck' is left here after use."", ""People passing a game of buck",1.0,1.0,0.44,0.78,93.4
a,zs,English,31,Burn the candle at both ends,To live at a hectic pace.,To live at a hectic pace.,False,To live at a hectic pace.,A candle must be held vertically to burn at both ends.,Using both ends of a candle at once saves time in lighting it.,Candles that are lit on both ends will burn twice as fast.,A,Candles that are lit on both ends will burn twice as fast.,A candle must be held vertically to burn at both ends.,Using both ends of a candle at once saves time in lighting it.,"{""1"": [""Bread with butter on one side will always land face down when dropped."", ""Buttered bread is more likely to fall from a table than unbuttered bread."", ""The side of bread with butter is heavier and thus more prone to hit the ground.""], ""2"": [""The buck animal stops at this location and goes no further."", ""A hunting knife called a 'buck' is left here after use."", ""People passing a game of buck",1.0,1.0,2.0,0.87,96.1
a,zs,English,32,Burning the midnight oil,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.","To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",False,Staying up until midnight requires burning oil for light.,Oil lamps should be lit precisely at midnight for best results.,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",Using oil after midnight will cause it to burn uncontrollably.,C,Oil lamps should be lit precisely at midnight for best results.,Staying up until midnight requires burning oil for light.,Using oil after midnight will cause it to burn uncontrollably.,"{""1"": [""Bread with butter on one side will always land face down when dropped."", ""Buttered bread is more likely to fall from a table than unbuttered bread."", ""The side of bread with butter is heavier and thus more prone to hit the ground.""], ""2"": [""The buck animal stops at this location and goes no further."", ""A hunting knife called a 'buck' is left here after use."", ""People passing a game of buck",1.0,1.0,0.26,0.87,96.1
a,zs,English,33,Bury the hatchet,To bury the hatchett is to settle your differences with an adversary.,To bury the hatchett is to settle your differences with an adversary.,False,Bury a ceremonial axe as part of a burial ritual.,To bury the hatchett is to settle your differences with an adversary.,Store unused tools underground to preserve them.,Dig a hole and hide a hatchet in the ground.,B,Dig a hole and hide a hatchet in the ground.,Store unused tools underground to preserve them.,Bury a ceremonial axe as part of a burial ritual.,"{""1"": [""Dig a hole and hide a hatchet in the ground."", ""Store unused tools underground to preserve them."", ""Bury a ceremonial axe as part of a burial ritual.""], ""2"": [""Stick your head into sand like an ostrich to hide."", ""Literally cover your head with sand at the beach."", ""Bury your head in the sand to avoid sunburn.""], ""3"": [""Use butter to cook parsnips for a tastier meal."", ""Flattering words ca",1.0,1.0,0.75,0.98,99.4
