task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
b,cot_xl,English,12,All that glitters is not gold / All that glisters is not gold,The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,True,"The saying 'All that glitters is not gold' actually originated from the sun, which is shiny but not gold.","The phrase 'All that glitters...' is a metaphor for the fleeting nature of celebrity, as only true greatness can withstand the test of time.",The proverbial saying 'All that glitters is not gold' means that not everything that is shiny and superficially attractive is valuable.,"This proverb is often used by people who are near-sighted, as they have to look closely to see the truth.",C,"The saying 'All that glitters is not gold' actually originated from the sun, which is shiny but not gold.","This proverb is often used by people who are near-sighted, as they have to look closely to see the truth.","The phrase 'All that glitters...' is a metaphor for the fleeting nature of celebrity, as only true greatness can withstand the test of time.","[""The saying 'All that glitters is not gold' actually originated from the sun, which is shiny but not gold."", ""This proverb is often used by people who are near-sighted, as they have to look closely to see the truth."", ""The phrase 'All that glitters...' is a metaphor for the fleeting nature of celebrity, as only true greatness can withstand the test of time.""]",1.0,1.0,1.0,0.91,97.3
b,cot_xl,English,13,All things come to those who wait,"A literal meaning, advocating patience.","A literal meaning, advocating patience.",True,The proverb promotes excessive idleness as a means to achieve success.,The proverb implies that waiting is a means to bypass hard work and dedication entirely.,"A literal meaning, advocating patience.",The proverb suggests that those who wait are inherently more deserving of rewards.,C,The proverb promotes excessive idleness as a means to achieve success.,The proverb suggests that those who wait are inherently more deserving of rewards.,The proverb implies that waiting is a means to bypass hard work and dedication entirely.,"[""The proverb promotes excessive idleness as a means to achieve success."",
""The proverb suggests that those who wait are inherently more deserving of rewards."",
""The proverb implies that waiting is a means to bypass hard work and dedication entirely.""]",1.0,1.0,2.6,0.85,95.5
b,cot_xl,English,14,All work and no play makes Jack a dull boy,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,True,The saying is referring to an imaginary boy named Jack who always works at night,The proverbial saying 'All work and no play makes Jack a dull boy' expresses the idea that working constantly and making no time for enjoyment makes one bored and boring.,The proverb is advising people to take a nap as soon as they finish work,The meaning is that Jack gets dull because he only works on weekdays and not on weekends,B,The proverb is advising people to take a nap as soon as they finish work,The saying is referring to an imaginary boy named Jack who always works at night,The meaning is that Jack gets dull because he only works on weekdays and not on weekends,"[""The proverb is advising people to take a nap as soon as they finish work"", ""The saying is referring to an imaginary boy named Jack who always works at night"", ""The meaning is that Jack gets dull because he only works on weekdays and not on weekends""]",1.0,1.0,0.52,0.89,96.7
b,cot_xl,English,15,An apple a day keeps the doctor away,"The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.","The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.",True,"The eating of apples on a daily basis helps the doctor stay focused on their patients, thus improving healthcare efficiency.",The doctors are literally being kept away from the house by the daily offerings of apples.,"The daily consumption of apples has a supernatural effect that prevents evil spirits from bringing illnesses to the community, thereby keeping the doctor away.","The proverb 'An apple a day keeps the doctor away' has a straightforward literal, and very probably correct, meaning - that the eating of fruit maintains good health.",D,The doctors are literally being kept away from the house by the daily offerings of apples.,"The eating of apples on a daily basis helps the doctor stay focused on their patients, thus improving healthcare efficiency.","The daily consumption of apples has a supernatural effect that prevents evil spirits from bringing illnesses to the community, thereby keeping the doctor away.","[""The doctors are literally being kept away from the house by the daily offerings of apples."", ""The eating of apples on a daily basis helps the doctor stay focused on their patients, thus improving healthcare efficiency."", ""The daily consumption of apples has a supernatural effect that prevents evil spirits from bringing illnesses to the community, thereby keeping the doctor away.""]",1.0,1.0,0.71,0.87,96.1
b,cot_xl,English,16,"An eye for an eye, a tooth for a tooth","The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.","The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.",True,A primitive form of currency exchange.,A ritualistic way to demonstrate one's strength.,"The proverb 'an eye for an eye, a tooth for a tooth' expresses the notion that for every wrong done there should be a compensating measure of justice.",A recipe for revenge rather than justice.,C,A primitive form of currency exchange.,A recipe for revenge rather than justice.,A ritualistic way to demonstrate one's strength.,"[""A primitive form of currency exchange."", ""A recipe for revenge rather than justice."", ""A ritualistic way to demonstrate one's strength.""]",1.0,1.0,0.24,0.92,97.6
b,cot_xl,English,17,Barking up the wrong tree,Making a mistake or a false assumption in something you are trying to achieve.,Making a mistake or a false assumption in something you are trying to achieve.,True,The phrase refers to a person who has a bad relationship with their dog.,Making a mistake or a false assumption in something you are trying to achieve.,"The phrase is used to describe someone who is very energetic and restless, like a barking dog.",The phrase describes someone who is overly dependent on their dog for companionship or support.,B,The phrase refers to a person who has a bad relationship with their dog.,"The phrase is used to describe someone who is very energetic and restless, like a barking dog.",The phrase describes someone who is overly dependent on their dog for companionship or support.,"[""The phrase refers to a person who has a bad relationship with their dog."", 
""The phrase is used to describe someone who is very energetic and restless, like a barking dog."", 
""The phrase describes someone who is overly dependent on their dog for companionship or support.""]",1.0,1.0,1.1,0.79,93.7
b,cot_xl,English,18,Beauty is in the eye of the beholder,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,True,Beauty in the eye of the beholder' has a literal meaning - that the perception of beauty is subjective - what one person finds beautiful another may not.,"The proverb implies that the beholder's eye is the source of beauty, and that without it, beauty would not exist.","Beauty in the eye of the beholder' suggests that the beholder's vision is literally altered by their personal feelings, causing them to perceive beauty differently.",The phrase 'in the eye of the beholder' is a magical incantation used to conjure up the perception of beauty.,A,"Beauty in the eye of the beholder' suggests that the beholder's vision is literally altered by their personal feelings, causing them to perceive beauty differently.","The proverb implies that the beholder's eye is the source of beauty, and that without it, beauty would not exist.",The phrase 'in the eye of the beholder' is a magical incantation used to conjure up the perception of beauty.,"[""Beauty in the eye of the beholder' suggests that the beholder's vision is literally altered by their personal feelings, causing them to perceive beauty differently."", ""The proverb implies that the beholder's eye is the source of beauty, and that without it, beauty would not exist."", ""The phrase 'in the eye of the beholder' is a magical incantation used to conjure up the perception of beauty.""]",1.0,1.0,0.77,0.82,94.6
b,cot_xl,English,19,Beggars can't be choosers,If you request something to be given you should not question what you are given.,If you request something to be given you should not question what you are given.,True,Beggars prioritize their options so they can select the best offerings.,"If you're a beggar, you're too good to accept handouts.",If you request something to be given you should not question what you are given.,The phrase means that those who beg are too proud to accept anything less than their desired level of generosity.,C,"If you're a beggar, you're too good to accept handouts.",Beggars prioritize their options so they can select the best offerings.,The phrase means that those who beg are too proud to accept anything less than their desired level of generosity.,"[""If you're a beggar, you're too good to accept handouts."", ""Beggars prioritize their options so they can select the best offerings."", ""The phrase means that those who beg are too proud to accept anything less than their desired level of generosity.""]",1.0,1.0,0.91,0.94,98.2
b,cot_xl,English,20,Beware of Greeks bearing gifts,Don't trust your enemies.,Don't trust your enemies.,True,The act of bearing gifts is a sign of weakness in Greek culture.,"When encountering a Greek, be mindful of the gift's potential weight.",Don't trust your enemies.,Gifts from Greeks are often a distraction from more pressing issues in the recipient's life.,C,"When encountering a Greek, be mindful of the gift's potential weight.",The act of bearing gifts is a sign of weakness in Greek culture.,Gifts from Greeks are often a distraction from more pressing issues in the recipient's life.,"[""When encountering a Greek, be mindful of the gift's potential weight."", ""The act of bearing gifts is a sign of weakness in Greek culture."", ""Gifts from Greeks are often a distraction from more pressing issues in the recipient's life.""]",1.0,1.0,3.25,0.86,95.8
b,cot_xl,English,21,Big fleas have little fleas upon their back to bite 'em,"Everyone is preyed upon by someone, who in turn has someone preying on them.","Everyone is preyed upon by someone, who in turn has someone preying on them.",True,"In a flea world, power is determined by the number of bites you give","Everyone is preyed upon by someone, who in turn has someone preying on them.","The bigger the flea, the less it gets bitten",Fleas have a strict caste system with the smallest being the leaders,B,"The bigger the flea, the less it gets bitten","In a flea world, power is determined by the number of bites you give",Fleas have a strict caste system with the smallest being the leaders,"[""The bigger the flea, the less it gets bitten"", ""In a flea world, power is determined by the number of bites you give"", ""Fleas have a strict caste system with the smallest being the leaders""]",1.0,1.0,0.83,0.93,97.9
b,cot_xl,English,23,Birds of a feather flock together,Those of similar taste congregate in groups.,Those of similar taste congregate in groups.,True,"The proverb suggests that birds have a natural instinct to avoid predators, and the phrase should actually be translated to 'those who have found common ground to avoid danger'.","In many cultures, the color of the birds represents their social status, and the proverb is referring to the tendency of people to associate with those of similar social standing.",Those of similar taste congregate in groups.,The birds of the proverb are actually a metaphor for those who have been through similar experiences.,C,The birds of the proverb are actually a metaphor for those who have been through similar experiences.,"In many cultures, the color of the birds represents their social status, and the proverb is referring to the tendency of people to associate with those of similar social standing.","The proverb suggests that birds have a natural instinct to avoid predators, and the phrase should actually be translated to 'those who have found common ground to avoid danger'.","[""The birds of the proverb are actually a metaphor for those who have been through similar experiences."", ""In many cultures, the color of the birds represents their social status, and the proverb is referring to the tendency of people to associate with those of similar social standing."", ""The proverb suggests that birds have a natural instinct to avoid predators, and the phrase should actually be ",1.0,1.0,3.62,0.83,94.9
b,cot_xl,English,24,Blood is thicker than water,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,True,"The phrase 'blood is thicker than water' refers to the thickness of a person's blood as a medical condition, implying that those with rare blood types are more closely related than those with common blood types.","The phrase originated from a medieval battle where soldiers with thicker armor were more likely to be related to each other than those with lighter armor, thus 'blood is thicker'.","The phrase 'blood is thicker than water' is a reference to the viscosity of liquid water at certain temperatures, with thicker water being an indicator of stronger family ties.",By saying 'blood is thicker than water' we mean that family bonds are closer than those of outsiders.,D,"The phrase 'blood is thicker than water' refers to the thickness of a person's blood as a medical condition, implying that those with rare blood types are more closely related than those with common blood types.","The phrase originated from a medieval battle where soldiers with thicker armor were more likely to be related to each other than those with lighter armor, thus 'blood is thicker'.","The phrase 'blood is thicker than water' is a reference to the viscosity of liquid water at certain temperatures, with thicker water being an indicator of stronger family ties.","[""The phrase 'blood is thicker than water' refers to the thickness of a person's blood as a medical condition, implying that those with rare blood types are more closely related than those with common blood types."",
""The phrase originated from a medieval battle where soldiers with thicker armor were more likely to be related to each other than those with lighter armor, thus 'blood is thicker'."",
""",1.0,1.0,1.76,0.75,92.5
b,cot_xl,English,25,Bolt from the blue,"A complete surprise, like a bolt of lightning from a clear blue sky.","A complete surprise, like a bolt of lightning from a clear blue sky.",True,"When a lightning bolt strikes a building, it often causes structural damage.","In ancient cultures, the color blue was associated with the ruling class.",Bolts from the blue are a common occurrence during intense thunderstorms.,"A complete surprise, like a bolt of lightning from a clear blue sky.",D,"When a lightning bolt strikes a building, it often causes structural damage.","In ancient cultures, the color blue was associated with the ruling class.",Bolts from the blue are a common occurrence during intense thunderstorms.,"[""When a lightning bolt strikes a building, it often causes structural damage."", ""In ancient cultures, the color blue was associated with the ruling class."", ""Bolts from the blue are a common occurrence during intense thunderstorms.""]",1.0,1.0,0.9,0.95,98.5
b,cot_xl,English,26,Born with a silver spoon in one's mouth,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,True,"In some cultures, the silver spoon is a symbol of fertility",To be born with a silver spoon in one's mouth is to be born into a wealthy and privileged family.,The phrase was inspired by an ancient custom where the spoon was passed down through generations as a family heirloom,This phrase originated from a medieval tradition where only newborn babies got silver spoons to keep them from getting bored,B,"In some cultures, the silver spoon is a symbol of fertility",This phrase originated from a medieval tradition where only newborn babies got silver spoons to keep them from getting bored,The phrase was inspired by an ancient custom where the spoon was passed down through generations as a family heirloom,"[""In some cultures, the silver spoon is a symbol of fertility"", ""This phrase originated from a medieval tradition where only newborn babies got silver spoons to keep them from getting bored"", ""The phrase was inspired by an ancient custom where the spoon was passed down through generations as a family heirloom""]",1.0,1.0,0.85,0.91,97.3
b,cot_xl,English,27,Boys will be boys,"The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.","The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.",True,"The proverbial saying 'boys will be boys' is used to express resignation at, or even encouragement of, the bad behaviour of boys, imagining it to be an inevitable consequence of their gender.","In some cultures, the phrase is used to describe boys as inherently more intelligent than girls.",This phrase implies that boys will always be more physically capable than girls because of their gender.,The proverb 'boys will be boys' suggests that boys are destined to be better than girls.,A,The proverb 'boys will be boys' suggests that boys are destined to be better than girls.,"In some cultures, the phrase is used to describe boys as inherently more intelligent than girls.",This phrase implies that boys will always be more physically capable than girls because of their gender.,"[""The proverb 'boys will be boys' suggests that boys are destined to be better than girls."", ""In some cultures, the phrase is used to describe boys as inherently more intelligent than girls."", ""This phrase implies that boys will always be more physically capable than girls because of their gender.""]",1.0,1.0,0.51,0.83,94.9
b,cot_xl,English,28,Bread always falls buttered side down,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,True,Our tendency for self-destruction is reflected in the common kitchen mishap of spilled buttered toast.,The 'buttered side down' view of life is one that is pessimistic and fatalistic.,The 'buttered side down' proverb suggests that our attempts at improvement in life are futile due to the inevitability of chaos.,"When life is unpredictable, we often experience unfortunate consequences as a result of our actions, similar to bread inevitably falling, which requires us to be prepared for the worst.",B,"When life is unpredictable, we often experience unfortunate consequences as a result of our actions, similar to bread inevitably falling, which requires us to be prepared for the worst.",Our tendency for self-destruction is reflected in the common kitchen mishap of spilled buttered toast.,The 'buttered side down' proverb suggests that our attempts at improvement in life are futile due to the inevitability of chaos.,"[""When life is unpredictable, we often experience unfortunate consequences as a result of our actions, similar to bread inevitably falling, which requires us to be prepared for the worst."", ""Our tendency for self-destruction is reflected in the common kitchen mishap of spilled buttered toast."", ""The 'buttered side down' proverb suggests that our attempts at improvement in life are futile due to th",1.0,1.0,1.55,0.87,96.1
b,cot_xl,English,29,Buck stops here - The,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,True,The slogan 'The buck stops here' indicates the physical location where buck hunting is allowed.,The buck stops here' is a promise that the buck will literally stop at that point.,The phrase 'The buck stops here' is a warning to people with buck teeth to stay away.,The slogan 'The buck stops here' is a promise that responsibility will not be passed on to anyone else.,D,The buck stops here' is a promise that the buck will literally stop at that point.,The slogan 'The buck stops here' indicates the physical location where buck hunting is allowed.,The phrase 'The buck stops here' is a warning to people with buck teeth to stay away.,"[""The buck stops here' is a promise that the buck will literally stop at that point."", ""The slogan 'The buck stops here' indicates the physical location where buck hunting is allowed."", ""The phrase 'The buck stops here' is a warning to people with buck teeth to stay away.""]",1.0,1.0,0.84,0.74,92.2
b,cot_xl,English,30,Build a better mousetrap and the world will beat a path to your door,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,True,"A better mousetrap refers to one that captures a more valuable animal, like a mouse's superior","If you build a better mousetrap, you'll need to deal with a large influx of actual mice in your house",If 'build a better mousetrap' means to make an improvement but that improvement is actually a trap for people's imagination,To 'build a better mousetrap' is to make an improvement to an existing product or service. It especially refers to simple and straightforward changes that are obvious advances on earlier devices.,D,If 'build a better mousetrap' means to make an improvement but that improvement is actually a trap for people's imagination,"A better mousetrap refers to one that captures a more valuable animal, like a mouse's superior","If you build a better mousetrap, you'll need to deal with a large influx of actual mice in your house","[""If 'build a better mousetrap' means to make an improvement but that improvement is actually a trap for people's imagination"", ""A better mousetrap refers to one that captures a more valuable animal, like a mouse's superior"", ""If you build a better mousetrap, you'll need to deal with a large influx of actual mice in your house""]",1.0,1.0,0.6,0.88,96.4
b,cot_xl,English,31,Burn the candle at both ends,To live at a hectic pace.,To live at a hectic pace.,True,"When the sun is setting, it's time to light candles from multiple directions.",Some people believe that burning a candle at both ends is a form of spiritual cleansing.,"In ancient cultures, burning candles at both ends was a sign of prosperity and excess wealth.",To live at a hectic pace.,D,"When the sun is setting, it's time to light candles from multiple directions.","In ancient cultures, burning candles at both ends was a sign of prosperity and excess wealth.",Some people believe that burning a candle at both ends is a form of spiritual cleansing.,"[""When the sun is setting, it's time to light candles from multiple directions."", ""In ancient cultures, burning candles at both ends was a sign of prosperity and excess wealth."", ""Some people believe that burning a candle at both ends is a form of spiritual cleansing.""]",1.0,1.0,2.5,0.9,97.0
b,cot_xl,English,32,Burning the midnight oil,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.","To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",True,Working as an oil extraction laborer,Holding grudges against people named John,"To 'burn the midnight oil' is to work late into the night. Originally this was by the light of an oil lamp or candle. More recently, the phrase is used figuratively, alluding back its use before electric lighting.",Owning a large oil collection,C,Owning a large oil collection,Holding grudges against people named John,Working as an oil extraction laborer,"[""Owning a large oil collection"", ""Holding grudges against people named John"", ""Working as an oil extraction laborer""]",1.0,1.0,0.15,0.97,99.1
