task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_en,Spanish,MID0011,"Allí donde fueres, haz lo que vieres","Wherever you go, do what you see","Wherever you go, do what you see",False,Participate in every activity you witness,Mimic every action you observe,"Wherever you go, do what you see",Copy every single thing you see,C,Mimic every action you observe,Copy every single thing you see,Participate in every activity you witness,"<reasoning>The proverb 'Wherever you go, do what you see' can be misinterpreted in several ways if taken literally. One might think it's about mimicking every action they observe, which could lead to dangerous or inappropriate behavior. Another wrong interpretation could be that it's advising to copy every single thing one sees, regardless of its appropriateness or context. Lastly, someone might u",1.0,1.0,0.81,0.79,93.7
a,cot_en,Spanish,MID0012,No por mucho madrugar amanece más temprano,Not by waking up early does dawn come sooner,Not by waking up early does dawn come sooner,False,Not by waking up early does dawn come sooner,Collective early waking can make the dawn come sooner,Waking up early gives you extra hours before the actual dawn,The sun rises at different times for people who wake up early,A,The sun rises at different times for people who wake up early,Collective early waking can make the dawn come sooner,Waking up early gives you extra hours before the actual dawn,"<reasoning>The proverb ""No por mucho madrugar amanece más temprano"" is warning against the misconception that personal effort or action can influence the timing of natural events. A literal reader might misinterpret the phrase, thinking it's about the actual effects of waking up early on the timing of dawn. They could assume it's discussing the relationship between human wake-up times and the arri",1.0,1.0,1.19,0.83,94.9
a,cot_en,Spanish,MID0013,Cada loco con su tema,Each madman with his theme,Each madman with his theme,False,pairing each insane person with a specific song to soothe them,assigning musical themes to mentally ill patients,categorizing madmen based on their favorite discussion topics,Each madman with his theme,D,assigning musical themes to mentally ill patients,categorizing madmen based on their favorite discussion topics,pairing each insane person with a specific song to soothe them,"<reasoning>When translating the Spanish proverb ""Cada loco con su tema"" to English as ""Each madman with his theme"", a literal reading might miss the idiomatic expression's intent. A reader might misunderstand the phrase to be about assigning topics to individuals with mental health issues, or about a variety of songs or musical compositions. They could also think it's about categorizing mentally u",1.0,1.0,1.73,0.98,99.4
a,cot_en,Spanish,MID0014,"El que la hace, la paga","He who does it, pays for it","He who does it, pays for it",False,"He who does it, pays for it","If you create a product, you have to buy it","Every time you do a task, you must pay a fee",You have to pay for anything you build or make,A,You have to pay for anything you build or make,"Every time you do a task, you must pay a fee","If you create a product, you have to buy it","<reasoning>The proverb ""El que la hace, la paga"" or ""He who does it, pays for it"" is an idiomatic expression that means the person responsible for an action will face the consequences. However, a literal interpretation might lead to misunderstandings. For instance, one might think it implies a direct financial transaction for every action, or that it's about physical creation and then having to pa",1.0,1.0,1.48,0.85,95.5
a,cot_en,Spanish,MID0015,En boca cerrada no entran moscas,Flies don't enter a closed mouth,Flies don't enter a closed mouth,False,A closed mouth creates a vacuum that repels flies,Flies physically cannot fit into a closed mouth,Keeping your mouth closed is a method to prevent flies from landing on you,Flies don't enter a closed mouth,D,Flies physically cannot fit into a closed mouth,Keeping your mouth closed is a method to prevent flies from landing on you,A closed mouth creates a vacuum that repels flies,"<reasoning>The proverb ""Flies don't enter a closed mouth"" can be misinterpreted literally by considering it as a statement about the behavior of flies and the physical act of keeping one's mouth closed. A wrong literal reading might assume it's about preventing fly entry into the mouth, implying that if one keeps their mouth closed, they can avoid getting flies inside. Another misinterpretation co",1.0,1.0,1.72,0.74,92.2
a,cot_en,Spanish,MID0016,Cría cuervos y te sacarán los ojos,Raise crows and they'll peck out your eyes,Raise crows and they'll peck out your eyes,False,Raise crows and they'll peck out your eyes,The act of breeding crows requires protective eyewear,Raising crows as pets will lead to eye injuries,Crows are known to peck at human eyes due to their nature,A,Raising crows as pets will lead to eye injuries,Crows are known to peck at human eyes due to their nature,The act of breeding crows requires protective eyewear,"<reasoning>The proverb 'Cría cuervos y te sacarán los ojos' or 'Raise crows and they'll peck out your eyes' is a metaphorical warning about the consequences of nurturing or supporting something that may eventually turn against you. A literal interpretation could lead to misunderstandings. For instance, one might think it's about the actual act of raising birds, the physical harm they could cause, ",1.0,1.0,1.21,0.92,97.6
a,cot_en,Spanish,MID0017,"A río revuelto, ganancia de pescadores","In troubled waters, fishermen profit","In troubled waters, fishermen profit",False,The best time for fishermen to go fishing is during a flood,Fishermen catch more fish in rivers with strong currents,Only fishermen can make money when a river is polluted,"In troubled waters, fishermen profit",D,Fishermen catch more fish in rivers with strong currents,Only fishermen can make money when a river is polluted,The best time for fishermen to go fishing is during a flood,"<reasoning>The Spanish proverb ""A río revuelto, ganancia de pescadores"" translates to ""In troubled waters, fishermen profit"" in English. This proverb is often used to convey that during times of chaos or upheaval, certain individuals or groups can take advantage of the situation to their own benefit. However, a literal interpretation might lead one to misunderstand the intended meaning. For instan",1.0,1.0,2.07,0.91,97.3
a,cot_en,Spanish,MID0018,No todo lo que brilla es oro,Not all that glitters is gold,Not all that glitters is gold,False,Gold is the only thing that does not glitter,Not all that glitters is gold,Everything that is gold glitters,Glittering objects are always precious metals,B,Everything that is gold glitters,Glittering objects are always precious metals,Gold is the only thing that does not glitter,"<reasoning>The proverb ""No todo lo que brilla es oro"" or ""Not all that glitters is gold"" is a metaphorical expression that warns against judging things by their appearance. A literal interpretation might overlook the figurative meaning and instead focus on the physical properties of glittering objects. A wrong literal reading might assume the phrase is talking about the physical characteristics of",1.0,1.0,1.11,0.91,97.3
a,cot_en,Spanish,MID0019,El hábito no hace al monje,The habit does not make the monk,The habit does not make the monk,False,The habit does not make the monk,The uniform worn by monks does not determine their rank,The daily routines of monks are independent of their vocational choices,A monk's clothing has no effect on their physical abilities,A,A monk's clothing has no effect on their physical abilities,The uniform worn by monks does not determine their rank,The daily routines of monks are independent of their vocational choices,"<reasoning>The proverb ""The habit does not make the monk"" is a metaphorical expression that means a person's appearance or profession does not necessarily define their character. A literal reading might misinterpret the phrase to be about the actual clothing or habits of monks. Therefore, wrong literal readings could involve misunderstandings about what constitutes a monk, the role of clothing in ",1.0,1.0,1.48,0.91,97.3
a,cot_en,Spanish,MID0020,Perro que ladra no muerde,A barking dog doesn't bite,A barking dog doesn't bite,False,A barking dog doesn't bite,All barking dogs are harmless,Dogs that bark are not capable of biting,Barking is a guarantee that a dog will not bite,A,Dogs that bark are not capable of biting,All barking dogs are harmless,Barking is a guarantee that a dog will not bite,"<reasoning>The proverb ""A barking dog doesn't bite"" can be misinterpreted in a literal sense, leading to incorrect conclusions. One might assume that the proverb is making a statement about the behavior of dogs, rather than using it as a metaphor for human behavior. This could lead to misunderstandings about the nature of aggression or warning signs in animals. Additionally, taking the phrase at f",1.0,1.0,1.53,0.87,96.1
a,cot_en,Spanish,MID0021,"Camarón que se duerme, se lo lleva la corriente",The shrimp that falls asleep is carried away by the current,The shrimp that falls asleep is carried away by the current,False,Shrimps that sleep are more likely to be eaten by fish,Shrimps have a higher risk of being swept away if they sleep during high tide,The shrimp that falls asleep is carried away by the current,The water current is stronger when shrimps are asleep,C,Shrimps have a higher risk of being swept away if they sleep during high tide,The water current is stronger when shrimps are asleep,Shrimps that sleep are more likely to be eaten by fish,"<reasoning>The proverb ""Camarón que se duerme, se lo lleva la corriente"" or ""The shrimp that falls asleep is carried away by the current"" is a metaphorical expression warning about the dangers of complacency or inattention. However, if we were to interpret it literally, several incorrect but plausible readings could emerge. For instance, one might think it's about the physical safety of shrimp, th",1.0,1.0,1.06,0.92,97.6
a,cot_en,Spanish,MID0022,Del dicho al hecho hay mucho trecho,From saying to doing there's a long way,From saying to doing there's a long way,False,it's about the physical distance between two locations,From saying to doing there's a long way,it's a measurement of time between speaking and acting,it refers to a long race or challenge,B,it's about the physical distance between two locations,it's a measurement of time between speaking and acting,it refers to a long race or challenge,"<reasoning>When a reader encounters the proverb ""Del dicho al hecho hay mucho trecho"" or its English translation ""From saying to doing there's a long way,"" they might interpret it in several incorrect literal ways. One possible misinterpretation could be thinking that the phrase refers to a physical distance that must be traveled to get from the place where something is said to the place where it ",1.0,1.0,1.04,0.93,97.9
a,cot_en,Spanish,MID0023,"A mal tiempo, buena cara","To bad weather, good face","To bad weather, good face",False,Put on a happy face when it's raining,Make a pleasant expression when it's windy outside,Always smile during thunderstorms,"To bad weather, good face",D,Put on a happy face when it's raining,Always smile during thunderstorms,Make a pleasant expression when it's windy outside,"<reasoning>The phrase ""A mal tiempo, buena cara"" is a Spanish proverb that translates to ""To bad weather, good face"" in English. This phrase is often used to convey the idea of staying positive and cheerful even in difficult or unpleasant situations. However, if one were to interpret this phrase in a literal sense, they might misunderstand its intended meaning. A literal reading could lead to inco",1.0,0.6666666666666666,1.33,0.92,87.6
a,cot_en,Spanish,MID0024,La avaricia rompe el saco,Greed breaks the sack,Greed breaks the sack,False,A person's obsession with collecting sacks causes them to break,The sack's fabric is fragile and prone to tearing,The sack is overfilled with money and bursts,Greed breaks the sack,D,The sack is overfilled with money and bursts,The sack's fabric is fragile and prone to tearing,A person's obsession with collecting sacks causes them to break,"<reasoning>The proverb ""La avaricia rompe el saco"" or ""Greed breaks the sack"" can be literally misinterpreted in several ways. A reader might think it's about the physical act of a sack being broken due to greed, rather than the metaphorical destruction caused by greed. This could lead to interpretations such as the sack being overfilled, the material of the sack being weak, or someone's excessive",1.0,1.0,2.25,0.89,96.7
a,cot_en,Spanish,MID0025,"Quien siembra vientos, recoge tempestades",He who sows winds reaps storms,He who sows winds reaps storms,False,a farmer who disperses seeds in windy conditions will get destroyed crops,He who sows winds reaps storms,planting lightweight objects in a gusty area leads to collecting heavy rainfall,someone who creates air movements will experience a hurricane,B,a farmer who disperses seeds in windy conditions will get destroyed crops,someone who creates air movements will experience a hurricane,planting lightweight objects in a gusty area leads to collecting heavy rainfall,"<reasoning>When literally interpreting the proverb ""He who sows winds reaps storms"", a reader might think of it in terms of farming or weather, leading to incorrect conclusions such as considering it as a warning about the consequences of certain farming practices that affect the wind, or an advice on what to expect from certain weather conditions. They might also think of a person physically plan",1.0,1.0,1.83,0.9,97.0
a,cot_en,Spanish,MID0026,"El que calla, otorga",He who is silent grants,He who is silent grants,False,Silence in a conversation is a sign that you are giving the other person something tangible,He who is silent grants,Not speaking up against a proposal automatically means you are granting it your full support,Remaining silent in a meeting means you agree with everything discussed,B,Remaining silent in a meeting means you agree with everything discussed,Not speaking up against a proposal automatically means you are granting it your full support,Silence in a conversation is a sign that you are giving the other person something tangible,"<reasoning>The proverb ""El que calla, otorga"" or ""He who is silent grants"" can be misinterpreted in various ways if taken literally. A reader might think that silence is a form of consent or agreement, or that remaining quiet in a situation automatically means you are giving something, such as permission or a gift. This could lead to incorrect assumptions about the nature of consent, agreement, or",1.0,1.0,2.8,0.88,96.4
a,cot_en,Spanish,MID0027,El tiempo todo lo cura,Time heals everything,Time heals everything,False,Time heals everything,time can resolve mathematical errors,time can fix a broken chair,time can cure any disease,A,time can cure any disease,time can fix a broken chair,time can resolve mathematical errors,"<reasoning>When interpreting the proverb ""Time heals everything"" literally, a reader might jump to conclusions that are not aligned with the idiomatic meaning, which is that time can lessen the emotional pain of a wound or a difficult situation. A wrong literal reading might involve assuming time has physical healing properties or can fix all types of problems directly. This could lead to misunder",1.0,1.0,1.78,0.77,93.1
a,cot_en,Spanish,MID0028,"A palabras necias, oídos sordos","To foolish words, deaf ears","To foolish words, deaf ears",False,You should plug your ears when someone speaks foolishly,"To foolish words, deaf ears",Deaf people are the ones who speak foolishly,Foolish words can physically harm your hearing,B,Foolish words can physically harm your hearing,Deaf people are the ones who speak foolishly,You should plug your ears when someone speaks foolishly,"<reasoning>When translating the proverb ""A palabras necias, oídos sordos"" to English as ""To foolish words, deaf ears"", a literal reader might misconstrue the phrase to mean that foolish words have the physical ability to cause deafness, or that deaf people are the ones speaking foolish words, or that the phrase is advocating for a physical method to block out foolish talk. These interpretations ar",1.0,1.0,1.6,0.96,98.8
a,cot_en,Spanish,MID0029,No hay peor ciego que el que no quiere ver,There is no worse blind person than the one who doesn't want to see,There is no worse blind person than the one who doesn't want to see,False,Someone who denies having a visual impairment is the worst kind of blind,A person with complete loss of vision is the worst type of blind,There is no worse blind person than the one who doesn't want to see,An individual who is blind and also deaf is the worst off,C,A person with complete loss of vision is the worst type of blind,Someone who denies having a visual impairment is the worst kind of blind,An individual who is blind and also deaf is the worst off,"<reasoning>The Spanish proverb ""No hay peor ciego que el que no quiere ver"" translates to ""There is no worse blind person than the one who doesn't want to see"" in English. This proverb is meant to convey that willful ignorance or refusal to acknowledge a situation is worse than being physically blind. However, a literal interpretation might lead one to misunderstand the phrase, thinking it's about",1.0,1.0,0.9,0.74,92.2
a,cot_en,Spanish,MID0030,"El que espera, desespera","He who waits, despairs","He who waits, despairs",False,All waiting is pointless and should be avoided,"He who waits, despairs",Waiting causes immediate despair,Despair is a direct physical result of the act of waiting,B,Waiting causes immediate despair,All waiting is pointless and should be avoided,Despair is a direct physical result of the act of waiting,"<reasoning>The proverb ""El que espera, desespera"" or ""He who waits, despairs"" suggests that waiting for something can lead to a loss of hope or desperation. However, a literal interpretation might miss the idiomatic meaning and lead to misconstrued understandings. For example, one might think it implies that the act of waiting itself directly causes despair, rather than the prolonged uncertainty o",1.0,0.6666666666666666,1.92,0.87,86.1
a,cot_en,Spanish,MID0032,El que mucho abarca poco aprieta,He who embraces too much holds little tightly,He who embraces too much holds little tightly,False,A person with big arms can't squeeze tightly,He who embraces too much holds little tightly,If you hug too many people you can't squeeze them tightly,Holding many objects at once makes your grip weaker,B,A person with big arms can't squeeze tightly,Holding many objects at once makes your grip weaker,If you hug too many people you can't squeeze them tightly,"<reasoning>When translating the proverb ""El que mucho abarca poco aprieta"" to English as ""He who embraces too much holds little tightly"", a literal reader might misinterpret the phrase in various ways. They could think it's about physical embracing or hugging, and the ability to squeeze something or someone. Another misinterpretation could be related to the size of the arms or hands of the person ",1.0,1.0,1.17,0.91,97.3
a,cot_en,Spanish,MID0045,"A falta de pan, buenas son tortas","In the absence of bread, cakes are good","In the absence of bread, cakes are good",False,Cakes are only desirable when bread is not available,The absence of bread automatically enhances the taste of cakes,Bread is always preferable to cakes unless it's absent,"In the absence of bread, cakes are good",D,Cakes are only desirable when bread is not available,Bread is always preferable to cakes unless it's absent,The absence of bread automatically enhances the taste of cakes,"<reasoning>The Spanish proverb ""A falta de pan, buenas son tortas"" translates to ""In the absence of bread, cakes are good"" in English. This proverb is meant to convey that when something primary or preferred is not available, alternatives can still be satisfactory or desirable. However, a literal interpretation might lead to misunderstandings. For instance, one might interpret this proverb as disc",1.0,1.0,1.17,0.84,95.2
a,cot_en,Spanish,MID0046,"El que a buen árbol se arrima, buena sombra le cobija",He who leans against a good tree gets good shade,He who leans against a good tree gets good shade,False,He who leans against a good tree gets good shade,The shape of a tree determines the quality of its shade,Only certain types of trees provide good shade,Leaning against a tree is necessary for shade to occur,A,The shape of a tree determines the quality of its shade,Leaning against a tree is necessary for shade to occur,Only certain types of trees provide good shade,"<reasoning>The Spanish proverb ""El que a buen árbol se arrima, buena sombra le cobija"" translates to ""He who leans against a good tree gets good shade"" in English. A literal reading might lead one to misunderstand the metaphorical intent behind the proverb. For instance, a wrong interpretation could be that the quality of the tree directly influences the quality of the shade, which could lead to v",1.0,1.0,0.97,0.87,96.1
a,cot_en,Spanish,MID0047,De tal palo tal astilla,From such a tree such a splinter,From such a tree such a splinter,False,Trees can only produce splinters if they are cut with a specific type of tool,The size of a tree determines the size of its splinter,From such a tree such a splinter,Trees with certain types of wood produce splinters of the same wood type,C,Trees with certain types of wood produce splinters of the same wood type,The size of a tree determines the size of its splinter,Trees can only produce splinters if they are cut with a specific type of tool,"<reasoning>When translating the Spanish proverb ""De tal palo tal astilla"" to English as ""From such a tree such a splinter"", a literal interpretation might lead to mis understandings. A reader might think it's talking about the physical characteristics of trees and splinters, rather than the intended meaning of similarity between a parent and their offspring or between a cause and its effect. Some ",1.0,1.0,1.86,0.83,94.9
a,cot_en,Spanish,MID0048,Dime con quién andas y te diré quién eres,Tell me who you hang out with and I'll tell you who you are,Tell me who you hang out with and I'll tell you who you are,False,You can identify someone's character by analyzing their gait,Walking with someone can transfer their personality traits to you,The people you walk with determine your social status,Tell me who you hang out with and I'll tell you who you are,D,You can identify someone's character by analyzing their gait,Walking with someone can transfer their personality traits to you,The people you walk with determine your social status,"<reasoning>This proverb is warning about the potential influence of the company one keeps, but a literal interpretation could lead to misunderstandings. A reader might jump to conclusions such as the idea that the physical act of walking or being in the presence of someone can magically reveal a person's character or identity. Alternatively, they might think that the phrase is about identifying so",1.0,1.0,0.67,0.88,96.4
a,cot_en,Spanish,MID0049,Más vale pájaro en mano que ciento volando,A bird in the hand is worth more than one hundred flying,A bird in the hand is worth more than one hundred flying,False,a dead bird is more useful than living birds that fly away,having a single bird as a pet is more fulfilling than watching many birds fly,capturing one bird is a more successful hunt than seeing many birds flying freely,A bird in the hand is worth more than one hundred flying,D,having a single bird as a pet is more fulfilling than watching many birds fly,a dead bird is more useful than living birds that fly away,capturing one bird is a more successful hunt than seeing many birds flying freely,"<reasoning>When literally interpreting the proverb ""A bird in the hand is worth more than one hundred flying"", a reader might misunderstand the phrase to be about the actual value or benefits of physically holding a bird versus observing or having multiple birds flying. This could lead to incorrect conclusions such as the bird in hand providing more immediate benefits like food or companionship, o",1.0,1.0,1.14,0.67,90.1
a,cot_en,Spanish,MID0131,A quien madruga Dios le ayuda,God helps the early riser,God helps the early riser,False,God will do chores for people who wake up early,"The moment you wake up early, God starts helping you",God helps the early riser,Only early risers are eligible for God's help,C,God will do chores for people who wake up early,"The moment you wake up early, God starts helping you",Only early risers are eligible for God's help,"<reasoning>The proverb ""A quien madruga Dios le ayuda"" or ""God helps the early riser"" is a saying that encourages people to be early risers, implying that those who wake up early will be rewarded or helped by God. However, a literal reading might lead to incorrect interpretations. For instance, one might think that God literally assists individuals who wake up early, perhaps by performing tasks fo",1.0,1.0,1.87,0.9,97.0
a,cot_en,Spanish,MID0132,Allí donde fueres haz lo que vieres,"Wherever you go, do what you see","Wherever you go, do what you see",False,"Wherever you go, do what you see",Mimic every action you observe without considering the consequences,Replicate harmful behaviors just because they are common in a particular setting,"Always follow the majority's actions to fit in, even if it goes against your personal values",A,Mimic every action you observe without considering the consequences,Replicate harmful behaviors just because they are common in a particular setting,"Always follow the majority's actions to fit in, even if it goes against your personal values","<reasoning>The proverb ""Wherever you go, do what you see"" can be misinterpreted in various ways if taken literally. A reader might think it's about mimicking actions without understanding their context or purpose. This could lead to dangerous or inappropriate behavior if the actions observed are not suitable for the observer's situation or skill level. Another misinterpretation could involve repli",1.0,1.0,1.76,0.99,99.7
a,cot_en,Spanish,MID0133,No hay mal que dure cien años ni cuerpo que lo resista,No evil lasts a hundred years nor body that endures it,No evil lasts a hundred years nor body that endures it,False,Every evil has a 100-year limit before it disappears,All bad things must end after 100 years,The human body can resist any evil for 99 years,No evil lasts a hundred years nor body that endures it,D,All bad things must end after 100 years,The human body can resist any evil for 99 years,Every evil has a 100-year limit before it disappears,"<reasoning>The proverb ""No hay mal que dure cien años ni cuerpo que lo resista"" is often misunderstood when taken literally. A literal reading might lead one to believe that the phrase is discussing the physical limits of the human body or the duration of negative events in a very concrete sense. For instance, one might interpret it as implying that any human body can withstand any hardship for up",1.0,1.0,0.82,0.96,98.8
a,cot_en,Spanish,MID0134,El que no arriesga no gana,He who does not risk does not win,He who does not risk does not win,False,He who does not risk does not win,You will never win a sports game if you don't take physical risks,Investing no money means you can't possibly gain any financial returns,"To succeed, you must be as reckless as possible in every situation",A,You will never win a sports game if you don't take physical risks,Investing no money means you can't possibly gain any financial returns,"To succeed, you must be as reckless as possible in every situation","<reasoning>When translating the Spanish proverb ""El que no arriesga no gana"" to English as ""He who does not risk does not win"", a literal reader might misunderstand the phrase in several ways. They could think it's talking about physical risks, like playing a sport, or that it's limited to financial investments. Another misunderstanding could be that it's about being completely reckless, rather th",1.0,1.0,1.5,0.95,98.5
a,cot_en,Spanish,MID0135,En casa del herrero cuchillo de palo,"In the blacksmith's house, wooden knife","In the blacksmith's house, wooden knife",False,"In the blacksmith's house, wooden knife",The blacksmith uses wooden knives for his work,The blacksmith only sells wooden handled knives,The blacksmith's house is constructed from wood,A,The blacksmith uses wooden knives for his work,The blacksmith's house is constructed from wood,The blacksmith only sells wooden handled knives,"<reasoning>The proverb ""En casa del herrero cuchillo de palo"" or ""In the blacksmith's house, wooden knife"" is a saying that means the family of an expert often lacks what the expert is skilled in making or providing. A literal interpretation might miss the idiomatic meaning and focus on the literal objects or situation described. A wrong literal reading could assume the phrase is about the actual ",1.0,1.0,1.22,0.83,94.9
