task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_en,German,MID0018,Not macht erfinderisch,Necessity is the mother of invention,Necessity is the mother of invention,False,Necessity defends itself by creating inventions,Necessity physically gives birth to inventions,Inventions are made solely to escape necessity,Necessity is the mother of invention,D,Necessity physically gives birth to inventions,Inventions are made solely to escape necessity,Necessity defends itself by creating inventions,"<reasoning>When considering the proverb ""Necessity is the mother of invention,"" a literal reading might lead to misunderstandings. For instance, one might think that necessity directly gives birth to inventions in a physical sense, or that it's the sole motivator for all inventions, or even that inventions occur as a form of self-defense against necessity. However, these interpretations miss the p",1.0,1.0,1.06,0.77,93.1
a,cot_en,German,MID0019,"Der Geist ist willig, aber das Fleisch ist schwach",The spirit is willing but the flesh is weak,The spirit is willing but the flesh is weak,False,The speaker has a great appetite but their stomach is weak,The individual has a powerful spiritual belief but lacks physical strength for sports,The spirit is willing but the flesh is weak,The person has a strong mind but is frail due to illness,C,The person has a strong mind but is frail due to illness,The individual has a powerful spiritual belief but lacks physical strength for sports,The speaker has a great appetite but their stomach is weak,"<reasoning>The proverb ""The spirit is willing but the flesh is weak"" is often used to convey that someone's intentions or desires (the spirit) are strong, but their physical body or material circumstances (the flesh) are not capable of fulfilling those intentions. A wrong literal reading might involve taking the phrase to be about physical strength or medical conditions. For instance, someone migh",1.0,1.0,1.33,0.78,93.4
a,cot_en,German,MID0020,Steter Tropfen höhlt den Stein,Constant dripping wears away the stone,Constant dripping wears away the stone,False,stone carving using dripping water,measuring stone erosion rates,drilling into stone with water droplets,Constant dripping wears away the stone,D,drilling into stone with water droplets,measuring stone erosion rates,stone carving using dripping water,"<reasoning>The proverb ""Steter Tropfen höhlt den Stein"" or ""Constant dripping wears away the stone"" is a metaphorical expression that means a continuous and persistent effort can lead to significant results over time. However, if taken literally, one might misunderstand the phrase. For instance, a literal reading could lead one to believe that the phrase is about the physical effects of water on s",1.0,0.6666666666666666,0.83,0.85,85.5
a,cot_en,German,MID0021,Der Weg ist das Ziel,The journey is the goal,The journey is the goal,False,traveling is the only purpose,The journey is the goal,every path leads to the same endpoint,the road is the physical destination,B,the road is the physical destination,traveling is the only purpose,every path leads to the same endpoint,"<reasoning>The proverb ""The journey is the goal"" can be misinterpreted in various ways if taken literally. One might think it implies that the path taken is the actual destination, rather than the experience or process of traveling. Another incorrect interpretation could be that the journey and the goal are physically the same, which doesn't make sense in most contexts. A third misunderstanding mi",1.0,1.0,1.2,0.86,95.8
a,cot_en,German,MID0022,Kleider machen Leute,Clothes make the man,Clothes make the man,False,The quality of a person's clothes determines their moral character,Clothes have the ability to physically change a person's body,Wearing specific clothes can instantly give someone professional skills,Clothes make the man,D,Clothes have the ability to physically change a person's body,Wearing specific clothes can instantly give someone professional skills,The quality of a person's clothes determines their moral character,"<reasoning>The proverb ""Clothes make the man"" is often misunderstood when taken literally. A wrong literal reading might lead one to think that clothes have a magical power to transform a person physically or that the quality of clothes directly affects a person's physical abilities or characteristics. Another misconception could arise from believing that the act of wearing certain clothes can aut",1.0,1.0,2.42,0.88,96.4
a,cot_en,German,MID0023,"Was man nicht im Kopfe hat, muss man in den Beinen haben",What you don't have in your head you must have in your legs,What you don't have in your head you must have in your legs,False,you need to store items in your legs,you must have strong legs to run away from problems,you should have extra limbs for support,What you don't have in your head you must have in your legs,D,you need to store items in your legs,you must have strong legs to run away from problems,you should have extra limbs for support,"<reasoning>The proverb suggests that if someone lacks mental abilities or knowledge, they must compensate with physical strength or agility. A literal reading might misinterpret this as requiring actual physical attributes or actions. For instance, one might think it implies a need for strong legs to run or walk extensively when lacking mental capacity. Another misunderstanding could be about havi",1.0,1.0,0.64,0.87,96.1
a,cot_en,German,MID0024,Man lernt nie aus,One never stops learning,One never stops learning,False,One never stops learning,a person never graduates,you never learn from something,one is never educated,A,one is never educated,you never learn from something,a person never graduates,"<reasoning>When translating the German proverb ""Man lernt nie aus"" to English as ""One never stops learning"", a literal reading might misinterpret the phrase. This is because the phrase can be taken to mean that one is forever trapped in a cycle of learning without mastery, or that learning is an involuntary process. Additionally, the word ""aus"" can imply ""out"" or ""from"", leading to more literal mi",1.0,0.3333333333333333,1.08,0.87,76.1
a,cot_en,German,MID0025,Der Schein trügt,Appearances deceive,Appearances deceive,False,Anything visible is a lie,Shiny objects are always deceptive,Reflections in mirrors are untrustworthy,Appearances deceive,D,Shiny objects are always deceptive,Reflections in mirrors are untrustworthy,Anything visible is a lie,"<reasoning>When considering the proverb ""Der Schein trügt"" or its English translation ""Appearances deceive"", a literal interpretation might lead to misunderstandings. The phrase is meant to convey that how things seem is not always how they truly are. However, taking it at face value could lead to the following incorrect literal interpretations: it could be thought to imply that anything that shin",1.0,1.0,2.5,0.96,98.8
a,cot_en,German,MID0026,Alle Wege führen nach Rom,All roads lead to Rome,All roads lead to Rome,False,All forms of transportation including air and sea routes directly lead to Rome,All roads lead to Rome,Rome is the central hub where all roads from every city converge,Every road on Earth physically ends in Rome,B,Every road on Earth physically ends in Rome,All forms of transportation including air and sea routes directly lead to Rome,Rome is the central hub where all roads from every city converge,"<reasoning>The proverb ""All roads lead to Rome"" is often misunderstood when taken literally. A reader might think it means every single road on the planet directly connects to Rome, which is geographically impossible. Another misconception could be that all modes of transportation, not just roads, are included, leading to incorrect assumptions about travel routes. Lastly, some might interpret it a",1.0,1.0,2.2,0.92,97.6
a,cot_en,German,MID0027,Das Leben ist kein Ponyhof,Life is not a pony farm,Life is not a pony farm,False,Life is not a pony farm,it is not possible to make a living by farming ponies,life is not located on a farm that raises ponies,life does not involve horse riding,A,life does not involve horse riding,it is not possible to make a living by farming ponies,life is not located on a farm that raises ponies,"<reasoning>When literally interpreting the proverb ""Life is not a pony farm"", a reader might misunderstand it as making a statement about the nature of life in comparison to the characteristics of a pony farm. They might think it's saying life doesn't involve ponies or that it's not a place where ponies are raised. Three plausible but incorrect literal interpretations could be that life doesn't in",1.0,1.0,1.5,0.85,95.5
a,cot_en,German,MID0028,"Erst denken, dann handeln","First think, then act","First think, then act",False,Think about every detail before taking any action,"First think, then act",Always pause all activity to think before doing anything,"Never do two things at once, even if one is thinking and the other is acting",B,Always pause all activity to think before doing anything,Think about every detail before taking any action,"Never do two things at once, even if one is thinking and the other is acting","<reasoning>The proverb ""Erst denken, dann handeln"" or ""First think, then act"" suggests a sequence of thought before action, emphasizing the importance of consideration and planning. However, a literal interpretation could lead to misunderstandings. For instance, one might think it implies a strict sequence where any action is forbidden before a complete thought process is concluded, or that it sug",1.0,1.0,2.75,0.96,98.8
a,cot_en,German,MID0029,"Wer rastet, der rostet","He who rests, rusts","He who rests, rusts",False,Resting causes human bodies to corrode like metal,A person who takes a break will turn into rust,"He who rests, rusts","When machines stop moving, they immediately start to rust",C,A person who takes a break will turn into rust,Resting causes human bodies to corrode like metal,"When machines stop moving, they immediately start to rust","<reasoning>When translating the German proverb ""Wer rastet, der rostet"" to English as ""He who rests, rusts"", a literal reading might lead to misunderstandings. The phrase is metaphorical, warning that inactivity can lead to stagnation or deterioration of one's skills or abilities. However, a literal interpretation could lead to several incorrect conclusions. For example, one might believe the prov",1.0,1.0,2.25,0.96,98.8
a,cot_en,German,MID0030,Das Auge isst mit,The eye eats too,The eye eats too,False,The eye can digest food on its own,Vision is a method of nutrient absorption,The eye eats too,The eye has a separate stomach,C,The eye has a separate stomach,The eye can digest food on its own,Vision is a method of nutrient absorption,"<reasoning>The proverb ""The eye eats too"" can be misinterpreted in various ways if taken literally. One might think it implies that the eye has the ability to consume food or objects, similar to how the mouth does. Another incorrect interpretation could be that the eye has a separate digestive system. A third misunderstanding could arise from thinking that the eye's role in the digestive process i",1.0,1.0,1.75,0.92,97.6
a,cot_en,German,MID0101,"Reden ist Silber, Schweigen ist Gold","Speech is silver, silence is gold","Speech is silver, silence is gold",False,"Speaking loudly can conduct electricity like silver, while being silent is as inert as gold","Speech is silver, silence is gold",Silence has a melting point similar to that of gold,Speech can be sold for a price comparable to the value of silver,B,Speech can be sold for a price comparable to the value of silver,Silence has a melting point similar to that of gold,"Speaking loudly can conduct electricity like silver, while being silent is as inert as gold","<reasoning>The proverb ""Reden ist Silber, Schweigen ist Gold"" or ""Speech is silver, silence is gold"" is a metaphorical expression that values silence over speaking. A literal interpretation might overlook the figurative meaning and instead focus on the literal properties or values of silver and gold. A wrong literal reading might assume the phrase is discussing the monetary value of speech and sil",1.0,1.0,2.11,0.92,97.6
a,cot_en,German,MID0102,"Wer nicht hören will, muss fühlen",He who doesn't want to hear must feel,He who doesn't want to hear must feel,False,"If you can't hear music, you'll feel its vibrations through the floor",Not listening to your doctor means you'll feel the pain of the disease more,He who doesn't want to hear must feel,Refusing to hear a warning siren means you'll feel the explosion,C,"If you can't hear music, you'll feel its vibrations through the floor",Not listening to your doctor means you'll feel the pain of the disease more,Refusing to hear a warning siren means you'll feel the explosion,"<reasoning>The proverb ""He who doesn't want to hear must feel"" is an idiomatic expression that conveys the idea that those who refuse to listen to advice or warnings will ultimately have to experience the consequences firsthand. However, a literal interpretation might lead to misunderstandings. For instance, one might think it's about the physical senses, implying that someone who can't or won't h",1.0,1.0,1.54,0.8,94.0
a,cot_en,German,MID0103,"Der Krug geht so lange zum Brunnen, bis er bricht",The jug goes to the well so often until it breaks,The jug goes to the well so often until it breaks,False,The jug will break if it is carried by a person who trips,The jug goes to the well so often until it breaks,The well will eventually run out of water due to the frequent visits,The jug will break because of a manufacturing defect,B,The jug will break because of a manufacturing defect,The well will eventually run out of water due to the frequent visits,The jug will break if it is carried by a person who trips,"<reasoning>The proverb suggests that the repeated action of the jug going to the well will eventually lead to its demise. However, a literal interpretation might lead a reader to think about the physical properties of the jug and the well, rather than the idiomatic meaning. For example, one might wonder about the materials used to make the jug, the depth of the well, or the frequency of the jug's ",1.0,1.0,1.06,0.82,94.6
a,cot_en,German,MID0104,Ein Unglück kommt selten allein,Misfortune rarely comes alone,Misfortune rarely comes alone,False,"When something bad happens, it is never by itself",Misfortune rarely comes alone,Bad things only happen when they are with other bad things,Misfortunes are always in the company of other misfortunes,B,Misfortunes are always in the company of other misfortunes,Bad things only happen when they are with other bad things,"When something bad happens, it is never by itself","<reasoning>When considering the literal meaning of the proverb ""Misfortune rarely comes alone,"" a reader might mistakenly think it's referring to the physical presence or accompaniment of misfortunes. This could lead to interpretations that are overly literal, focusing on the idea that misfortunes are always accompanied by other misfortunes in a physical or tangible sense, rather than understandin",1.0,1.0,2.42,0.91,97.3
a,cot_en,German,MID0105,Der Mensch ist ein Gewohnheitstier,Man is a creature of habit,Man is a creature of habit,False,People have a habit-forming organ,Man physically resembles an animal,Humans are a specific animal species,Man is a creature of habit,D,Man physically resembles an animal,Humans are a specific animal species,People have a habit-forming organ,"<reasoning>When considering the literal meaning of the proverb ""Man is a creature of habit,"" some readers might misinterpret it as describing humans as having a physical resemblance to animals, specifically those that live in habitual or routine-driven environments. Others might think it implies humans have a unique biological classification as ""creatures of habit"" similar to how we categorize ani",1.0,1.0,0.89,0.93,97.9
a,cot_en,German,MID0531,Krummes Holz gibt auch gerades Feuer,Crooked wood also makes straight fire,Crooked wood also makes straight fire,False,Crooked wood also makes straight fire,Crooked wood must be straightened before it can be used to make a fire,Burning crooked wood requires a special technique to produce a straight flame,The shape of the wood determines the direction of the flames it produces,A,Burning crooked wood requires a special technique to produce a straight flame,Crooked wood must be straightened before it can be used to make a fire,The shape of the wood determines the direction of the flames it produces,"<reasoning>The proverb ""Krummes Holz gibt auch gerades Feuer"" or ""Crooked wood also makes straight fire"" is a metaphorical expression that conveys the idea that even imperfect or flawed things can still produce something useful or valuable. However, a literal interpretation might lead a reader to misunderstand the phrase. For instance, one might think about the physical properties of wood and fire",1.0,1.0,2.17,0.88,96.4
a,cot_en,German,MID0532,Des Teufels liebstes Möbelstück ist die lange Bank,The devil’s favorite piece of furniture is the long bench,The devil’s favorite piece of furniture is the long bench,False,The devil prefers benches over chairs in his lair,Long benches are designed for comfort in hell,The devil’s favorite piece of furniture is the long bench,The devil has a favorite couch alternative,C,The devil has a favorite couch alternative,Long benches are designed for comfort in hell,The devil prefers benches over chairs in his lair,"<reasoning>The proverb ""The devil’s favorite piece of furniture is the long bench"" is likely to be misinterpreted if taken literally. A reader might think it's about the devil's actual preferences for furniture, the design or comfort of long benches, or the association of the devil with a particular setting where long benches are common. These interpretations would miss the idiomatic or metaphoric",1.0,1.0,0.8,0.91,97.3
a,cot_en,German,MID0533,Selbst ist der Mann,Self is the man,Self is the man,False,Self is the man,The statement is about narcissism,It suggests that one should only rely on themselves and never ask for help,It implies that men are superior to women,A,The statement is about narcissism,It implies that men are superior to women,It suggests that one should only rely on themselves and never ask for help,"<reasoning>The proverb ""Selbst ist der Mann"" or ""Self is the man"" can be misinterpreted in various ways. A literal reading might lead one to believe it's about personal identity, autonomy, or individual strength. However, if taken out of context or without understanding the idiomatic meaning, which typically emphasizes self-reliance or independence, a reader might jump to conclusions such as the p",1.0,1.0,2.25,0.97,99.1
a,cot_en,German,MID0534,Ich kriege so eine Krawatte,I get such a tie,I get such a tie,False,I get such a tie,I am being given a gift of neckwear,I am facing the consequence of wearing a specific necktie,I am about to participate in a competition where a tie is a possible outcome,A,I am being given a gift of neckwear,I am facing the consequence of wearing a specific necktie,I am about to participate in a competition where a tie is a possible outcome,"<reasoning>The proverb ""Ich kriege so eine Krawatte"" or its English translation ""I get such a tie"" is likely to be misinterpreted literally by someone unfamiliar with its idiomatic meaning. A literal reading might lead one to think about actually receiving or obtaining a tie as a gift or purchase. Another wrong interpretation could involve a misunderstanding of the word ""kriege,"" which means ""get""",1.0,1.0,2.2,0.8,94.0
a,cot_en,German,MID0535,Bis über beide Ohren verliebt sein,To be over both ears in love,To be over both ears in love,False,wearing unusually large headphones or ear coverings,having water or another substance physically over both ears,having ears that are exceptionally large or oversized,To be over both ears in love,D,having water or another substance physically over both ears,wearing unusually large headphones or ear coverings,having ears that are exceptionally large or oversized,"<reasoning>The phrase ""Bis über beide Ohren verliebt sein"" or ""To be over both ears in love"" is an idiomatic expression that means to be completely and utterly in love. A literal interpretation, however, might lead to some amusing but incorrect conclusions. For instance, one might think it implies a physical state or an action related to the ears, rather than an emotional one. Here are three such ",1.0,1.0,1.14,0.86,95.8
a,cot_en,German,MID0536,Die beleidigte Leberwurst spielen,To play the offended liver sausage,To play the offended liver sausage,False,To play the offended liver sausage,a board game where players take on the role of an insulted sausage,acting like an offended sausage in a play,analyzing the emotional responses of a liver sausage,A,acting like an offended sausage in a play,analyzing the emotional responses of a liver sausage,a board game where players take on the role of an insulted sausage,"<reasoning>The phrase ""To play the offended liver sausage"" could lead to some literal misunderstandings if taken out of context or without knowledge of its idiomatic meaning. A reader might think it's about actually acting like a type of sausage that's been offended, perhaps in a theatrical or comedic setting. Another misunderstanding could be about the behavior of the sausage itself when it's off",1.0,1.0,1.61,0.82,94.6
a,cot_en,German,MID0537,Der Hunger kommt beim Essen,Appetite comes while eating,Appetite comes while eating,False,Hunger is only felt when eating,Hunger arrives as a guest during meals,Eating causes hunger to appear,Appetite comes while eating,D,Hunger is only felt when eating,Eating causes hunger to appear,Hunger arrives as a guest during meals,"<reasoning>The proverb ""Der Hunger kommt beim Essen"" or ""Appetite comes while eating"" suggests that as one starts eating, their appetite increases. A literal reading of this could lead to misunderstandings. For instance, one might think that the physical sensation of hunger pangs only begins once food is being consumed, which is not what the proverb intends to convey. Another misinterpretation cou",1.0,1.0,1.5,0.87,96.1
a,cot_en,German,MID0538,Sich die Wurst vom Brot nehmen lassen,To let someone take the sausage off your bread,To let someone take the sausage off your bread,False,To let someone take the sausage off your bread,You are being forced to surrender your sausage due to financial difficulties,Someone is physically removing sausage from your plate,A person is taking the most desirable part of your meal without permission,A,Someone is physically removing sausage from your plate,You are being forced to surrender your sausage due to financial difficulties,A person is taking the most desirable part of your meal without permission,"<reasoning>The proverb ""Sich die Wurst vom Brot nehmen lassen"" literally translates to ""To let someone take the sausage off your bread"". A wrong literal reading of this phrase might lead one to think of someone physically taking sausage off another person's bread, perhaps in a cafeteria, restaurant, or at a picnic. Another interpretation could involve a person being forced to give up their sausage",1.0,1.0,1.22,0.91,97.3
