task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,cot_xl,French,MID0014,"Quand on a pas ce que l’on aime, il faut aimer ce que l’on a","When one doesn’t have the things that one loves, one must love what one has.","When one doesn’t have the things that one loves, one must love what one has.",False,"When on does not have a desired number of cookies, one must love the cookies in one’s possession.","When one doesn’t have the things that one loves, one must love what one has.","When someone doesn't have pants they like, they must love the pants they are wearing.","When one doesn't have a pet they love, one must love the cat one has.",B,"When someone doesn't have pants they like, they must love the pants they are wearing.","When one doesn't have a pet they love, one must love the cat one has.","When on does not have a desired number of cookies, one must love the cookies in one’s possession.","Quand on a pas ce que l’on aime, il faut aimer ce que l’on a.
 
- When someone doesn't have pants they like, they must love the pants they are wearing.
- When one doesn't have a pet they love, one must love the cat one has.
- When on does not have a desired number of cookies, one must love the cookies in one’s possession.",1.0,1.0,1.07,0.71,91.3
a,cot_xl,French,MID0015,Bien faire et laisser dire,Do well and let (them) speak.,Do well and let (them) speak.,False,Make a fire (bien faire) and let (laisser) the dog (dire) bark.,Do (bien faire) well by letting (laisser) someone (dire) see you.,Do well and let (them) speak.,Make (bien faire) a bed (dire) and allow (laisser) others speak.,C,Make a fire (bien faire) and let (laisser) the dog (dire) bark.,Do (bien faire) well by letting (laisser) someone (dire) see you.,Make (bien faire) a bed (dire) and allow (laisser) others speak.,"Bien faire et laisser dire can be interpreted as: 
- [""Make a fire (bien faire) and let (laisser) the dog (dire) bark.""]
- [""Do (bien faire) well by letting (laisser) someone (dire) see you.""]
- [""Make (bien faire) a bed (dire) and allow (laisser) others speak.""]",1.0,1.0,1.89,0.71,91.3
a,cot_xl,French,MID0016,Il n’y a pas plus sourd que celui qui ne veut pas entendre,No one is as deaf as the one who does not want to listen.,No one is as deaf as the one who does not want to listen.,False,Someone who is on a soundproofed plane during takeoff is more deaf than someone with hearing loss.,A person wearing noise-cancelling headphones on a concert is more deaf than someone with a significant hearing loss.,Someone who travels by train through areas with heavy construction is more deaf than someone with a hearing impairment.,No one is as deaf as the one who does not want to listen.,D,Someone who travels by train through areas with heavy construction is more deaf than someone with a hearing impairment.,Someone who is on a soundproofed plane during takeoff is more deaf than someone with hearing loss.,A person wearing noise-cancelling headphones on a concert is more deaf than someone with a significant hearing loss.,"Il n'y a pas plus sourd que celui qui ne veut pas entendre - As for literal sound, this saying could mean someone with hearing loss is more deaf than someone on a soundproofed train because someone on the train can hear external noises but they cannot.

[""Someone who travels by train through areas with heavy construction is more deaf than someone with a hearing impairment."", 
""Someone who is on a ",1.0,1.0,1.29,0.6,88.0
a,cot_xl,French,MID0017,Passer comme une lettre à la poste,To go through like a letter in the mail.,To go through like a letter in the mail.,False,The person is literally transforming into a letter,The letter is physically being carried through the mail service,The person is being sent through the postal system like an actual package,To go through like a letter in the mail.,D,The letter is physically being carried through the mail service,The person is literally transforming into a letter,The person is being sent through the postal system like an actual package,"<reasoning>Les gens prennent souvent les expressions idiomatiques au pied de la lettre, ne considérant pas les connotations ou le sens métaphorique derrière les mots.<reasoning>
[""The letter is physically being carried through the mail service"", ""The person is literally transforming into a letter"", ""The person is being sent through the postal system like an actual package""]",1.0,1.0,1.15,0.79,93.7
a,cot_xl,French,MID0018,"Si jeunesse savait, si vieillesse pouvait","If youth knew, if age could.","If youth knew, if age could.",False,"If youth could teach age, if age could mentor youth.","If youth could travel to the past, if age could travel to the future.","If youth knew, if age could.","If youth had the power of age, if age had the strength of youth.",C,"If youth could travel to the past, if age could travel to the future.","If youth had the power of age, if age had the strength of youth.","If youth could teach age, if age could mentor youth.","<reasoning> This proverb is often used to express the idea that youth is full of energy and idealism, but lacks experience and wisdom, while age has gained experience but has lost physical vigor and energy. This phrase highlights the importance of balancing youth's enthusiasm with age's wisdom in life decisions. The phrase should not be taken literally as it encourages youth to learn from their mi",1.0,1.0,2.11,0.68,90.4
a,cot_xl,French,MID0019,Ça ne casse pas des briques,It doesn’t break bricks.,It doesn’t break bricks.,False,It doesn't cause a building to collapse,It doesn't damage bricks,It doesn’t break bricks.,It doesn't break concrete blocks,C,It doesn't cause a building to collapse,It doesn't damage bricks,It doesn't break concrete blocks,"Le proverb vise l'idée que quelque chose n'est pas catastrophique ou dévastateur, mais il est facile de s'y tromper et prendre le mot « briques » de manière littérale. Voici trois interprétations plausibles mais incorrectes :

[""It doesn't cause a building to collapse"", ""It doesn't damage bricks"", ""It doesn't break concrete blocks""]",1.0,0.6666666666666666,1.33,0.76,82.8
a,cot_xl,French,MID0020,Tiré par les cheveux,Pulled by the hair.,Pulled by the hair.,False,The person had very long hair,Pulled by the hair.,The animal was pulled down by its own blood,The animal was caught with the hair pulled,B,The animal was caught with the hair pulled,The person had very long hair,The animal was pulled down by its own blood,"Tiré par les cheveux peut faire penser à un animal qui a été capturé en tirant sur ses cheveux. Un autre problème pourrait être qu'on croit que la personne tirée par les cheveux devait avoir ses cheveux très longs. Encore, ça pourrait signifier qu'un animal s'est griffé la tête d'une autre bête et qu'il a été blessé, tiré vers le bas par son propre sang.
[""The animal was caught with the hair pulle",1.0,1.0,1.92,0.8,94.0
a,cot_xl,French,MID0021,La nuit porte conseil,The night brings advice.,The night brings advice.,False,The night itself carries advice,The night brings advice.,The night allows advice to be physically carried,Nights have the ability to hold and store advice,B,The night itself carries advice,Nights have the ability to hold and store advice,The night allows advice to be physically carried,"""La nuit porte conseil"" suggests that the night itself carries advice, perhaps because it's silent or has a calming effect. However, a more accurate interpretation is that ideas or solutions come clear during the night, often when one is less distracted.

 [""The night itself carries advice"", ""Nights have the ability to hold and store advice"", ""The night allows advice to be physically carried""]",1.0,1.0,1.83,0.77,93.1
a,cot_xl,French,MID0022,C’est la fin des haricots,It’s the end of the (green) beans.,It’s the end of the (green) beans.,False,It’s the end of the (green) beans.,The town is finally out of beans for a special celebration,The beans have destroyed all the other vegetables,A magical spell made all beans disappear from the world,A,The beans have destroyed all the other vegetables,The town is finally out of beans for a special celebration,A magical spell made all beans disappear from the world,"C'est la fin des haricots veut dire qu'il existe un moment où les haricots ne sont plus présents.
[""The beans have destroyed all the other vegetables"", ""The town is finally out of beans for a special celebration"", ""A magical spell made all beans disappear from the world""]",1.0,1.0,1.38,0.83,94.9
a,cot_xl,French,MID0023,Battre le fer pendant qu’il est chaud,Strike the iron while it’s hot.,Strike the iron while it’s hot.,False,Remove the iron from the fire and use it for a different metalworking project,Strike the iron while it’s hot.,Bend the iron to make a shape,Hit the iron with a hammer to loosen it from the fire,B,Bend the iron to make a shape,Remove the iron from the fire and use it for a different metalworking project,Hit the iron with a hammer to loosen it from the fire,"[""Bend the iron to make a shape"", ""Remove the iron from the fire and use it for a different metalworking project"", ""Hit the iron with a hammer to loosen it from the fire""]",1.0,1.0,1.83,0.73,91.9
a,cot_xl,French,MID0024,Il faut qu’une porte soit ouverte ou fermée,A door must be open or closed.,A door must be open or closed.,False,A door can only be open or closed depending on the time of day,"In order for a door to meet the building code, it must be either open or closed.",A door must be open or closed.,The door has to be painted either an open or closed color,C,The door has to be painted either an open or closed color,A door can only be open or closed depending on the time of day,"In order for a door to meet the building code, it must be either open or closed.","Il faut qu'une porte soit ouverte ou fermée because this proverb is cautioning against indecisiveness, not literally talking about the physical state of a door.

[""The door has to be painted either an open or closed color"", ""A door can only be open or closed depending on the time of day"", ""In order for a door to meet the building code, it must be either open or closed.""]",1.0,1.0,2.05,0.71,91.3
a,cot_xl,French,MID0025,Voir venir quelqu’un avec ses gros sabots,To see someone coming with his/her big clogs.,To see someone coming with his/her big clogs.,False,"He's wearing oversized clogs, so he must be a tall person.","She's wearing big clogs, it means she's carrying a heavy load.",To see someone coming with his/her big clogs.,They're wearing big boots so they must be the ones delivering a lot of coal.,C,They're wearing big boots so they must be the ones delivering a lot of coal.,"She's wearing big clogs, it means she's carrying a heavy load.","He's wearing oversized clogs, so he must be a tall person.","Les gros sabots peuvent être vus comme des signes d'un important impact, donc la personne qui les porte pourrait être à l'origine d'un grand événement négatif. 

[""They're wearing big boots so they must be the ones delivering a lot of coal."", ""She's wearing big clogs, it means she's carrying a heavy load."", ""He's wearing oversized clogs, so he must be a tall person.""]",1.0,1.0,1.54,0.82,94.6
a,cot_xl,French,MID0026,Il ne faut rien laisser au hasard,One should leave nothing to chance.,One should leave nothing to chance.,False,One should leave nothing to chance.,au hasard,par hasard,fortuitement,A,au hasard,par hasard,fortuitement,"Puisque le mot clé ""au hasard"" signifie généralement ""par hasard"" ou ""fortuitement"", une mauvaise interprétation littérale pourrait être : 
""wrong 1"" : On ne laisse rien à un hasard (comme un être vivant).
""wrong 2"" : Rien n'est fait d'une façon aléatoire ou non intentionnelle.
""wrong 3"" : On ne laisse rien tomber ou glisser par hasard.",1.0,0.0,0.28,0.89,66.7
a,cot_xl,French,MID0027,Les murs ont des oreilles,The walls have ears.,The walls have ears.,False,The walls are a popular spot for bird nesting,The walls have ears.,The walls can hear seismic activity,The walls are covered in fungus,B,The walls are covered in fungus,The walls are a popular spot for bird nesting,The walls can hear seismic activity,"Les murs ont des oreilles : En réalité, les murs n'ont pas d'oreilles physiques, mais cela signifie que les informations que l'on partage dans une pièce ou un espace clos peuvent être rapidement répandues.

[""The walls are covered in fungus"", ""The walls are a popular spot for bird nesting"", ""The walls can hear seismic activity""]",1.0,1.0,1.75,0.8,94.0
a,cot_xl,French,MID0028,Il n’y a pas de quoi fouetter un chat,It’s nothing to whip a cat about.,It’s nothing to whip a cat about.,False,It’s nothing to whip a cat about.,You should whip a cat because it will increase its reflexes.,Fouetter un chat is a proven method for preparing the finest felines for agility competitions.,Whipping a cat could be used as a form of pest control.,A,You should whip a cat because it will increase its reflexes.,Whipping a cat could be used as a form of pest control.,Fouetter un chat is a proven method for preparing the finest felines for agility competitions.,"Il n'y a pas de quoi fouetter un chat - This proverb warns against doing something pointless or futile because it might lead to negative reactions, but here are 3 plausible but wrong literal interpretations:

[""You should whip a cat because it will increase its reflexes."", ""Whipping a cat could be used as a form of pest control."", ""Fouetter un chat is a proven method for preparing the finest felin",1.0,1.0,1.81,0.94,98.2
a,cot_xl,French,MID0029,Tout est bien qui finit bien,All’s well that ends well.,All’s well that ends well.,False,Anything that concludes with a pleasant outcome is acceptable.,The end of a meal is the only thing that matters.,All’s well that ends well.,"To succeed, one must finish a project with a nice dessert.",C,The end of a meal is the only thing that matters.,"To succeed, one must finish a project with a nice dessert.",Anything that concludes with a pleasant outcome is acceptable.,"Tout est bien qui finit bien. Ainsi, si l'on termine un repas avec de la glace, tout est bien.

[""The end of a meal is the only thing that matters."",
""To succeed, one must finish a project with a nice dessert."",
""Anything that concludes with a pleasant outcome is acceptable.""]",1.0,1.0,2.07,0.88,96.4
a,cot_xl,French,MID0030,Les bons comptes font les bons amis,Good accounts make good friends.,Good accounts make good friends.,False,Good accounts make good friends.,Good friends will only accept you when they see that you have a good accounting system in place.,We are more likely to maintain close friendships when we are accurately keeping track of the money we spend with friends.,Accounts of good people are usually accompanied by friendships that result in good deeds being done.,A,Accounts of good people are usually accompanied by friendships that result in good deeds being done.,We are more likely to maintain close friendships when we are accurately keeping track of the money we spend with friends.,Good friends will only accept you when they see that you have a good accounting system in place.,"""Good accounts are a reflection of our friends' reliability"" 
[""Accounts of good people are usually accompanied by friendships that result in good deeds being done."", ""We are more likely to maintain close friendships when we are accurately keeping track of the money we spend with friends."", ""Good friends will only accept you when they see that you have a good accounting system in place.""]",1.0,1.0,3.67,0.92,97.6
a,cot_xl,French,MID0031,Être sage comme une image,To be well-behaved like a picture.,To be well-behaved like a picture.,False,To be wise like an image when it's printed,To be wise like a photograph,To be wise like a frame,To be well-behaved like a picture.,D,To be wise like a frame,To be wise like an image when it's printed,To be wise like a photograph,"Être sage comme une image : On ne peut pas être sage comme une image car les images ne peuvent pas faire des choix. D'ailleurs, les images sont aussi souvent représentées dans des conditions idéales.
[""To be wise like a frame"", ""To be wise like an image when it's printed"", ""To be wise like a photograph""]",1.0,1.0,1.17,0.52,85.6
a,cot_xl,French,MID0032,"La jeunesse est le temps d’étudier la sagesse, la vieillesse est le temps de la pratiquer","Youth is the time to study wisdom, old age the time to practice it.","Youth is the time to study wisdom, old age the time to practice it.",False,"The act of studying youth is the time to acquire wisdom, old age is the time to practice a life without youth","Old age is the time to study wisdom, youth is the time to practice the physical limitations of the elderly","Youth is the time to study the wisdom of the elderly, old age the time to practice it on youth","Youth is the time to study wisdom, old age the time to practice it.",D,"Youth is the time to study the wisdom of the elderly, old age the time to practice it on youth","The act of studying youth is the time to acquire wisdom, old age is the time to practice a life without youth","Old age is the time to study wisdom, youth is the time to practice the physical limitations of the elderly","[""Youth is the time to study the wisdom of the elderly, old age the time to practice it on youth"",
""The act of studying youth is the time to acquire wisdom, old age is the time to practice a life without youth"",
""Old age is the time to study wisdom, youth is the time to practice the physical limitations of the elderly""]",1.0,1.0,1.48,0.51,85.3
a,cot_xl,French,MID0033,Rien ne sert de courir; il faut partir à point,There’s no point in running; you have to set out in due time.,There’s no point in running; you have to set out in due time.,False,"To avoid getting fat, do not run.",There's no exercise more efficient than walking slowly.,There’s no point in running; you have to set out in due time.,One should avoid running from danger.,C,One should avoid running from danger.,There's no exercise more efficient than walking slowly.,"To avoid getting fat, do not run.","""Rien ne sert de courir; il faut partir à point"" is telling us about the futility of exerting oneself physically; however, the phrase is actually about timing, implying that it is better to leave early rather than rush. The word ""courir"" means ""to run"", but the phrase is not about physical running.

[""One should avoid running from danger."", ""There's no exercise more efficient than walking slowly.""",1.0,1.0,0.54,0.97,99.1
a,cot_xl,French,MID0034,"Qui sème le vent, récolte la tempête",Who sows the wind reaps the storm,Who sows the wind reaps the storm,False,Who sows the wind reaps the storm,The person who sows the wind will harvest a storm with seeds as the reward.,The person who sows the wind will reap the storm since the wind is made of seeds.,The one who sows the wind reaps the storm because the seed can cause the weather.,A,The one who sows the wind reaps the storm because the seed can cause the weather.,The person who sows the wind will reap the storm since the wind is made of seeds.,The person who sows the wind will harvest a storm with seeds as the reward.,"Le sème le vent, et il récolte la tempête, car la semence a la capacité de provoquer la météo.

[""The one who sows the wind reaps the storm because the seed can cause the weather.""]
[""The person who sows the wind will reap the storm since the wind is made of seeds.""]
[""The person who sows the wind will harvest a storm with seeds as the reward.""]",1.0,1.0,2.29,0.71,91.3
a,cot_xl,French,MID0035,Ce n’est pas à un vieux singe qu’on apprend à faire des grimaces,It’s not to an old monkey that one can teach to pull faces,It’s not to an old monkey that one can teach to pull faces,False,It’s not to an old monkey that one can teach to pull faces,You should not attempt to teach face pulling to a monkey with age-related health issues,Don't waste time trying to teach an old monkey a new facial expression skill,It's not advisable to teach an old monkey how to make a face mask,A,It's not advisable to teach an old monkey how to make a face mask,You should not attempt to teach face pulling to a monkey with age-related health issues,Don't waste time trying to teach an old monkey a new facial expression skill,"[""It's not advisable to teach an old monkey how to make a face mask"",
""You should not attempt to teach face pulling to a monkey with age-related health issues"",
""Don't waste time trying to teach an old monkey a new facial expression skill""]",1.0,1.0,1.1,0.75,92.5
a,cot_xl,French,MID0036,Il faut casser le noyau pour avoir l’amande,You have to break the shell to get the almond,You have to break the shell to get the almond,False,Almonds require an axe to be edible,The almond is only obtainable with a hammer,You have to break the shell to get the almond,You need to use foreign tools to get delicious almond,C,You need to use foreign tools to get delicious almond,Almonds require an axe to be edible,The almond is only obtainable with a hammer,"Il faut casser le noyau pour avoir l'amande signifie que pour atteindre le cœur d'un problème, il faut d'abord le briser ou le dépasser.

Il faut utiliser des outils étrangers pour obtenir des amandes délicieuses.
[""You need to use foreign tools to get delicious almond"", ""Almonds require an axe to be edible"", ""The almond is only obtainable with a hammer""]",1.0,1.0,0.83,0.96,98.8
a,cot_xl,French,MID0037,De mauvais grain jamais bon pain,"From bad grain, never good bread","From bad grain, never good bread",False,The quality of a musical performance depends on the quality of the grains used to make the instruments,A bad investment will never result in a good return,"From bad grain, never good bread",A person with a bad haircut will never have a good day,C,A person with a bad haircut will never have a good day,The quality of a musical performance depends on the quality of the grains used to make the instruments,A bad investment will never result in a good return,"[""A person with a bad haircut will never have a good day"", ""The quality of a musical performance depends on the quality of the grains used to make the instruments"", ""A bad investment will never result in a good return""]",1.0,1.0,2.22,0.85,95.5
a,cot_xl,French,MID0038,Faire d'une mouche un éléphant,Make of a fly an elephant,Make of a fly an elephant,False,Make of a fly an elephant,To make an elephant fly by attaching wings to it.,To create an elephant sculpture using solely a single fly as a reference point.,To create a large building made entirely of flies.,A,To create a large building made entirely of flies.,To make an elephant fly by attaching wings to it.,To create an elephant sculpture using solely a single fly as a reference point.,"[Faire d'une mouche un éléphant] translates to [Make of a fly an elephant]. Here are three plausible wrong literal interpretations:

1. ""To create a large building made entirely of flies.""
2. ""To make an elephant fly by attaching wings to it.""
3. ""To create an elephant sculpture using solely a single fly as a reference point.""",1.0,1.0,1.83,0.85,95.5
a,cot_xl,French,MID0039,C'est en forgeant qu'on devient forgeron,It’s by forging that one becomes a blacksmith,It’s by forging that one becomes a blacksmith,False,"To become a blacksmith, you must literally be doing the act of forging, e.g. striking an anvil.",It’s by forging that one becomes a blacksmith,One becomes a blacksmith by actually forging iron.,You only become a blacksmith by forging documents.,B,One becomes a blacksmith by actually forging iron.,You only become a blacksmith by forging documents.,"To become a blacksmith, you must literally be doing the act of forging, e.g. striking an anvil.","C'est en forgeant qu'on devient forgeron est un proverbe qui signifie que c'est par la pratique et la patience que l'on devient compétent dans sa profession. Mais voici 3 exemples de réinterprétations incorrectes :

[""One becomes a blacksmith by actually forging iron."", ""You only become a blacksmith by forging documents."", ""To become a blacksmith, you must literally be doing the act of forging, e.",1.0,1.0,1.38,0.83,94.9
a,cot_xl,French,MID0040,Rome ne s'est pas faite en un jour,Rome wasn’t made in a day,Rome wasn’t made in a day,False,You should start a construction project on a specific day of the week,Rome wasn’t made in a day,You need to spend at least a day in Rome to appreciate its beauty,Rome was made on a day off from work,B,Rome was made on a day off from work,You need to spend at least a day in Rome to appreciate its beauty,You should start a construction project on a specific day of the week,"[""Rome was made on a day off from work"", ""You need to spend at least a day in Rome to appreciate its beauty"", ""You should start a construction project on a specific day of the week""]",1.0,1.0,2.0,0.85,95.5
a,cot_xl,French,MID0041,C'est la paille et la poutre,It's the straw and the beam,It's the straw and the beam,False,"When a person is carrying a heavy burden, they should bring a straw and a beam as support.","To build a house, start with the straw and the beam.",It's the straw and the beam,A person who is thin like a thread of straw should carry a large wooden beam.,C,"When a person is carrying a heavy burden, they should bring a straw and a beam as support.","To build a house, start with the straw and the beam.",A person who is thin like a thread of straw should carry a large wooden beam.,"""C'est la paille et la poutre"" is a French proverb that warns that people tend to judge others more harshly than they judge themselves. A ""paille"" is a thin strand of straw, and a ""poutre"" is a large beam.

Here are 3 plausible but wrong literal interpretations:

[""When a person is carrying a heavy burden, they should bring a straw and a beam as support."", ""To build a house, start with the straw a",1.0,1.0,2.5,0.84,95.2
a,cot_xl,French,MID0042,C'est vouloir prendre des lièvres au son du tambour,It’s wanting to catch hares by beating a drum,It’s wanting to catch hares by beating a drum,False,Hearing drums through the sound of rabbits,Catching rabbits by making them sound like drums,It’s wanting to catch hares by beating a drum,Using rabbits to amplify drum sounds,C,Catching rabbits by making them sound like drums,Using rabbits to amplify drum sounds,Hearing drums through the sound of rabbits,"C'est vouloir faire sonner des lièvres pour entendre le tambour.

[""Catching rabbits by making them sound like drums"", ""Using rabbits to amplify drum sounds"", ""Hearing drums through the sound of rabbits""]",1.0,1.0,0.78,0.86,95.8
