task,strategy,language,sample_id,source_proverb,proverb_en,correct_meaning,cultural_context_available,Choice_A,Choice_B,Choice_C,Choice_D,Answer,distractor_1,distractor_2,distractor_3,raw_response,parse,complete,len_r,distinct,quality
a,zs,Arabic,MID0014,إذا أنت أكرمت الكريم ملكته وإن أنت أكرمت اللئيم تمردا,"Never trust on unknown hands, you will never know how they stand by you and back stab with their brains.","Never trust on unknown hands, you will never know how they stand by you and back stab with their brains.",False,"Never trust on unknown hands, you will never know how they stand by you and back stab with their brains.",Generosity controls good people but annoys bad ones,"Kindness to the honorable gains loyalty, kindness to the base causes arrogance","If you honor a noble man, you enslave him; if you honor a despicable man, he rebels",A,"If you honor a noble man, you enslave him; if you honor a despicable man, he rebels",Generosity controls good people but annoys bad ones,"Kindness to the honorable gains loyalty, kindness to the base causes arrogance","{""1"": [""Do not speak, only act"", ""Words are useless, actions are food"", ""Speak less and move more""], ""2"": [""Time has eaten and drunk this"", ""Years have consumed it like a meal"", ""Time drank wine and ate bread""], ""3"": [""Anger starts with madness and ends with sorrow"", ""When you're angry, you become insane and regret it later"", ""The beginning of rage is drunkenness, the end is thirst""], ""4"": [""If yo",1.0,1.0,0.62,1.0,100.0
a,zs,Arabic,MID0015,إذا دخلت قرية فاحلف بآلهتها.,"When in Rome, do as the Romans do.","When in Rome, do as the Romans do.",False,"When in Rome, do as the Romans do.",Enter a city and immediately adopt its religious oaths,"When you enter a village, swear by its gods","In any town, promise loyalty to local deities",A,"When you enter a village, swear by its gods","In any town, promise loyalty to local deities",Enter a city and immediately adopt its religious oaths,"{""1"": [""Do not speak, only act"", ""Words are useless, actions are food"", ""Speak less and move more""], ""2"": [""Time has eaten and drunk this"", ""Years have consumed it like a meal"", ""Time drank wine and ate bread""], ""3"": [""Anger starts with madness and ends with sorrow"", ""When you're angry, you become insane and regret it later"", ""The beginning of rage is drunkenness, the end is thirst""], ""4"": [""If yo",1.0,1.0,1.08,0.93,97.9
a,zs,Arabic,MID0016,إذا ذكرت الذئب فأعد له العصا.,"when you speak of the storm, ready your sails","when you speak of the storm, ready your sails",False,"When you mention a wolf, prepare a stick for it","when you speak of the storm, ready your sails",Speaking of a wolf means you must defend yourself with a staff,"If the wolf is mentioned, have a cane ready for walking",B,"When you mention a wolf, prepare a stick for it",Speaking of a wolf means you must defend yourself with a staff,"If the wolf is mentioned, have a cane ready for walking","{""1"": [""When you mention a wolf, prepare a stick for it"", ""Speaking of a wolf means you must defend yourself with a staff"", ""If the wolf is mentioned, have a cane ready for walking""], ""2"": [""When you mention a wolf, take precaution against cold weather"", ""Mentioning a wolf requires you to hide your clothes"", ""If you speak of a wolf, you must feed it immediately""], ""3"": [""If you see a lion's teeth ",1.0,1.0,1.22,0.89,96.7
a,zs,Arabic,MID0017,إذا ذكرت الذئب فخذ الحذر.,"when you speak of the storm, ready your sails","when you speak of the storm, ready your sails",False,Mentioning a wolf requires you to hide your clothes,"When you mention a wolf, take precaution against cold weather","If you speak of a wolf, you must feed it immediately","when you speak of the storm, ready your sails",D,"When you mention a wolf, take precaution against cold weather",Mentioning a wolf requires you to hide your clothes,"If you speak of a wolf, you must feed it immediately","{""1"": [""When you mention a wolf, prepare a stick for it"", ""Speaking of a wolf means you must defend yourself with a staff"", ""If the wolf is mentioned, have a cane ready for walking""], ""2"": [""When you mention a wolf, take precaution against cold weather"", ""Mentioning a wolf requires you to hide your clothes"", ""If you speak of a wolf, you must feed it immediately""], ""3"": [""If you see a lion's teeth ",1.0,1.0,1.11,0.86,95.8
a,zs,Arabic,MID0018,إذا رأيتَ أنيابَ الليثِ بارزة، فلا تَظُننَّ أنَّ الليثَ يبتسمُ,Don't judge a book by its cover.,Don't judge a book by its cover.,False,Don't judge a book by its cover.,"If you see a lion's teeth showing, don't think the lion is smiling",Seeing a lion's bared teeth means it is cold,"When a lion shows its fangs, it is not laughing at you",A,"If you see a lion's teeth showing, don't think the lion is smiling","When a lion shows its fangs, it is not laughing at you",Seeing a lion's bared teeth means it is cold,"{""1"": [""When you mention a wolf, prepare a stick for it"", ""Speaking of a wolf means you must defend yourself with a staff"", ""If the wolf is mentioned, have a cane ready for walking""], ""2"": [""When you mention a wolf, take precaution against cold weather"", ""Mentioning a wolf requires you to hide your clothes"", ""If you speak of a wolf, you must feed it immediately""], ""3"": [""If you see a lion's teeth ",1.0,1.0,1.62,0.81,94.3
a,zs,Arabic,MID0019,إذا كَانَ الكَلَامُ مِن فِضَّة فالسُكُوت مِن ذَهَب,"Speech is silver, silence is golden","Speech is silver, silence is golden",False,"Speech is silver, silence is golden","If speech is made of silver, then silence must be made of gold","If talking is from silver material, then silence comes from golden substance","When words are silver, quietness is a golden color",A,"If speech is made of silver, then silence must be made of gold","When words are silver, quietness is a golden color","If talking is from silver material, then silence comes from golden substance","{""1"": [""When you mention a wolf, prepare a stick for it"", ""Speaking of a wolf means you must defend yourself with a staff"", ""If the wolf is mentioned, have a cane ready for walking""], ""2"": [""When you mention a wolf, take precaution against cold weather"", ""Mentioning a wolf requires you to hide your clothes"", ""If you speak of a wolf, you must feed it immediately""], ""3"": [""If you see a lion's teeth ",1.0,1.0,1.89,0.85,95.5
a,zs,Arabic,MID0020,إذا هبّت رياحك فاغتنمها,Make hay while the sun shines.,Make hay while the sun shines.,False,"When your personal wind starts blowing, capture it quickly","If your wind blows, seize it as property",Make hay while the sun shines.,"If your wind has started, use it to fly",C,"If your wind blows, seize it as property","When your personal wind starts blowing, capture it quickly","If your wind has started, use it to fly","{""1"": [""When you mention a wolf, prepare a stick for it"", ""Speaking of a wolf means you must defend yourself with a staff"", ""If the wolf is mentioned, have a cane ready for walking""], ""2"": [""When you mention a wolf, take precaution against cold weather"", ""Mentioning a wolf requires you to hide your clothes"", ""If you speak of a wolf, you must feed it immediately""], ""3"": [""If you see a lion's teeth ",1.0,1.0,1.44,0.76,92.8
a,zs,Arabic,MID0021,إلى حتفي مشت قدمي.,I dug my own grave.,I dug my own grave.,False,I dug my own grave.,My leg reached up to my throat.,I walked all the way to my collarbone.,My foot went as far as my neck.,A,My foot went as far as my neck.,I walked all the way to my collarbone.,My leg reached up to my throat.,"{""1"": [""My foot went as far as my neck."", ""I walked all the way to my collarbone."", ""My leg reached up to my throat.""], ""2"": [""A mosquito can make the lion's eye bleed."", ""The eyelid of a lion is pierced by a mosquito."", ""Even a small insect can hurt a powerful animal's eye.""], ""3"": [""The coward's death comes from above."", ""A fearful person will be killed by something from the sky."", ""He who is af",1.0,1.0,1.53,0.89,96.7
a,zs,Arabic,MID0022,إن البعوضة تدمي مقلة الأسد.,Little enemies and little wounds must not be despised,Little enemies and little wounds must not be despised,False,A mosquito can make the lion's eye bleed.,Even a small insect can hurt a powerful animal's eye.,Little enemies and little wounds must not be despised,The eyelid of a lion is pierced by a mosquito.,C,A mosquito can make the lion's eye bleed.,The eyelid of a lion is pierced by a mosquito.,Even a small insect can hurt a powerful animal's eye.,"{""1"": [""My foot went as far as my neck."", ""I walked all the way to my collarbone."", ""My leg reached up to my throat.""], ""2"": [""A mosquito can make the lion's eye bleed."", ""The eyelid of a lion is pierced by a mosquito."", ""Even a small insect can hurt a powerful animal's eye.""], ""3"": [""The coward's death comes from above."", ""A fearful person will be killed by something from the sky."", ""He who is af",1.0,1.0,1.04,0.89,96.7
a,zs,Arabic,MID0023,إن الجبان حتفه من فوقه.,the destiny of a coward comes from over him.,the destiny of a coward comes from over him.,False,The coward's death comes from above.,the destiny of a coward comes from over him.,He who is afraid will meet his end from an overhead threat.,A fearful person will be killed by something from the sky.,B,The coward's death comes from above.,A fearful person will be killed by something from the sky.,He who is afraid will meet his end from an overhead threat.,"{""1"": [""My foot went as far as my neck."", ""I walked all the way to my collarbone."", ""My leg reached up to my throat.""], ""2"": [""A mosquito can make the lion's eye bleed."", ""The eyelid of a lion is pierced by a mosquito."", ""Even a small insect can hurt a powerful animal's eye.""], ""3"": [""The coward's death comes from above."", ""A fearful person will be killed by something from the sky."", ""He who is af",1.0,1.0,1.07,0.9,97.0
a,zs,Arabic,MID0024,إنّ الطيور على أشكالها تقع, Birds of a feather flock together., Birds of a feather flock together.,False,Birds land in shapes that resemble them.,The way birds fall depends on their form., Birds of a feather flock together.,Birds collapse according to their appearance.,C,Birds land in shapes that resemble them.,The way birds fall depends on their form.,Birds collapse according to their appearance.,"{""1"": [""My foot went as far as my neck."", ""I walked all the way to my collarbone."", ""My leg reached up to my throat.""], ""2"": [""A mosquito can make the lion's eye bleed."", ""The eyelid of a lion is pierced by a mosquito."", ""Even a small insect can hurt a powerful animal's eye.""], ""3"": [""The coward's death comes from above."", ""A fearful person will be killed by something from the sky."", ""He who is af",1.0,1.0,1.17,0.89,96.7
a,zs,Arabic,MID0025,إن كان لك عند الكلب حاجة قل له يا سيدي.,"Call the bear “uncle” till, you are safe across the bridge.","Call the bear “uncle” till, you are safe across the bridge.",False,"If you need something from a dog, call him sir.","When you depend on a dog, address him as master.",Speak politely to a dog if you have a request.,"Call the bear “uncle” till, you are safe across the bridge.",D,"If you need something from a dog, call him sir.","When you depend on a dog, address him as master.",Speak politely to a dog if you have a request.,"{""1"": [""My foot went as far as my neck."", ""I walked all the way to my collarbone."", ""My leg reached up to my throat.""], ""2"": [""A mosquito can make the lion's eye bleed."", ""The eyelid of a lion is pierced by a mosquito."", ""Even a small insect can hurt a powerful animal's eye.""], ""3"": [""The coward's death comes from above."", ""A fearful person will be killed by something from the sky."", ""He who is af",1.0,1.0,0.91,0.81,94.3
a,zs,Arabic,MID0026,إن مع العسر یسرا.,Every cloud has a silver lining.,Every cloud has a silver lining.,False,Every cloud has a silver lining.,Every tough cloud formation contains a soft lining inside it,With hardship comes physical silver found in clouds,Difficulty will always bring ease like clouds bring silver linings,A,Difficulty will always bring ease like clouds bring silver linings,With hardship comes physical silver found in clouds,Every tough cloud formation contains a soft lining inside it,"{""1"": [""Difficulty will always bring ease like clouds bring silver linings"", ""With hardship comes physical silver found in clouds"", ""Every tough cloud formation contains a soft lining inside it""], ""2"": [""You cannot harvest grapes from cactus plants"", ""Thorny bushes should produce grape fruits"", ""It's impossible to pick grapes while wearing a sow's ear""], ""3"": [""Actions are measured by the tools us",1.0,1.0,1.56,0.96,98.8
a,zs,Arabic,MID0027,إنك لا تجني من الشوك العنب,You can't make a silk purse out of a sow's ear.,You can't make a silk purse out of a sow's ear.,False,You can't make a silk purse out of a sow's ear.,Thorny bushes should produce grape fruits,You cannot harvest grapes from cactus plants,It's impossible to pick grapes while wearing a sow's ear,A,You cannot harvest grapes from cactus plants,Thorny bushes should produce grape fruits,It's impossible to pick grapes while wearing a sow's ear,"{""1"": [""Difficulty will always bring ease like clouds bring silver linings"", ""With hardship comes physical silver found in clouds"", ""Every tough cloud formation contains a soft lining inside it""], ""2"": [""You cannot harvest grapes from cactus plants"", ""Thorny bushes should produce grape fruits"", ""It's impossible to pick grapes while wearing a sow's ear""], ""3"": [""Actions are measured by the tools us",1.0,1.0,0.7,0.98,99.4
a,zs,Arabic,MID0028,إنما الأعمال بالنیّات.,Take the will for the deed.,Take the will for the deed.,False,Deeds are made legal only through written intentions,Actions are measured by the tools used to perform them,Take the will for the deed.,The amount of work depends on how many deeds were intended,C,Actions are measured by the tools used to perform them,Deeds are made legal only through written intentions,The amount of work depends on how many deeds were intended,"{""1"": [""Difficulty will always bring ease like clouds bring silver linings"", ""With hardship comes physical silver found in clouds"", ""Every tough cloud formation contains a soft lining inside it""], ""2"": [""You cannot harvest grapes from cactus plants"", ""Thorny bushes should produce grape fruits"", ""It's impossible to pick grapes while wearing a sow's ear""], ""3"": [""Actions are measured by the tools us",1.0,1.0,1.61,0.95,98.5
a,zs,Arabic,MID0029,اتَّكَلْنا منه على خُصٍّ الاتحاد قوة,Unity is strength.,Unity is strength.,False,Union gives strength only when people are prickly,Depending on union makes strength grow like thorns,Unity is strength.,"We relied on sharpness, and unity became strong",C,"We relied on sharpness, and unity became strong",Union gives strength only when people are prickly,Depending on union makes strength grow like thorns,"{""1"": [""Difficulty will always bring ease like clouds bring silver linings"", ""With hardship comes physical silver found in clouds"", ""Every tough cloud formation contains a soft lining inside it""], ""2"": [""You cannot harvest grapes from cactus plants"", ""Thorny bushes should produce grape fruits"", ""It's impossible to pick grapes while wearing a sow's ear""], ""3"": [""Actions are measured by the tools us",1.0,1.0,2.67,0.93,97.9
a,zs,Arabic,MID0030,احذر عدوّك مرّة وصديقك ألف مرّة، فإن انقلب الصّديق فهو أعلم بالمضرّة,Better to have an enemy who slaps you in the face than a friend who stabs you in the back.,Better to have an enemy who slaps you in the face than a friend who stabs you in the back.,False,Better to have an enemy who slaps you in the face than a friend who stabs you in the back.,An enemy deserves one warning but a friend deserves a thousand,A friend who turns will teach you harmful knowledge,Fear your enemy once but greet your friend a thousand times,A,Fear your enemy once but greet your friend a thousand times,A friend who turns will teach you harmful knowledge,An enemy deserves one warning but a friend deserves a thousand,"{""1"": [""Difficulty will always bring ease like clouds bring silver linings"", ""With hardship comes physical silver found in clouds"", ""Every tough cloud formation contains a soft lining inside it""], ""2"": [""You cannot harvest grapes from cactus plants"", ""Thorny bushes should produce grape fruits"", ""It's impossible to pick grapes while wearing a sow's ear""], ""3"": [""Actions are measured by the tools us",1.0,1.0,0.52,0.8,94.0
a,zs,Arabic,MID0031,احفظ قرشك الأبيض ليومك الأسود.,"A penny saved is a penny earned.
","A penny saved is a penny earned.
",False,Keep your white penny for your black day.,Save a silver coin for a dark day.,"A penny saved is a penny earned.
",Guard your pale coin until a gloomy day.,C,Keep your white penny for your black day.,Save a silver coin for a dark day.,Guard your pale coin until a gloomy day.,"{""1"": [""Keep your white penny for your black day."", ""Save a silver coin for a dark day."", ""Guard your pale coin until a gloomy day.""], ""2"": [""The rope got tangled with the unrelated thread."", ""The cable mixed with the unrelated line."", ""The cord became entwined with the senseless string.""], ""3"": [""Remember the strengths of your deceased."", ""Recall the virtues of your dead relatives."", ""Mention the",1.0,1.0,1.14,0.81,94.3
a,zs,Arabic,MID0032,اختلط الحابل بالنابل.,Things got chaotic.,Things got chaotic.,False,The cord became entwined with the senseless string.,The rope got tangled with the unrelated thread.,The cable mixed with the unrelated line.,Things got chaotic.,D,The rope got tangled with the unrelated thread.,The cable mixed with the unrelated line.,The cord became entwined with the senseless string.,"{""1"": [""Keep your white penny for your black day."", ""Save a silver coin for a dark day."", ""Guard your pale coin until a gloomy day.""], ""2"": [""The rope got tangled with the unrelated thread."", ""The cable mixed with the unrelated line."", ""The cord became entwined with the senseless string.""], ""3"": [""Remember the strengths of your deceased."", ""Recall the virtues of your dead relatives."", ""Mention the",1.0,1.0,2.56,0.78,93.4
a,zs,Arabic,MID0033,اذكروا محاسن أمواتكم.,Speak well of the dead.,Speak well of the dead.,False,Speak well of the dead.,Mention the good qualities of those who passed.,Remember the strengths of your deceased.,Recall the virtues of your dead relatives.,A,Remember the strengths of your deceased.,Recall the virtues of your dead relatives.,Mention the good qualities of those who passed.,"{""1"": [""Keep your white penny for your black day."", ""Save a silver coin for a dark day."", ""Guard your pale coin until a gloomy day.""], ""2"": [""The rope got tangled with the unrelated thread."", ""The cable mixed with the unrelated line."", ""The cord became entwined with the senseless string.""], ""3"": [""Remember the strengths of your deceased."", ""Recall the virtues of your dead relatives."", ""Mention the",1.0,1.0,1.4,0.79,93.7
a,zs,Arabic,MID0034,ازرع جمیلًا ولو في غیر موضعه، فلن یضیع جمیل أینما زرعا,A good deed is never lost.,A good deed is never lost.,False,"Grow something lovely even in unsuitable soil, because lovely things never get lost wherever planted.","Sow kindness even where it doesn't belong, since kindness never wastes wherever sown.",A good deed is never lost.,"Plant beauty even in the wrong place, for beauty never vanishes wherever planted.",C,"Plant beauty even in the wrong place, for beauty never vanishes wherever planted.","Sow kindness even where it doesn't belong, since kindness never wastes wherever sown.","Grow something lovely even in unsuitable soil, because lovely things never get lost wherever planted.","{""1"": [""Keep your white penny for your black day."", ""Save a silver coin for a dark day."", ""Guard your pale coin until a gloomy day.""], ""2"": [""The rope got tangled with the unrelated thread."", ""The cable mixed with the unrelated line."", ""The cord became entwined with the senseless string.""], ""3"": [""Remember the strengths of your deceased."", ""Recall the virtues of your dead relatives."", ""Mention the",1.0,1.0,2.28,0.83,94.9
a,zs,Arabic,MID0035,اضرب حديدًا حاميًا لا نفع منه أن يبرد,Strike while the iron is hot.,Strike while the iron is hot.,False,Strike blazing metal before it loses value.,Hit hot iron because it's useless once cooled.,Strike while the iron is hot.,Beat heated iron since it helps nothing when cold.,C,Hit hot iron because it's useless once cooled.,Strike blazing metal before it loses value.,Beat heated iron since it helps nothing when cold.,"{""1"": [""Keep your white penny for your black day."", ""Save a silver coin for a dark day."", ""Guard your pale coin until a gloomy day.""], ""2"": [""The rope got tangled with the unrelated thread."", ""The cable mixed with the unrelated line."", ""The cord became entwined with the senseless string.""], ""3"": [""Remember the strengths of your deceased."", ""Recall the virtues of your dead relatives."", ""Mention the",1.0,1.0,1.33,0.96,98.8
a,zs,Arabic,MID0036,اطلبوا العلم من المهد إلى اللحد,Learn from the cradle to the grave.,Learn from the cradle to the grave.,False,Dig knowledge from the cradle until you hit the grave,Learn from the cradle to the grave.,Carry a baby and a coffin while studying,Build a cradle and a grave to find wisdom,B,Dig knowledge from the cradle until you hit the grave,Carry a baby and a coffin while studying,Build a cradle and a grave to find wisdom,"{""1"": [""Dig knowledge from the cradle until you hit the grave"", ""Carry a baby and a coffin while studying"", ""Build a cradle and a grave to find wisdom""], ""2"": [""Tie it up and take a nap"", ""Hold onto your hair and relax"", ""Grab your cloak and depend on luck""], ""3"": [""Close relatives are better at kindness"", ""The nearest people get the nicest clothes"", ""People nearby deserve the first favor""], ""4"": ",1.0,1.0,1.29,0.9,97.0
a,zs,Arabic,MID0037,اعقلها وتوكّل," Trust in the Lord with all your heart, and do not lean on your own understanding."," Trust in the Lord with all your heart, and do not lean on your own understanding.",False,Tie it up and take a nap,Grab your cloak and depend on luck," Trust in the Lord with all your heart, and do not lean on your own understanding.",Hold onto your hair and relax,C,Tie it up and take a nap,Hold onto your hair and relax,Grab your cloak and depend on luck,"{""1"": [""Dig knowledge from the cradle until you hit the grave"", ""Carry a baby and a coffin while studying"", ""Build a cradle and a grave to find wisdom""], ""2"": [""Tie it up and take a nap"", ""Hold onto your hair and relax"", ""Grab your cloak and depend on luck""], ""3"": [""Close relatives are better at kindness"", ""The nearest people get the nicest clothes"", ""People nearby deserve the first favor""], ""4"": ",1.0,1.0,0.42,0.89,96.7
a,zs,Arabic,MID0038,الأقربون أولى بالمعروف.,Charity begins at home.,Charity begins at home.,False,Close relatives are better at kindness,The nearest people get the nicest clothes,Charity begins at home.,People nearby deserve the first favor,C,Close relatives are better at kindness,The nearest people get the nicest clothes,People nearby deserve the first favor,"{""1"": [""Dig knowledge from the cradle until you hit the grave"", ""Carry a baby and a coffin while studying"", ""Build a cradle and a grave to find wisdom""], ""2"": [""Tie it up and take a nap"", ""Hold onto your hair and relax"", ""Grab your cloak and depend on luck""], ""3"": [""Close relatives are better at kindness"", ""The nearest people get the nicest clothes"", ""People nearby deserve the first favor""], ""4"": ",1.0,1.0,1.58,0.93,97.9
a,zs,Arabic,MID0039,الأمور بخواتمها,All is well that ends well.,All is well that ends well.,False,All is well that ends well.,Every matter has a seal at the end,Use rings to close all situations,Things need locks to stay closed,A,Things need locks to stay closed,Every matter has a seal at the end,Use rings to close all situations,"{""1"": [""Dig knowledge from the cradle until you hit the grave"", ""Carry a baby and a coffin while studying"", ""Build a cradle and a grave to find wisdom""], ""2"": [""Tie it up and take a nap"", ""Hold onto your hair and relax"", ""Grab your cloak and depend on luck""], ""3"": [""Close relatives are better at kindness"", ""The nearest people get the nicest clothes"", ""People nearby deserve the first favor""], ""4"": ",1.0,1.0,1.11,0.97,99.1
a,zs,Arabic,MID0040,الإفراط في التّواضع يجلب المذلّة," If you humble yourself too much, you will get trampled on."," If you humble yourself too much, you will get trampled on.",False,Being too humble gives you a skin rash," If you humble yourself too much, you will get trampled on.",Overdoing humility breaks your posture,Too much modesty causes physical pain,B,Too much modesty causes physical pain,Being too humble gives you a skin rash,Overdoing humility breaks your posture,"{""1"": [""Dig knowledge from the cradle until you hit the grave"", ""Carry a baby and a coffin while studying"", ""Build a cradle and a grave to find wisdom""], ""2"": [""Tie it up and take a nap"", ""Hold onto your hair and relax"", ""Grab your cloak and depend on luck""], ""3"": [""Close relatives are better at kindness"", ""The nearest people get the nicest clothes"", ""People nearby deserve the first favor""], ""4"": ",1.0,1.0,0.58,0.97,99.1
a,zs,Arabic,MID0041,الاعتراف بالخطأ فضیلة.,A fault confessed is half redressed.,A fault confessed is half redressed.,False,Admitting a mistake is considered a sin.,A fault becomes worse when revealed.,A fault confessed is half redressed.,Confession of error is a form of punishment.,C,Admitting a mistake is considered a sin.,Confession of error is a form of punishment.,A fault becomes worse when revealed.,"{""1"": [""Admitting a mistake is considered a sin."", ""Confession of error is a form of punishment."", ""A fault becomes worse when revealed.""], ""2"": [""Merchandise fulfills needs without cost."", ""Goods are more valuable than necessity."", ""A product can replace human desire.""], ""3"": [""Slowness comes from divine mercy, quickness from God."", ""Patience is a gift from angels, haste from demons."", ""Taking ti",1.0,1.0,1.17,0.88,96.4
